id,id_v2,metric,scope,category,level,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
SNMP_COMMUNITY_LIST_leaf12,snmp_community_list:5e0abb2272,snmp_community_list,"{'type': 'DEVICE', 'host': 'leaf12'}",System_Inventory,L1,leaf12 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""snmp_community_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf12""}}",,,,builder_core,pending,,db62dec,['leaf12.cfg']
SNMP_COMMUNITY_LIST_leaf9,snmp_community_list:a49fad1930,snmp_community_list,"{'type': 'DEVICE', 'host': 'leaf9'}",System_Inventory,L1,leaf9 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""snmp_community_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",,,,builder_core,pending,,db62dec,['leaf9.cfg']
SNMP_COMMUNITY_LIST_p10,snmp_community_list:34f07ac92d,snmp_community_list,"{'type': 'DEVICE', 'host': 'p10'}",System_Inventory,L1,p10 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""NCN-RO""]","[""NCN-RO""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""snmp_community_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,builder_core,pending,,db62dec,['p10.cfg']
SYSLOG_SERVER_LIST_p12,syslog_server_list:44a0a3a308,syslog_server_list,"{'type': 'DEVICE', 'host': 'p12'}",System_Inventory,L1,p12 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p12""}}",,,,builder_core,pending,,db62dec,['p12.cfg']
SYSLOG_SERVER_LIST_asbr2,syslog_server_list:43e487a8cc,syslog_server_list,"{'type': 'DEVICE', 'host': 'asbr2'}",System_Inventory,L1,asbr2 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",,,,builder_core,pending,,db62dec,['asbr2.cfg']
SYSLOG_SERVER_LIST_p4,syslog_server_list:8eb660897d,syslog_server_list,"{'type': 'DEVICE', 'host': 'p4'}",System_Inventory,L1,p4 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
SYSLOG_SERVER_LIST_leaf3,syslog_server_list:6a7c231d8b,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf3'}",System_Inventory,L1,leaf3 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
SYSLOG_SERVER_LIST_pe2,syslog_server_list:3603999311,syslog_server_list,"{'type': 'DEVICE', 'host': 'pe2'}",System_Inventory,L1,pe2 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
SYSLOG_SERVER_LIST_leaf15,syslog_server_list:f52655ad5e,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf15'}",System_Inventory,L1,leaf15 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf15""}}",,,,builder_core,pending,,db62dec,['leaf15.cfg']
SYSLOG_SERVER_LIST_leaf10,syslog_server_list:6c269c1b4e,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf10'}",System_Inventory,L1,leaf10 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",,,,builder_core,pending,,db62dec,['leaf10.cfg']
SYSLOG_SERVER_LIST_p8,syslog_server_list:d61ee73c24,syslog_server_list,"{'type': 'DEVICE', 'host': 'p8'}",System_Inventory,L1,p8 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,builder_core,pending,,db62dec,['p8.cfg']
SYSLOG_SERVER_LIST_leaf2,syslog_server_list:6e35c43dba,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf2'}",System_Inventory,L1,leaf2 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
SYSLOG_SERVER_LIST_pe7,syslog_server_list:d2a3d09688,syslog_server_list,"{'type': 'DEVICE', 'host': 'pe7'}",System_Inventory,L1,pe7 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",,,,builder_core,pending,,db62dec,['pe7.cfg']
SYSLOG_SERVER_LIST_pe1,syslog_server_list:4f36bb8808,syslog_server_list,"{'type': 'DEVICE', 'host': 'pe1'}",System_Inventory,L1,pe1 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
SYSLOG_SERVER_LIST_p11,syslog_server_list:7dd092c30f,syslog_server_list,"{'type': 'DEVICE', 'host': 'p11'}",System_Inventory,L1,p11 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",,,,builder_core,pending,,db62dec,['p11.cfg']
SYSLOG_SERVER_LIST_p10,syslog_server_list:34f07ac92d,syslog_server_list,"{'type': 'DEVICE', 'host': 'p10'}",System_Inventory,L1,p10 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,builder_core,pending,,db62dec,['p10.cfg']
SYSLOG_SERVER_LIST_p2,syslog_server_list:f84ad4329a,syslog_server_list,"{'type': 'DEVICE', 'host': 'p2'}",System_Inventory,L1,p2 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
SYSLOG_SERVER_LIST_p5,syslog_server_list:5991ac5b4f,syslog_server_list,"{'type': 'DEVICE', 'host': 'p5'}",System_Inventory,L1,p5 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,builder_core,pending,,db62dec,['p5.cfg']
SYSLOG_SERVER_LIST_leaf14,syslog_server_list:1b105199e1,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf14'}",System_Inventory,L1,leaf14 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf14""}}",,,,builder_core,pending,,db62dec,['leaf14.cfg']
SYSLOG_SERVER_LIST_p6,syslog_server_list:e05ff65dc3,syslog_server_list,"{'type': 'DEVICE', 'host': 'p6'}",System_Inventory,L1,p6 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,builder_core,pending,,db62dec,['p6.cfg']
SYSLOG_SERVER_LIST_leaf12,syslog_server_list:5e0abb2272,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf12'}",System_Inventory,L1,leaf12 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf12""}}",,,,builder_core,pending,,db62dec,['leaf12.cfg']
SYSLOG_SERVER_LIST_pe5,syslog_server_list:cf50209904,syslog_server_list,"{'type': 'DEVICE', 'host': 'pe5'}",System_Inventory,L1,pe5 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",,,,builder_core,pending,,db62dec,['pe5.cfg']
SYSLOG_SERVER_LIST_leaf16,syslog_server_list:306bca46fe,syslog_server_list,"{'type': 'DEVICE', 'host': 'leaf16'}",System_Inventory,L1,leaf16 장비에 설정된 Syslog 서버 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.10.10.1""]","[""10.10.10.1""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""syslog_server_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",,,,builder_core,pending,,db62dec,['leaf16.cfg']
INTERFACE_STATUS_MAP_leaf2,interface_status_map:6e35c43dba,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf2'}",System_Inventory,L1,leaf2 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
INTERFACE_STATUS_MAP_fw2,interface_status_map:f8aaadadd9,interface_status_map,"{'type': 'DEVICE', 'host': 'fw2'}",System_Inventory,L1,fw2 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw2""}}",,,,builder_core,pending,,db62dec,['fw2.cfg']
INTERFACE_STATUS_MAP_p8,interface_status_map:d61ee73c24,interface_status_map,"{'type': 'DEVICE', 'host': 'p8'}",System_Inventory,L1,p8 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,builder_core,pending,,db62dec,['p8.cfg']
INTERFACE_STATUS_MAP_leaf10,interface_status_map:6c269c1b4e,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf10'}",System_Inventory,L1,leaf10 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",,,,builder_core,pending,,db62dec,['leaf10.cfg']
INTERFACE_STATUS_MAP_pe3,interface_status_map:6ad90347c4,interface_status_map,"{'type': 'DEVICE', 'host': 'pe3'}",System_Inventory,L1,pe3 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,builder_core,pending,,db62dec,['pe3.cfg']
INTERFACE_STATUS_MAP_pe5,interface_status_map:cf50209904,interface_status_map,"{'type': 'DEVICE', 'host': 'pe5'}",System_Inventory,L1,pe5 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/4"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/4"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",,,,builder_core,pending,,db62dec,['pe5.cfg']
INTERFACE_STATUS_MAP_leaf4,interface_status_map:45a2dbebe1,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf4'}",System_Inventory,L1,leaf4 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
INTERFACE_STATUS_MAP_pe6,interface_status_map:7041bfb7a3,interface_status_map,"{'type': 'DEVICE', 'host': 'pe6'}",System_Inventory,L1,pe6 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/4"": ""up"", ""GigabitEthernet0/5"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/4"": ""up"", ""GigabitEthernet0/5"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe6""}}",,,,builder_core,pending,,db62dec,['pe6.cfg']
INTERFACE_STATUS_MAP_pe7,interface_status_map:d2a3d09688,interface_status_map,"{'type': 'DEVICE', 'host': 'pe7'}",System_Inventory,L1,pe7 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",,,,builder_core,pending,,db62dec,['pe7.cfg']
INTERFACE_STATUS_MAP_leaf9,interface_status_map:a49fad1930,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf9'}",System_Inventory,L1,leaf9 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",,,,builder_core,pending,,db62dec,['leaf9.cfg']
INTERFACE_STATUS_MAP_pe8,interface_status_map:aa85c6d59c,interface_status_map,"{'type': 'DEVICE', 'host': 'pe8'}",System_Inventory,L1,pe8 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe8""}}",,,,builder_core,pending,,db62dec,['pe8.cfg']
INTERFACE_STATUS_MAP_leaf16,interface_status_map:306bca46fe,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf16'}",System_Inventory,L1,leaf16 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",,,,builder_core,pending,,db62dec,['leaf16.cfg']
INTERFACE_STATUS_MAP_p11,interface_status_map:7dd092c30f,interface_status_map,"{'type': 'DEVICE', 'host': 'p11'}",System_Inventory,L1,p11 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",,,,builder_core,pending,,db62dec,['p11.cfg']
INTERFACE_STATUS_MAP_p3,interface_status_map:40d255b5d8,interface_status_map,"{'type': 'DEVICE', 'host': 'p3'}",System_Inventory,L1,p3 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
INTERFACE_STATUS_MAP_p4,interface_status_map:8eb660897d,interface_status_map,"{'type': 'DEVICE', 'host': 'p4'}",System_Inventory,L1,p4 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
INTERFACE_STATUS_MAP_leaf1,interface_status_map:f3e677391b,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf1'}",System_Inventory,L1,leaf1 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
INTERFACE_STATUS_MAP_leaf15,interface_status_map:f52655ad5e,interface_status_map,"{'type': 'DEVICE', 'host': 'leaf15'}",System_Inventory,L1,leaf15 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/7"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf15""}}",,,,builder_core,pending,,db62dec,['leaf15.cfg']
INTERFACE_STATUS_MAP_asbr1,interface_status_map:1e9e9c7f7a,interface_status_map,"{'type': 'DEVICE', 'host': 'asbr1'}",System_Inventory,L1,asbr1 장비의 각 인터페이스 상태를 알려주세요. [답변 형식: {{'인터페이스명': '상태'}}],OK,map,"{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}","{""GigabitEthernet0/0"": ""up"", ""GigabitEthernet0/1"": ""up"", ""GigabitEthernet0/2"": ""up"", ""GigabitEthernet0/3"": ""up"", ""GigabitEthernet0/7"": ""up"", ""Loopback0"": ""up""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_status_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",,,,builder_core,pending,,db62dec,['asbr1.cfg']
