id,id_v2,level,metric,answer_type,status,reason,parser_answer,dataset_answer,match,score,detail
INTERFACE_IP_MAP_pe3,interface_ip_map:6ad90347c4,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.11.0/31"", ""GigabitEthernet0/1"": ""172.17.1.1/24"", ""GigabitEthernet0/2"": ""172.17.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.23/24"", ""Loopback0"": ""10.255.0.21/32""}","{""GigabitEthernet0/0"": ""10.0.11.0/31"", ""GigabitEthernet0/1"": ""172.17.1.1/24"", ""GigabitEthernet0/2"": ""172.17.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.23/24"", ""Loopback0"": ""10.255.0.21/32""}",True,1.0,exact
INTERFACE_IP_MAP_p3,interface_ip_map:40d255b5d8,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.3.1/31"", ""GigabitEthernet0/1"": ""10.0.6.0/31"", ""GigabitEthernet0/2"": ""10.0.20.0/31"", ""GigabitEthernet0/7"": ""10.10.10.13/24"", ""Loopback0"": ""10.255.0.3/32""}","{""GigabitEthernet0/0"": ""10.0.3.1/31"", ""GigabitEthernet0/1"": ""10.0.6.0/31"", ""GigabitEthernet0/2"": ""10.0.20.0/31"", ""GigabitEthernet0/7"": ""10.10.10.13/24"", ""Loopback0"": ""10.255.0.3/32""}",True,1.0,exact
INTERFACE_IP_MAP_leaf4,interface_ip_map:45a2dbebe1,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""172.16.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.34/24""}","{""GigabitEthernet0/0"": ""172.16.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.34/24""}",True,1.0,exact
INTERFACE_IP_MAP_leaf12,interface_ip_map:5e0abb2272,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""172.18.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.46/24""}","{""GigabitEthernet0/0"": ""172.18.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.46/24""}",True,1.0,exact
INTERFACE_IP_MAP_p9,interface_ip_map:4636d19a52,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.31.1/31"", ""GigabitEthernet0/1"": ""10.0.33.0/31"", ""GigabitEthernet0/2"": ""10.0.33.2/31"", ""GigabitEthernet0/7"": ""10.10.10.19/24"", ""Loopback0"": ""10.255.0.9/32""}","{""GigabitEthernet0/0"": ""10.0.31.1/31"", ""GigabitEthernet0/1"": ""10.0.33.0/31"", ""GigabitEthernet0/2"": ""10.0.33.2/31"", ""GigabitEthernet0/7"": ""10.10.10.19/24"", ""Loopback0"": ""10.255.0.9/32""}",True,1.0,exact
INTERFACE_IP_MAP_pe5,interface_ip_map:cf50209904,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.31.3/31"", ""GigabitEthernet0/1"": ""172.18.1.1/24"", ""GigabitEthernet0/2"": ""172.18.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/4"": ""10.0.34.1/31"", ""GigabitEthernet0/7"": ""10.10.10.43/24"", ""Loopback0"": ""10.255.0.33/32""}","{""GigabitEthernet0/0"": ""10.0.31.3/31"", ""GigabitEthernet0/1"": ""172.18.1.1/24"", ""GigabitEthernet0/2"": ""172.18.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/4"": ""10.0.34.1/31"", ""GigabitEthernet0/7"": ""10.10.10.43/24"", ""Loopback0"": ""10.255.0.33/32""}",True,1.0,exact
INTERFACE_IP_MAP_leaf9,interface_ip_map:a49fad1930,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""172.18.1.2/24"", ""GigabitEthernet0/7"": ""10.10.10.39/24""}","{""GigabitEthernet0/0"": ""172.18.1.2/24"", ""GigabitEthernet0/7"": ""10.10.10.39/24""}",True,1.0,exact
INTERFACE_IP_MAP_leaf11,interface_ip_map:1bde0c35ac,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""172.18.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.45/24""}","{""GigabitEthernet0/0"": ""172.18.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.45/24""}",True,1.0,exact
INTERFACE_IP_MAP_leaf6,interface_ip_map:0f4017add8,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""172.17.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.36/24""}","{""GigabitEthernet0/0"": ""172.17.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.36/24""}",True,1.0,exact
INTERFACE_IP_MAP_pe6,interface_ip_map:7041bfb7a3,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.32.3/31"", ""GigabitEthernet0/1"": ""172.18.3.1/24"", ""GigabitEthernet0/2"": ""172.18.4.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/4"": ""172.18.1.3/24"", ""GigabitEthernet0/5"": ""10.0.33.3/31"", ""GigabitEthernet0/7"": ""10.10.10.44/24"", ""Loopback0"": ""10.255.0.34/32""}","{""GigabitEthernet0/0"": ""10.0.32.3/31"", ""GigabitEthernet0/1"": ""172.18.3.1/24"", ""GigabitEthernet0/2"": ""172.18.4.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/4"": ""172.18.1.3/24"", ""GigabitEthernet0/5"": ""10.0.33.3/31"", ""GigabitEthernet0/7"": ""10.10.10.44/24"", ""Loopback0"": ""10.255.0.34/32""}",True,1.0,exact
INTERFACE_IP_MAP_pe1,interface_ip_map:4f36bb8808,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.1.0/31"", ""GigabitEthernet0/1"": ""172.16.1.1/24"", ""GigabitEthernet0/2"": ""172.16.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.21/24"", ""Loopback0"": ""10.255.0.11/32""}","{""GigabitEthernet0/0"": ""10.0.1.0/31"", ""GigabitEthernet0/1"": ""172.16.1.1/24"", ""GigabitEthernet0/2"": ""172.16.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.21/24"", ""Loopback0"": ""10.255.0.11/32""}",True,1.0,exact
INTERFACE_IP_MAP_asbr1,interface_ip_map:1e9e9c7f7a,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.30.1/31"", ""GigabitEthernet0/1"": ""10.0.31.0/31"", ""GigabitEthernet0/2"": ""10.0.31.2/31"", ""GigabitEthernet0/7"": ""10.10.10.41/24"", ""Loopback0"": ""10.255.0.31/32""}","{""GigabitEthernet0/0"": ""10.0.30.1/31"", ""GigabitEthernet0/1"": ""10.0.31.0/31"", ""GigabitEthernet0/2"": ""10.0.31.2/31"", ""GigabitEthernet0/7"": ""10.10.10.41/24"", ""Loopback0"": ""10.255.0.31/32""}",True,1.0,exact
INTERFACE_IP_MAP_p6,interface_ip_map:e05ff65dc3,L1,interface_ip_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""10.0.12.1/31"", ""GigabitEthernet0/1"": ""10.0.14.0/31"", ""GigabitEthernet0/2"": ""10.0.15.0/31"", ""GigabitEthernet0/7"": ""10.10.10.16/24"", ""Loopback0"": ""10.255.0.6/32""}","{""GigabitEthernet0/0"": ""10.0.12.1/31"", ""GigabitEthernet0/1"": ""10.0.14.0/31"", ""GigabitEthernet0/2"": ""10.0.15.0/31"", ""GigabitEthernet0/7"": ""10.10.10.16/24"", ""Loopback0"": ""10.255.0.6/32""}",True,1.0,exact
SUBINTERFACE_COUNT_p10,subinterface_count:34f07ac92d,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf3,subinterface_count:6a7c231d8b,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf5,subinterface_count:c889ccb7cb,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf11,subinterface_count:1bde0c35ac,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf1,subinterface_count:f3e677391b,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe1,subinterface_count:4f36bb8808,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p4,subinterface_count:8eb660897d,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p8,subinterface_count:d61ee73c24,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf12,subinterface_count:5e0abb2272,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p7,subinterface_count:51589f45e8,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p1,subinterface_count:980d4425bd,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p6,subinterface_count:e05ff65dc3,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_asbr1,subinterface_count:1e9e9c7f7a,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p3,subinterface_count:40d255b5d8,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe2,subinterface_count:3603999311,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe6,subinterface_count:7041bfb7a3,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf4,subinterface_count:45a2dbebe1,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf2,subinterface_count:6e35c43dba,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf8,subinterface_count:a81bf37e92,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe5,subinterface_count:cf50209904,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
VRF_BIND_MAP_leaf3,vrf_bind_map:6a7c231d8b,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p1,vrf_bind_map:980d4425bd,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf12,vrf_bind_map:5e0abb2272,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf10,vrf_bind_map:6c269c1b4e,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_asbr2,vrf_bind_map:43e487a8cc,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf4,vrf_bind_map:45a2dbebe1,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p10,vrf_bind_map:34f07ac92d,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_asbr1,vrf_bind_map:1e9e9c7f7a,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p5,vrf_bind_map:5991ac5b4f,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p4,vrf_bind_map:8eb660897d,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_pe3,vrf_bind_map:6ad90347c4,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p6,vrf_bind_map:e05ff65dc3,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf1,vrf_bind_map:f3e677391b,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf7,vrf_bind_map:66e16ac9ac,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p8,vrf_bind_map:d61ee73c24,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_pe1,vrf_bind_map:4f36bb8808,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_pe6,vrf_bind_map:7041bfb7a3,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_SEC"", ""GigabitEthernet0/2"": ""VRF_MIL"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/4"": ""VRF_SEC"", ""GigabitEthernet0/5"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_SEC"", ""GigabitEthernet0/2"": ""VRF_MIL"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/4"": ""VRF_SEC"", ""GigabitEthernet0/5"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf2,vrf_bind_map:6e35c43dba,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf11,vrf_bind_map:1bde0c35ac,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p3,vrf_bind_map:40d255b5d8,L1,vrf_bind_map,map_str_str,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
BGP_LOCAL_AS_NUMERIC_pe4,bgp_local_as_numeric:a2fc790735,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_p8,bgp_local_as_numeric:d61ee73c24,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_asbr2,bgp_local_as_numeric:43e487a8cc,L1,bgp_local_as_numeric,number,MATCH,,65001,65001,True,1.0,"parser=65001.0, gold=65001.0"
BGP_LOCAL_AS_NUMERIC_pe2,bgp_local_as_numeric:3603999311,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_leaf4,bgp_local_as_numeric:45a2dbebe1,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf9,bgp_local_as_numeric:a49fad1930,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_p9,bgp_local_as_numeric:4636d19a52,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf7,bgp_local_as_numeric:66e16ac9ac,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_p5,bgp_local_as_numeric:5991ac5b4f,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_asbr1,bgp_local_as_numeric:1e9e9c7f7a,L1,bgp_local_as_numeric,number,MATCH,,65001,65001,True,1.0,"parser=65001.0, gold=65001.0"
BGP_LOCAL_AS_NUMERIC_p4,bgp_local_as_numeric:8eb660897d,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf8,bgp_local_as_numeric:a81bf37e92,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf10,bgp_local_as_numeric:6c269c1b4e,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf11,bgp_local_as_numeric:1bde0c35ac,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_p3,bgp_local_as_numeric:40d255b5d8,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf3,bgp_local_as_numeric:6a7c231d8b,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_p6,bgp_local_as_numeric:e05ff65dc3,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_leaf6,bgp_local_as_numeric:0f4017add8,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_pe1,bgp_local_as_numeric:4f36bb8808,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_leaf5,bgp_local_as_numeric:c889ccb7cb,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_pe3,bgp_neighbor_count:6ad90347c4,L1,bgp_neighbor_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BGP_NEIGHBOR_COUNT_leaf7,bgp_neighbor_count:66e16ac9ac,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_leaf5,bgp_neighbor_count:c889ccb7cb,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_p5,bgp_neighbor_count:5991ac5b4f,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_p9,bgp_neighbor_count:4636d19a52,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_pe2,bgp_neighbor_count:3603999311,L1,bgp_neighbor_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BGP_NEIGHBOR_COUNT_leaf2,bgp_neighbor_count:6e35c43dba,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_p3,bgp_neighbor_count:40d255b5d8,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_leaf6,bgp_neighbor_count:0f4017add8,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_leaf1,bgp_neighbor_count:f3e677391b,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_p4,bgp_neighbor_count:8eb660897d,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_asbr2,bgp_neighbor_count:43e487a8cc,L1,bgp_neighbor_count,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BGP_NEIGHBOR_COUNT_pe5,bgp_neighbor_count:cf50209904,L1,bgp_neighbor_count,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BGP_NEIGHBOR_COUNT_leaf4,bgp_neighbor_count:45a2dbebe1,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_p7,bgp_neighbor_count:51589f45e8,L1,bgp_neighbor_count,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BGP_NEIGHBOR_COUNT_p1,bgp_neighbor_count:980d4425bd,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_p2,bgp_neighbor_count:f84ad4329a,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_leaf12,bgp_neighbor_count:5e0abb2272,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_NEIGHBOR_COUNT_pe1,bgp_neighbor_count:4f36bb8808,L1,bgp_neighbor_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BGP_NEIGHBOR_COUNT_leaf9,bgp_neighbor_count:a49fad1930,L1,bgp_neighbor_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
NEIGHBOR_LIST_IBGP_p8,neighbor_list_ibgp:d61ee73c24,L1,neighbor_list_ibgp,set_str,MATCH,,[],[],True,1.0,both_empty
NEIGHBOR_LIST_IBGP_asbr1,neighbor_list_ibgp:1e9e9c7f7a,L1,neighbor_list_ibgp,set_str,MATCH,,"[""10.255.0.32"", ""10.255.0.33"", ""10.255.0.34""]","[""10.255.0.32"", ""10.255.0.33"", ""10.255.0.34""]",True,1.0,exact
