id,id_v2,metric,scope,category,level,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
RT_EXPORT_COUNT_p2,rt_export_count:f84ad4329a,rt_export_count,"{'type': 'DEVICE', 'host': 'p2'}",Services_Inventory,L1,p2 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
RT_EXPORT_COUNT_p4,rt_export_count:8eb660897d,rt_export_count,"{'type': 'DEVICE', 'host': 'p4'}",Services_Inventory,L1,p4 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
RT_EXPORT_COUNT_leaf1,rt_export_count:f3e677391b,rt_export_count,"{'type': 'DEVICE', 'host': 'leaf1'}",Services_Inventory,L1,leaf1 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
RT_EXPORT_COUNT_leaf2,rt_export_count:6e35c43dba,rt_export_count,"{'type': 'DEVICE', 'host': 'leaf2'}",Services_Inventory,L1,leaf2 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
RT_EXPORT_COUNT_p1,rt_export_count:980d4425bd,rt_export_count,"{'type': 'DEVICE', 'host': 'p1'}",Services_Inventory,L1,p1 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,builder_core,pending,,db62dec,['p1.cfg']
RT_EXPORT_COUNT_leaf4,rt_export_count:45a2dbebe1,rt_export_count,"{'type': 'DEVICE', 'host': 'leaf4'}",Services_Inventory,L1,leaf4 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
RT_EXPORT_COUNT_leaf3,rt_export_count:6a7c231d8b,rt_export_count,"{'type': 'DEVICE', 'host': 'leaf3'}",Services_Inventory,L1,leaf3 장비의 Route Target Export 설정은 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
MPLS_LDP_ROUTER_ID_p2,mpls_ldp_router_id:f84ad4329a,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'p2'}",Services_Inventory,L1,p2 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""10.255.0.2""",10.255.0.2,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
MPLS_LDP_ROUTER_ID_leaf4,mpls_ldp_router_id:45a2dbebe1,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'leaf4'}",Services_Inventory,L1,leaf4 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
MPLS_LDP_ROUTER_ID_leaf3,mpls_ldp_router_id:6a7c231d8b,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'leaf3'}",Services_Inventory,L1,leaf3 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
MPLS_LDP_ROUTER_ID_pe1,mpls_ldp_router_id:4f36bb8808,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'pe1'}",Services_Inventory,L1,pe1 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
MPLS_LDP_ROUTER_ID_leaf2,mpls_ldp_router_id:6e35c43dba,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'leaf2'}",Services_Inventory,L1,leaf2 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
MPLS_LDP_ROUTER_ID_p3,mpls_ldp_router_id:40d255b5d8,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'p3'}",Services_Inventory,L1,p3 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""10.255.0.3""",10.255.0.3,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
MPLS_LDP_ROUTER_ID_p1,mpls_ldp_router_id:980d4425bd,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'p1'}",Services_Inventory,L1,p1 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""10.255.0.1""",10.255.0.1,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,builder_core,pending,,db62dec,['p1.cfg']
MPLS_LDP_ROUTER_ID_p4,mpls_ldp_router_id:8eb660897d,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'p4'}",Services_Inventory,L1,p4 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
MPLS_LDP_ROUTER_ID_pe2,mpls_ldp_router_id:3603999311,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'pe2'}",Services_Inventory,L1,pe2 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
MPLS_LDP_ROUTER_ID_leaf1,mpls_ldp_router_id:f3e677391b,mpls_ldp_router_id,"{'type': 'DEVICE', 'host': 'leaf1'}",Services_Inventory,L1,leaf1 장비의 MPLS LDP Router-ID는 무엇입니까? [답변 형식: IP 주소 (예: 10.255.0.1) 또는 빈 값],OK,text,"""NOT_CONFIGURED""",NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""mpls_ldp_router_id"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
L2VPN_PW_ID_SET_p3,l2vpn_pw_id_set:40d255b5d8,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'p3'}",Services_Inventory,L1,p3 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
L2VPN_PW_ID_SET_p1,l2vpn_pw_id_set:980d4425bd,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'p1'}",Services_Inventory,L1,p1 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,builder_core,pending,,db62dec,['p1.cfg']
L2VPN_PW_ID_SET_pe2,l2vpn_pw_id_set:3603999311,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'pe2'}",Services_Inventory,L1,pe2 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
L2VPN_PW_ID_SET_leaf1,l2vpn_pw_id_set:f3e677391b,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'leaf1'}",Services_Inventory,L1,leaf1 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
L2VPN_PW_ID_SET_leaf4,l2vpn_pw_id_set:45a2dbebe1,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'leaf4'}",Services_Inventory,L1,leaf4 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
L2VPN_PW_ID_SET_p4,l2vpn_pw_id_set:8eb660897d,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'p4'}",Services_Inventory,L1,p4 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
L2VPN_PW_ID_SET_p2,l2vpn_pw_id_set:f84ad4329a,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'p2'}",Services_Inventory,L1,p2 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
L2VPN_PW_ID_SET_pe1,l2vpn_pw_id_set:4f36bb8808,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'pe1'}",Services_Inventory,L1,pe1 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
L2VPN_PW_ID_SET_leaf2,l2vpn_pw_id_set:6e35c43dba,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'leaf2'}",Services_Inventory,L1,leaf2 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
L2VPN_PW_ID_SET_leaf3,l2vpn_pw_id_set:6a7c231d8b,l2vpn_pw_id_set,"{'type': 'DEVICE', 'host': 'leaf3'}",Services_Inventory,L1,leaf3 장비에 설정된 L2VPN Pseudowire ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""l2vpn_pw_id_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
SSH_ENABLED_DEVICES,ssh_enabled_devices:566d4b6821,ssh_enabled_devices,{'type': 'GLOBAL'},Security_Policy,L2,SSH 접속이 가능한 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""leaf1"", ""leaf2"", ""leaf3"", ""leaf4"", ""p1"", ""p2"", ""p3"", ""p4"", ""pe1"", ""pe2""]","[""leaf1"", ""leaf2"", ""leaf3"", ""leaf4"", ""p1"", ""p2"", ""p3"", ""p4"", ""pe1"", ""pe2""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ssh_enabled_devices"", ""scope"": {""type"": ""GLOBAL""}}",,,,builder_core,pending,,db62dec,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
SSH_MISSING_DEVICES,ssh_missing_devices:566d4b6821,ssh_missing_devices,{'type': 'GLOBAL'},Security_Policy,L2,SSH 접속이 불가능한 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,[],[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ssh_missing_devices"", ""scope"": {""type"": ""GLOBAL""}}",,,,builder_core,pending,,db62dec,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
SSH_MISSING_COUNT,ssh_missing_count:566d4b6821,ssh_missing_count,{'type': 'GLOBAL'},Security_Policy,L2,SSH 접속이 불가능한 장비는 총 몇 대입니까? [답변 형식: 숫자],OK,number,0,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ssh_missing_count"", ""scope"": {""type"": ""GLOBAL""}}",,,,builder_core,pending,,db62dec,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
AAA_ENABLED_DEVICES,aaa_enabled_devices:566d4b6821,aaa_enabled_devices,{'type': 'GLOBAL'},Security_Policy,L2,AAA 기능이 활성화된 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,[],[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""aaa_enabled_devices"", ""scope"": {""type"": ""GLOBAL""}}",,,,builder_core,pending,,db62dec,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
AAA_MISSING_DEVICES,aaa_missing_devices:566d4b6821,aaa_missing_devices,{'type': 'GLOBAL'},Security_Policy,L2,AAA 기능이 비활성화된 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""leaf1"", ""leaf2"", ""leaf3"", ""leaf4"", ""p1"", ""p2"", ""p3"", ""p4"", ""pe1"", ""pe2""]","[""leaf1"", ""leaf2"", ""leaf3"", ""leaf4"", ""p1"", ""p2"", ""p3"", ""p4"", ""pe1"", ""pe2""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""aaa_missing_devices"", ""scope"": {""type"": ""GLOBAL""}}",,,,builder_core,pending,,db62dec,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
DEVICES_WITH_SAME_VRF_VRF_BIO,devices_with_same_vrf:49a74c32ec,devices_with_same_vrf,"{'type': 'VRF', 'vrf': 'VRF_BIO'}",Security_Policy,L2,VRF_BIO VRF를 사용하는 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""pe1"", ""pe2""]","[""pe1"", ""pe2""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""devices_with_same_vrf"", ""scope"": {""type"": ""VRF"", ""vrf"": ""VRF_BIO""}}",,,,builder_core,pending,,db62dec,"['pe1.cfg', 'pe2.cfg']"
DEVICES_WITH_SAME_VRF_VRF_AI,devices_with_same_vrf:d9debd50c2,devices_with_same_vrf,"{'type': 'VRF', 'vrf': 'VRF_AI'}",Security_Policy,L2,VRF_AI VRF를 사용하는 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""pe1"", ""pe2""]","[""pe1"", ""pe2""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""devices_with_same_vrf"", ""scope"": {""type"": ""VRF"", ""vrf"": ""VRF_AI""}}",,,,builder_core,pending,,db62dec,"['pe1.cfg', 'pe2.cfg']"
DEVICES_WITH_SAME_VRF_VRF_HPC,devices_with_same_vrf:b85d5b601c,devices_with_same_vrf,"{'type': 'VRF', 'vrf': 'VRF_HPC'}",Security_Policy,L2,VRF_HPC VRF를 사용하는 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""pe1"", ""pe2""]","[""pe1"", ""pe2""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""devices_with_same_vrf"", ""scope"": {""type"": ""VRF"", ""vrf"": ""VRF_HPC""}}",,,,builder_core,pending,,db62dec,"['pe1.cfg', 'pe2.cfg']"
OSPF_AREA_MEMBERSHIP_0,ospf_area_membership:0ba8b6abd2,ospf_area_membership,"{'type': 'OSPF_AREA', 'area': '0'}",OSPF_Consistency,L2,OSPF Area 0에 속한 장비 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""p1"", ""p2"", ""p3"", ""p4"", ""pe1"", ""pe2""]","[""p1"", ""p2"", ""p3"", ""p4"", ""pe1"", ""pe2""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_membership"", ""scope"": {""type"": ""OSPF_AREA"", ""area"": ""0""}}",,,,builder_core,pending,,db62dec,"['p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
OSPF_AREA0_IF_COUNT_leaf4,ospf_area0_if_count:45a2dbebe1,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'leaf4'}",OSPF_Consistency,L2,leaf4 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,0,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
OSPF_AREA0_IF_COUNT_leaf1,ospf_area0_if_count:f3e677391b,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'leaf1'}",OSPF_Consistency,L2,leaf1 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,0,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
OSPF_AREA0_IF_COUNT_pe1,ospf_area0_if_count:4f36bb8808,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'pe1'}",OSPF_Consistency,L2,pe1 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,2,2,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
OSPF_AREA0_IF_COUNT_leaf3,ospf_area0_if_count:6a7c231d8b,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'leaf3'}",OSPF_Consistency,L2,leaf3 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,0,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
OSPF_AREA0_IF_COUNT_p4,ospf_area0_if_count:8eb660897d,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'p4'}",OSPF_Consistency,L2,p4 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,3,3,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
OSPF_AREA0_IF_COUNT_p1,ospf_area0_if_count:980d4425bd,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'p1'}",OSPF_Consistency,L2,p1 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,3,3,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,builder_core,pending,,db62dec,['p1.cfg']
OSPF_AREA0_IF_COUNT_p2,ospf_area0_if_count:f84ad4329a,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'p2'}",OSPF_Consistency,L2,p2 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,4,4,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
OSPF_AREA0_IF_COUNT_p3,ospf_area0_if_count:40d255b5d8,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'p3'}",OSPF_Consistency,L2,p3 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,4,4,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
OSPF_AREA0_IF_COUNT_leaf2,ospf_area0_if_count:6e35c43dba,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'leaf2'}",OSPF_Consistency,L2,leaf2 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,0,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
OSPF_AREA0_IF_COUNT_pe2,ospf_area0_if_count:3603999311,ospf_area0_if_count,"{'type': 'DEVICE', 'host': 'pe2'}",OSPF_Consistency,L2,pe2 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까? [답변 형식: 숫자],OK,number,2,2,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
OSPF_NEIGHBOR_COUNT_PER_AREA_0,ospf_neighbor_count_per_area:0ba8b6abd2,ospf_neighbor_count_per_area,"{'type': 'OSPF_AREA', 'area': '0'}",OSPF_Consistency,L2,OSPF Area 0의 이웃 관계는 총 몇 개입니까? [답변 형식: 숫자],OK,number,0,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_neighbor_count_per_area"", ""scope"": {""type"": ""OSPF_AREA"", ""area"": ""0""}}",,,,builder_core,pending,,db62dec,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
