id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
INTERFACE_IP_MAP_p7,interface_ip_map:51589f45e8,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""p7""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on p7? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""10.0.15.1/31"", ""GigabitEthernet0/1"": ""10.0.16.0/31"", ""GigabitEthernet0/7"": ""10.10.10.17/24"", ""Loopback0"": ""10.255.0.7/32""}","{""GigabitEthernet0/0"": ""10.0.15.1/31"", ""GigabitEthernet0/1"": ""10.0.16.0/31"", ""GigabitEthernet0/7"": ""10.10.10.17/24"", ""Loopback0"": ""10.255.0.7/32""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,hybrid,pending,,d6499bef,['p7.cfg']
INTERFACE_IP_MAP_p3,interface_ip_map:40d255b5d8,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""p3""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on p3? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""10.0.3.1/31"", ""GigabitEthernet0/1"": ""10.0.6.0/31"", ""GigabitEthernet0/2"": ""10.0.20.0/31"", ""GigabitEthernet0/7"": ""10.10.10.13/24"", ""Loopback0"": ""10.255.0.3/32""}","{""GigabitEthernet0/0"": ""10.0.3.1/31"", ""GigabitEthernet0/1"": ""10.0.6.0/31"", ""GigabitEthernet0/2"": ""10.0.20.0/31"", ""GigabitEthernet0/7"": ""10.10.10.13/24"", ""Loopback0"": ""10.255.0.3/32""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,hybrid,pending,,d6499bef,['p3.cfg']
INTERFACE_IP_MAP_leaf7,interface_ip_map:66e16ac9ac,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on leaf7? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""172.17.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.37/24""}","{""GigabitEthernet0/0"": ""172.17.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.37/24""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,hybrid,pending,,d6499bef,['leaf7.cfg']
INTERFACE_IP_MAP_p8,interface_ip_map:d61ee73c24,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""p8""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on p8? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""10.0.16.1/31"", ""GigabitEthernet0/1"": ""10.0.17.0/31"", ""GigabitEthernet0/7"": ""10.10.10.18/24"", ""Loopback0"": ""10.255.0.8/32""}","{""GigabitEthernet0/0"": ""10.0.16.1/31"", ""GigabitEthernet0/1"": ""10.0.17.0/31"", ""GigabitEthernet0/7"": ""10.10.10.18/24"", ""Loopback0"": ""10.255.0.8/32""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,hybrid,pending,,d6499bef,['p8.cfg']
INTERFACE_IP_MAP_p2,interface_ip_map:f84ad4329a,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""p2""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on p2? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""10.0.2.1/31"", ""GigabitEthernet0/1"": ""10.0.4.0/31"", ""GigabitEthernet0/2"": ""10.0.5.0/31"", ""GigabitEthernet0/7"": ""10.10.10.12/24"", ""Loopback0"": ""10.255.0.2/32""}","{""GigabitEthernet0/0"": ""10.0.2.1/31"", ""GigabitEthernet0/1"": ""10.0.4.0/31"", ""GigabitEthernet0/2"": ""10.0.5.0/31"", ""GigabitEthernet0/7"": ""10.10.10.12/24"", ""Loopback0"": ""10.255.0.2/32""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,hybrid,pending,,d6499bef,['p2.cfg']
INTERFACE_IP_MAP_leaf2,interface_ip_map:6e35c43dba,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on leaf2? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""172.16.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.32/24""}","{""GigabitEthernet0/0"": ""172.16.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.32/24""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,hybrid,pending,,d6499bef,['leaf2.cfg']
INTERFACE_IP_MAP_pe4,interface_ip_map:a2fc790735,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""pe4""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on pe4? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""10.0.14.1/31"", ""GigabitEthernet0/1"": ""10.0.17.1/31"", ""GigabitEthernet0/2"": ""172.17.3.1/24"", ""GigabitEthernet0/3"": ""172.17.4.1/24"", ""GigabitEthernet0/7"": ""10.10.10.24/24"", ""Loopback0"": ""10.255.0.22/32""}","{""GigabitEthernet0/0"": ""10.0.14.1/31"", ""GigabitEthernet0/1"": ""10.0.17.1/31"", ""GigabitEthernet0/2"": ""172.17.3.1/24"", ""GigabitEthernet0/3"": ""172.17.4.1/24"", ""GigabitEthernet0/7"": ""10.10.10.24/24"", ""Loopback0"": ""10.255.0.22/32""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,hybrid,pending,,d6499bef,['pe4.cfg']
INTERFACE_IP_MAP_leaf4,interface_ip_map:45a2dbebe1,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""leaf4""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on leaf4? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""172.16.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.34/24""}","{""GigabitEthernet0/0"": ""172.16.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.34/24""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,hybrid,pending,,d6499bef,['leaf4.cfg']
INTERFACE_IP_MAP_p5,interface_ip_map:5991ac5b4f,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""p5""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on p5? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""10.0.11.1/31"", ""GigabitEthernet0/1"": ""10.0.12.0/31"", ""GigabitEthernet0/2"": ""10.0.20.1/31"", ""GigabitEthernet0/7"": ""10.10.10.15/24"", ""Loopback0"": ""10.255.0.5/32""}","{""GigabitEthernet0/0"": ""10.0.11.1/31"", ""GigabitEthernet0/1"": ""10.0.12.0/31"", ""GigabitEthernet0/2"": ""10.0.20.1/31"", ""GigabitEthernet0/7"": ""10.10.10.15/24"", ""Loopback0"": ""10.255.0.5/32""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,hybrid,pending,,d6499bef,['p5.cfg']
INTERFACE_IP_MAP_leaf8,interface_ip_map:a81bf37e92,interface_ip_map,"{""type"": ""DEVICE"", ""host"": ""leaf8""}",Interface_Inventory,L1,unknown,What is the interface IP mapping on leaf8? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""172.17.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.38/24""}","{""GigabitEthernet0/0"": ""172.17.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.38/24""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,hybrid,pending,,d6499bef,['leaf8.cfg']
SUBINTERFACE_COUNT_leaf7,subinterface_count:66e16ac9ac,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf7? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,hybrid,pending,,d6499bef,['leaf7.cfg']
SUBINTERFACE_COUNT_p6,subinterface_count:e05ff65dc3,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p6""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p6? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,hybrid,pending,,d6499bef,['p6.cfg']
SUBINTERFACE_COUNT_pe2,subinterface_count:3603999311,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""pe2""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on pe2? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,hybrid,pending,,d6499bef,['pe2.cfg']
SUBINTERFACE_COUNT_leaf6,subinterface_count:0f4017add8,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf6""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf6? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",,,,hybrid,pending,,d6499bef,['leaf6.cfg']
SUBINTERFACE_COUNT_p4,subinterface_count:8eb660897d,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p4""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p4? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,hybrid,pending,,d6499bef,['p4.cfg']
SUBINTERFACE_COUNT_p8,subinterface_count:d61ee73c24,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p8""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p8? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,hybrid,pending,,d6499bef,['p8.cfg']
SUBINTERFACE_COUNT_pe4,subinterface_count:a2fc790735,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""pe4""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on pe4? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,hybrid,pending,,d6499bef,['pe4.cfg']
SUBINTERFACE_COUNT_leaf4,subinterface_count:45a2dbebe1,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf4""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf4? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,hybrid,pending,,d6499bef,['leaf4.cfg']
SUBINTERFACE_COUNT_p1,subinterface_count:980d4425bd,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p1""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p1? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,hybrid,pending,,d6499bef,['p1.cfg']
SUBINTERFACE_COUNT_pe1,subinterface_count:4f36bb8808,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""pe1""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on pe1? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,hybrid,pending,,d6499bef,['pe1.cfg']
SUBINTERFACE_COUNT_leaf2,subinterface_count:6e35c43dba,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf2? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,hybrid,pending,,d6499bef,['leaf2.cfg']
SUBINTERFACE_COUNT_p5,subinterface_count:5991ac5b4f,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p5""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p5? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,hybrid,pending,,d6499bef,['p5.cfg']
SUBINTERFACE_COUNT_pe3,subinterface_count:6ad90347c4,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""pe3""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on pe3? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,hybrid,pending,,d6499bef,['pe3.cfg']
SUBINTERFACE_COUNT_leaf8,subinterface_count:a81bf37e92,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf8""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf8? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,hybrid,pending,,d6499bef,['leaf8.cfg']
SUBINTERFACE_COUNT_leaf1,subinterface_count:f3e677391b,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf1? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,hybrid,pending,,d6499bef,['leaf1.cfg']
SUBINTERFACE_COUNT_leaf3,subinterface_count:6a7c231d8b,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf3""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf3? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,hybrid,pending,,d6499bef,['leaf3.cfg']
SUBINTERFACE_COUNT_p3,subinterface_count:40d255b5d8,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p3""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p3? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,hybrid,pending,,d6499bef,['p3.cfg']
SUBINTERFACE_COUNT_p7,subinterface_count:51589f45e8,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p7""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p7? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,hybrid,pending,,d6499bef,['p7.cfg']
SUBINTERFACE_COUNT_p2,subinterface_count:f84ad4329a,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""p2""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on p2? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,hybrid,pending,,d6499bef,['p2.cfg']
SUBINTERFACE_COUNT_leaf5,subinterface_count:c889ccb7cb,subinterface_count,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",Interface_Inventory,L1,unknown,How many subinterface entries are configured on leaf5? [Answer format: integer],OK,number,0,0,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,hybrid,pending,,d6499bef,['leaf5.cfg']
VRF_BIND_MAP_leaf7,vrf_bind_map:66e16ac9ac,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf7? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,hybrid,pending,,d6499bef,['leaf7.cfg']
VRF_BIND_MAP_leaf4,vrf_bind_map:45a2dbebe1,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf4""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf4? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,hybrid,pending,,d6499bef,['leaf4.cfg']
VRF_BIND_MAP_pe2,vrf_bind_map:3603999311,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""pe2""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on pe2? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,hybrid,pending,,d6499bef,['pe2.cfg']
VRF_BIND_MAP_pe1,vrf_bind_map:4f36bb8808,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""pe1""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on pe1? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,hybrid,pending,,d6499bef,['pe1.cfg']
VRF_BIND_MAP_p6,vrf_bind_map:e05ff65dc3,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""p6""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on p6? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,hybrid,pending,,d6499bef,['p6.cfg']
VRF_BIND_MAP_leaf3,vrf_bind_map:6a7c231d8b,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf3""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf3? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,hybrid,pending,,d6499bef,['leaf3.cfg']
VRF_BIND_MAP_leaf8,vrf_bind_map:a81bf37e92,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf8""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf8? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,hybrid,pending,,d6499bef,['leaf8.cfg']
VRF_BIND_MAP_leaf2,vrf_bind_map:6e35c43dba,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf2? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,hybrid,pending,,d6499bef,['leaf2.cfg']
VRF_BIND_MAP_leaf5,vrf_bind_map:c889ccb7cb,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf5? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,hybrid,pending,,d6499bef,['leaf5.cfg']
VRF_BIND_MAP_pe4,vrf_bind_map:a2fc790735,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""pe4""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on pe4? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,hybrid,pending,,d6499bef,['pe4.cfg']
VRF_BIND_MAP_leaf1,vrf_bind_map:f3e677391b,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on leaf1? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,hybrid,pending,,d6499bef,['leaf1.cfg']
VRF_BIND_MAP_p1,vrf_bind_map:980d4425bd,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""p1""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on p1? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,hybrid,pending,,d6499bef,['p1.cfg']
VRF_BIND_MAP_p3,vrf_bind_map:40d255b5d8,vrf_bind_map,"{""type"": ""DEVICE"", ""host"": ""p3""}",Interface_Inventory,L1,unknown,What is the VRF bind mapping on p3? [Answer format: JSON object],OK,map_str_str,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,hybrid,pending,,d6499bef,['p3.cfg']
