id,id_v2,category,level,question,answer_status,answer_type,answer,unknown_reason,evidence,pipeline_version,files
OSPF_AREA0_IF_COUNT_p2,ospf_area0_if_count:f84ad4329a,OSPF_Consistency,L2,How many interfaces belong to OSPF Area 0 on p2? [Answer format: integer],OK,number,4,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",6dcf8a7,['p2.cfg']
OSPF_AREA0_IF_COUNT_p3,ospf_area0_if_count:40d255b5d8,OSPF_Consistency,L2,How many interfaces belong to OSPF Area 0 on p3? [Answer format: integer],OK,number,4,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",6dcf8a7,['p3.cfg']
OSPF_AREA0_IF_COUNT_leaf2,ospf_area0_if_count:6e35c43dba,OSPF_Consistency,L2,How many interfaces belong to OSPF Area 0 on leaf2? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",6dcf8a7,['leaf2.cfg']
OSPF_AREA0_IF_COUNT_pe2,ospf_area0_if_count:3603999311,OSPF_Consistency,L2,How many interfaces belong to OSPF Area 0 on pe2? [Answer format: integer],OK,number,2,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",6dcf8a7,['pe2.cfg']
OSPF_NEIGHBOR_COUNT_PER_AREA_0,ospf_neighbor_count_per_area:0ba8b6abd2,OSPF_Consistency,L2,How many OSPF neighbor relationships exist in area 0? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_neighbor_count_per_area"", ""scope"": {""type"": ""OSPF_AREA"", ""area"": ""0""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
L2VPN_PAIRS,l2vpn_pairs:566d4b6821,L2VPN_Consistency,L2,Which L2VPN pairs are configured? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""l2vpn_pairs"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
L2VPN_UNIDIRECTIONAL_PAIRS,l2vpn_unidirectional_pairs:566d4b6821,L2VPN_Consistency,L3,Which L2VPN pairs have only unidirectional configuration? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""l2vpn_unidirectional_pairs"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
L2VPN_UNIDIR_COUNT,l2vpn_unidir_count:566d4b6821,L2VPN_Consistency,L3,How many unidirectional L2VPN pairs exist? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""l2vpn_unidir_count"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
L2VPN_PWID_MISMATCH_PAIRS,l2vpn_pwid_mismatch_pairs:566d4b6821,L2VPN_Consistency,L3,Which L2VPN pairs have mismatched PW-IDs? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""l2vpn_pwid_mismatch_pairs"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
L2VPN_MISMATCH_COUNT,l2vpn_mismatch_count:566d4b6821,L2VPN_Consistency,L3,How many L2VPN configuration mismatches exist? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""l2vpn_mismatch_count"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
IBGP_MISSING_PAIRS_65000,ibgp_missing_pairs:be0094711b,BGP_Consistency,L3,Which iBGP peering pairs are missing in AS 65000? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ibgp_missing_pairs"", ""scope"": {""type"": ""AS"", ""asn"": ""65000""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
IBGP_MISSING_PAIRS_COUNT_65000,ibgp_missing_pairs_count:be0094711b,BGP_Consistency,L3,How many iBGP peering pairs are missing in AS 65000? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ibgp_missing_pairs_count"", ""scope"": {""type"": ""AS"", ""asn"": ""65000""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
IBGP_UNDER_PEERED_DEVICES_65000,ibgp_under_peered_devices:be0094711b,BGP_Consistency,L3,Which devices are under-peered in iBGP within AS 65000? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ibgp_under_peered_devices"", ""scope"": {""type"": ""AS"", ""asn"": ""65000""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
IBGP_UNDER_PEERED_COUNT_65000,ibgp_under_peered_count:be0094711b,BGP_Consistency,L3,How many devices are under-peered in iBGP within AS 65000? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ibgp_under_peered_count"", ""scope"": {""type"": ""AS"", ""asn"": ""65000""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
VRF_WITHOUT_RT_PAIRS,vrf_without_rt_pairs:566d4b6821,VRF_Consistency,L3,Which VRFs are missing route-target configuration? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_without_rt_pairs"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
VRF_WITHOUT_RT_COUNT,vrf_without_rt_count:566d4b6821,VRF_Consistency,L3,How many VRFs are missing route-target configuration? [Answer format: integer],OK,number,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_without_rt_count"", ""scope"": {""type"": ""GLOBAL""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
VRF_RT_LIST_PER_DEVICE_p4,vrf_rt_list_per_device:8eb660897d,VRF_Consistency,L3,Which route-targets are configured across all VRFs on p4? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",6dcf8a7,['p4.cfg']
VRF_RT_LIST_PER_DEVICE_leaf1,vrf_rt_list_per_device:f3e677391b,VRF_Consistency,L3,Which route-targets are configured across all VRFs on leaf1? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",6dcf8a7,['leaf1.cfg']
VRF_RT_LIST_PER_DEVICE_pe2,vrf_rt_list_per_device:3603999311,VRF_Consistency,L3,Which route-targets are configured across all VRFs on pe2? [Answer format: JSON array],OK,set,"[""65000:1"", ""65000:2"", ""65000:3""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",6dcf8a7,['pe2.cfg']
VRF_RT_LIST_PER_DEVICE_p3,vrf_rt_list_per_device:40d255b5d8,VRF_Consistency,L3,Which route-targets are configured across all VRFs on p3? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",6dcf8a7,['p3.cfg']
VRF_RT_LIST_PER_DEVICE_leaf3,vrf_rt_list_per_device:6a7c231d8b,VRF_Consistency,L3,Which route-targets are configured across all VRFs on leaf3? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",6dcf8a7,['leaf3.cfg']
VRF_RT_LIST_PER_DEVICE_leaf2,vrf_rt_list_per_device:6e35c43dba,VRF_Consistency,L3,Which route-targets are configured across all VRFs on leaf2? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",6dcf8a7,['leaf2.cfg']
VRF_RT_LIST_PER_DEVICE_pe1,vrf_rt_list_per_device:4f36bb8808,VRF_Consistency,L3,Which route-targets are configured across all VRFs on pe1? [Answer format: JSON array],OK,set,"[""65000:1"", ""65000:2"", ""65000:3""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",6dcf8a7,['pe1.cfg']
VRF_RT_LIST_PER_DEVICE_p1,vrf_rt_list_per_device:980d4425bd,VRF_Consistency,L3,Which route-targets are configured across all VRFs on p1? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",6dcf8a7,['p1.cfg']
VRF_RT_LIST_PER_DEVICE_leaf4,vrf_rt_list_per_device:45a2dbebe1,VRF_Consistency,L3,Which route-targets are configured across all VRFs on leaf4? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",6dcf8a7,['leaf4.cfg']
VRF_RT_LIST_PER_DEVICE_p2,vrf_rt_list_per_device:f84ad4329a,VRF_Consistency,L3,Which route-targets are configured across all VRFs on p2? [Answer format: JSON array],OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rt_list_per_device"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",6dcf8a7,['p2.cfg']
COMPARE_BGP_NEIGHBOR_COUNT_leaf2_leaf3,compare_bgp_neighbor_count:28c137d622,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf2 and leaf3. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf2"", ""host2"": ""leaf3""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf1_p2,compare_bgp_neighbor_count:2b225b5240,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf1 and p2. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""p2""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf2_p4,compare_bgp_neighbor_count:28eeb8bf7f,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf2 and p4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf2"", ""host2"": ""p4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_p1_pe2,compare_bgp_neighbor_count:76c159d61f,Comparison_Analysis,L3,Compare the BGP neighbor counts of p1 and pe2. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""p1"", ""host2"": ""pe2""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf1_pe2,compare_bgp_neighbor_count:a18abbe30e,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf1 and pe2. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""pe2""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf2_p3,compare_bgp_neighbor_count:1d01e43d2e,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf2 and p3. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf2"", ""host2"": ""p3""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf4_p3,compare_bgp_neighbor_count:4cd8882567,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf4 and p3. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf4"", ""host2"": ""p3""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_p4_pe1,compare_bgp_neighbor_count:c59874a09d,Comparison_Analysis,L3,Compare the BGP neighbor counts of p4 and pe1. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""p4"", ""host2"": ""pe1""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf2_pe1,compare_bgp_neighbor_count:821b943816,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf2 and pe1. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf2"", ""host2"": ""pe1""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_p1_p4,compare_bgp_neighbor_count:826a016c3b,Comparison_Analysis,L3,Compare the BGP neighbor counts of p1 and p4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""p1"", ""host2"": ""p4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf3_pe1,compare_bgp_neighbor_count:970e8592a3,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf3 and pe1. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf3"", ""host2"": ""pe1""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf4_pe2,compare_bgp_neighbor_count:c826851edb,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf4 and pe2. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf4"", ""host2"": ""pe2""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf1_p4,compare_bgp_neighbor_count:fe2b242ee1,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf1 and p4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""p4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_p3_p4,compare_bgp_neighbor_count:44508e5cd8,Comparison_Analysis,L3,Compare the BGP neighbor counts of p3 and p4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""p3"", ""host2"": ""p4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf2_p1,compare_bgp_neighbor_count:56dfdb710f,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf2 and p1. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf2"", ""host2"": ""p1""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_p2_p4,compare_bgp_neighbor_count:d586fc2eb4,Comparison_Analysis,L3,Compare the BGP neighbor counts of p2 and p4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""p2"", ""host2"": ""p4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf3_leaf4,compare_bgp_neighbor_count:9f8bdd12ab,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf3 and leaf4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf3"", ""host2"": ""leaf4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf1_leaf2,compare_bgp_neighbor_count:cb3903f0e8,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf1 and leaf2. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""leaf2""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf1_p3,compare_bgp_neighbor_count:6cc42973c6,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf1 and p3. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 0, ""host2_count"": 0}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""p3""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT_leaf2_pe2,compare_bgp_neighbor_count:7c0f6931b9,Comparison_Analysis,L3,Compare the BGP neighbor counts of leaf2 and pe2. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 0, ""host2_count"": 1}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_bgp_neighbor_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf2"", ""host2"": ""pe2""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_INTERFACE_COUNT_leaf1_p1,compare_interface_count:f9566ecf5b,Comparison_Analysis,L3,Compare the interface counts of leaf1 and p1. [Answer format: JSON object],OK,map_str_int,"{""difference"": 1, ""host1_count"": 4, ""host2_count"": 5}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_interface_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""p1""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_INTERFACE_COUNT_leaf1_leaf4,compare_interface_count:04cd16d96f,Comparison_Analysis,L3,Compare the interface counts of leaf1 and leaf4. [Answer format: JSON object],OK,map_str_int,"{""difference"": 0, ""host1_count"": 4, ""host2_count"": 4}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""compare_interface_count"", ""scope"": {""type"": ""DEVICE_PAIR"", ""host1"": ""leaf1"", ""host2"": ""leaf4""}}",6dcf8a7,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
