id,origin,level,task_category,answer_type,complexity,persona,question,ground_truth,explanation,context,source_files
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SSH_PRESENT_BOOL-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 SSH가 활성화되어 있습니까? (True/False),TRUE,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SSH_PRESENT_BOOL-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 SSH가 활성화되어 있습니까? (True/False),TRUE,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-SSH_PRESENT_BOOL-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 SSH가 활성화되어 있습니까? (True/False),TRUE,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-SSH_PRESENT_BOOL-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 SSH가 활성화되어 있습니까? (True/False),TRUE,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-SSH_PRESENT_BOOL-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 SSH가 활성화되어 있습니까? (True/False),TRUE,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-SSH_PRESENT_BOOL-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 SSH가 활성화되어 있습니까? (True/False),TRUE,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SSH_VERSION_TEXT-48380,rule_based,1,단순 조회 업무,short,basic,,ssh_version_text에 대한 질문을 자연스럽게 작성해주세요.,2,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SSH_VERSION_TEXT-23145,rule_based,1,단순 조회 업무,short,basic,,ssh_version_text에 대한 질문을 자연스럽게 작성해주세요.,2,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-AAA_PRESENT_BOOL-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 AAA 기능이 설정되어 있습니까? (True/False),FALSE,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-AAA_PRESENT_BOOL-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 AAA 기능이 설정되어 있습니까? (True/False),FALSE,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-AAA_PRESENT_BOOL-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 AAA 기능이 설정되어 있습니까? (True/False),TRUE,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-AAA_PRESENT_BOOL-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 AAA 기능이 설정되어 있습니까? (True/False),TRUE,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-AAA_PRESENT_BOOL-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 AAA 기능이 설정되어 있습니까? (True/False),TRUE,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-AAA_PRESENT_BOOL-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 AAA 기능이 설정되어 있습니까? (True/False),TRUE,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 패스워드 정책이 적용되어 있습니까? (True/False),FALSE,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,0,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,0,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,6,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_VLAN_SET-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 VLAN 목록을 알려주세요.,400,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_VLAN_SET-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 VLAN 목록을 알려주세요.,100,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_VLAN_SET-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 VLAN 목록을 알려주세요.,200,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_VLAN_SET-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 VLAN 목록을 알려주세요.,300,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SUBINTERFACE_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 서브인터페이스는 총 몇 개입니까?,0,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SUBINTERFACE_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 설정된 서브인터페이스는 총 몇 개입니까?,0,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-SUBINTERFACE_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-SUBINTERFACE_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 서브인터페이스는 총 몇 개입니까?,2,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-SUBINTERFACE_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-SUBINTERFACE_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 서브인터페이스는 총 몇 개입니까?,2,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,0,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,0,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,6,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_VLAN_SET-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 VLAN 목록을 알려주세요.,400,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_VLAN_SET-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 VLAN 목록을 알려주세요.,100,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_VLAN_SET-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 VLAN 목록을 알려주세요.,200,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_VLAN_SET-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 VLAN 목록을 알려주세요.,300,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SUBINTERFACE_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 서브인터페이스는 총 몇 개입니까?,0,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SUBINTERFACE_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 설정된 서브인터페이스는 총 몇 개입니까?,0,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-SUBINTERFACE_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-SUBINTERFACE_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 서브인터페이스는 총 몇 개입니까?,2,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-SUBINTERFACE_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-SUBINTERFACE_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 서브인터페이스는 총 몇 개입니까?,2,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,0,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,0,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,6,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_VLAN_SET-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 VLAN 목록을 알려주세요.,400,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_VLAN_SET-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 VLAN 목록을 알려주세요.,100,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_VLAN_SET-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 VLAN 목록을 알려주세요.,200,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_VLAN_SET-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 VLAN 목록을 알려주세요.,300,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SUBINTERFACE_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 서브인터페이스는 총 몇 개입니까?,0,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SUBINTERFACE_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 설정된 서브인터페이스는 총 몇 개입니까?,0,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-SUBINTERFACE_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-SUBINTERFACE_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 서브인터페이스는 총 몇 개입니까?,2,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-SUBINTERFACE_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-SUBINTERFACE_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 서브인터페이스는 총 몇 개입니까?,2,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비의 BGP Local-AS 번호는 무엇입니까?,65001,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비의 BGP Local-AS 번호는 무엇입니까?,65003,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비의 BGP 피어(이웃)는 총 몇 개입니까?,1,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비의 BGP 피어(이웃)는 총 몇 개입니까?,1,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비의 BGP 피어(이웃)는 총 몇 개입니까?,4,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비의 BGP 피어(이웃)는 총 몇 개입니까?,4,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비의 BGP 피어(이웃)는 총 몇 개입니까?,4,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비의 BGP 피어(이웃)는 총 몇 개입니까?,4,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-OSPF_AREA_SET-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비가 참여하는 OSPF Area 목록을 알려주세요.,0,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-OSPF_AREA_SET-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비가 참여하는 OSPF Area 목록을 알려주세요.,0,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-OSPF_AREA_SET-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비가 참여하는 OSPF Area 목록을 알려주세요.,0,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-OSPF_AREA_SET-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비가 참여하는 OSPF Area 목록을 알려주세요.,0,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-OSPF_PROCESS_IDS_SET-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-OSPF_PROCESS_IDS_SET-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-OSPF_PROCESS_IDS_SET-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-OSPF_PROCESS_IDS_SET-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비의 BGP Local-AS 번호는 무엇입니까?,65001,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-23145,rule_based,1,단순 조회 업무,short,basic,,CE2 장비의 BGP Local-AS 번호는 무엇입니까?,65003,,장비: CE2 | OS: ios-xr | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-43039,rule_based,1,단순 조회 업무,short,basic,,sample10 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-16411,rule_based,1,단순 조회 업무,short,basic,,sample7 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-19040,rule_based,1,단순 조회 업무,short,basic,,sample8 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-BGP_LOCAL_AS_NUMERIC-50941,rule_based,1,단순 조회 업무,short,basic,,sample9 장비의 BGP Local-AS 번호는 무엇입니까?,65000,,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-48380,rule_based,1,단순 조회 업무,short,basic,,CE1 장비의 BGP 피어(이웃)는 총 몇 개입니까?,1,,장비: CE1 | OS: ios-xr | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
