id,category,level,question,answer_status,answer_type,answer,unknown_reason,evidence,pipeline_version,files
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] p4 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] leaf4 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] pe2 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] leaf1 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] pe1 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] p1 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] leaf2 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] p3 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] leaf3 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
NEIGHBOR_LIST_EBGP,Routing_Inventory,L1,[정상] p2 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] p4 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,"[""1""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] p3 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,"[""1""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] p2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,"[""1""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] pe2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,"[""1""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] pe1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,"[""1""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] leaf2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] leaf3 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] leaf1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] p1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,"[""1""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,L1,[정상] leaf4 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] p1 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,"[""0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] p3 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,"[""0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] leaf4 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] pe2 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,"[""0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] p4 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,"[""0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] leaf3 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] leaf2 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] pe1 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,"[""0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] p2 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,"[""0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
OSPF_AREA_SET,Routing_Inventory,L1,[정상] leaf1 장비가 참여하는 OSPF Area 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] leaf2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] p2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] leaf3 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] p1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""Loopback0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] leaf4 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] p3 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] p4 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""Loopback0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] leaf1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] pe1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,"[""GigabitEthernet0/0"", ""Loopback0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
OSPF_AREA0_IF_LIST,Routing_Inventory,L1,[정상] pe2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요.,OK,set,"[""GigabitEthernet0/0"", ""Loopback0""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] p4 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] pe1 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,"[""VRF_AI"", ""VRF_BIO"", ""VRF_HPC""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] pe2 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,"[""VRF_AI"", ""VRF_BIO"", ""VRF_HPC""]",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] leaf3 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] leaf4 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] leaf2 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] leaf1 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] p3 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] p2 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
VRF_NAMES_SET,Services_Inventory,L1,[정상] p1 장비에 설정된 VRF 이름 목록을 알려주세요.,OK,set,[],,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] pe2 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,3,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] pe1 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,3,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] leaf4 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] p3 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] p4 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] p1 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] leaf2 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] leaf3 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] p2 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
VRF_COUNT,Services_Inventory,L1,[정상] leaf1 장비에 설정된 VRF는 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] leaf3 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] leaf2 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] p2 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] p3 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] p4 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] leaf4 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] p1 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] pe2 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,"{""VRF_AI"": ""65000:1"", ""VRF_BIO"": ""65000:2"", ""VRF_HPC"": ""65000:3""}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] leaf1 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,{},,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
VRF_RD_MAP,Services_Inventory,L1,[정상] pe1 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,OK,map,"{""VRF_AI"": ""65000:1"", ""VRF_BIO"": ""65000:2"", ""VRF_HPC"": ""65000:3""}",,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""vrf_rd_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] p3 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p3.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] p1 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p1.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] pe2 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,6,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe2.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] leaf1 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf1.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] p4 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p4.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] pe1 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,6,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['pe1.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] p2 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] leaf4 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf4.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] leaf2 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf2.cfg']
RT_IMPORT_COUNT,Services_Inventory,L1,[정상] leaf3 장비의 Route Target Import 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_import_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['leaf3.cfg']
RT_EXPORT_COUNT,Services_Inventory,L1,[정상] p2 장비의 Route Target Export 설정은 총 몇 개입니까?,OK,numeric,0,,"{""snapshot"": ""Research_Institute_Internal_DC"", ""metric"": ""rt_export_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""{host}""}}",02167d6,['p2.cfg']
