id,category,question,answer,type,level,files
BGP_LOCAL_AS_NUMERIC,Routing_Inventory,[정상] leaf4 장비의 BGP Local-AS 번호는 무엇입니까?,0,numeric,L1,['leaf4.cfg']
BGP_LOCAL_AS_NUMERIC,Routing_Inventory,[정상] pe2 장비의 BGP Local-AS 번호는 무엇입니까?,65000,numeric,L1,['pe2.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] leaf3 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['leaf3.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] pe2 장비의 BGP 피어(이웃)는 총 몇 개입니까?,1,numeric,L1,['pe2.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] p1 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['p1.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] leaf2 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['leaf2.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] leaf1 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['leaf1.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] pe1 장비의 BGP 피어(이웃)는 총 몇 개입니까?,1,numeric,L1,['pe1.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] p4 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['p4.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] leaf4 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['leaf4.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] p3 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['p3.cfg']
BGP_NEIGHBOR_COUNT,Routing_Inventory,[정상] p2 장비의 BGP 피어(이웃)는 총 몇 개입니까?,0,numeric,L1,['p2.cfg']
NEIGHBOR_LIST_IBGP,Routing_Inventory,[정상] pe1 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,10.255.0.12,set,L1,"['pe1.cfg', 'pe2.cfg']"
NEIGHBOR_LIST_IBGP,Routing_Inventory,[정상] pe2 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요.,10.255.0.11,set,L1,"['pe1.cfg', 'pe2.cfg']"
OSPF_PROCESS_IDS_SET,Routing_Inventory,[정상] p2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,set,L1,['p2.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,[정상] pe2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,set,L1,['pe2.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,[정상] pe1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,set,L1,['pe1.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,[정상] p3 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,set,L1,['p3.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,[정상] p4 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,set,L1,['p4.cfg']
OSPF_PROCESS_IDS_SET,Routing_Inventory,[정상] p1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요.,1,set,L1,['p1.cfg']
OSPF_AREA_SET,Routing_Inventory,[정상] p2 장비가 참여하는 OSPF Area 목록을 알려주세요.,None,set,L1,['p2.cfg']
OSPF_AREA_SET,Routing_Inventory,[정상] p4 장비가 참여하는 OSPF Area 목록을 알려주세요.,None,set,L1,['p4.cfg']
OSPF_AREA_SET,Routing_Inventory,[정상] pe2 장비가 참여하는 OSPF Area 목록을 알려주세요.,None,set,L1,['pe2.cfg']
OSPF_AREA_SET,Routing_Inventory,[정상] p3 장비가 참여하는 OSPF Area 목록을 알려주세요.,None,set,L1,['p3.cfg']
OSPF_AREA_SET,Routing_Inventory,[정상] p1 장비가 참여하는 OSPF Area 목록을 알려주세요.,None,set,L1,['p1.cfg']
OSPF_AREA_SET,Routing_Inventory,[정상] pe1 장비가 참여하는 OSPF Area 목록을 알려주세요.,None,set,L1,['pe1.cfg']
VRF_NAMES_SET,Services_Inventory,[정상] pe2 장비에 설정된 VRF 이름 목록을 알려주세요.,"VRF_AI, VRF_BIO, VRF_HPC",set,L1,['pe2.cfg']
VRF_NAMES_SET,Services_Inventory,[정상] pe1 장비에 설정된 VRF 이름 목록을 알려주세요.,"VRF_AI, VRF_BIO, VRF_HPC",set,L1,['pe1.cfg']
VRF_COUNT,Services_Inventory,[정상] pe1 장비에 설정된 VRF는 총 몇 개입니까?,3,numeric,L1,['pe1.cfg']
VRF_COUNT,Services_Inventory,[정상] leaf1 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['leaf1.cfg']
VRF_COUNT,Services_Inventory,[정상] p4 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['p4.cfg']
VRF_COUNT,Services_Inventory,[정상] p3 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['p3.cfg']
VRF_COUNT,Services_Inventory,[정상] leaf3 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['leaf3.cfg']
VRF_COUNT,Services_Inventory,[정상] pe2 장비에 설정된 VRF는 총 몇 개입니까?,3,numeric,L1,['pe2.cfg']
VRF_COUNT,Services_Inventory,[정상] p1 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['p1.cfg']
VRF_COUNT,Services_Inventory,[정상] p2 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['p2.cfg']
VRF_COUNT,Services_Inventory,[정상] leaf2 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['leaf2.cfg']
VRF_COUNT,Services_Inventory,[정상] leaf4 장비에 설정된 VRF는 총 몇 개입니까?,0,numeric,L1,['leaf4.cfg']
VRF_RD_MAP,Services_Inventory,[정상] p4 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['p4.cfg']
VRF_RD_MAP,Services_Inventory,[정상] pe1 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,"{'VRF_AI': '65000:1', 'VRF_BIO': '65000:2', 'VRF_HPC': '65000:3'}",map,L1,['pe1.cfg']
VRF_RD_MAP,Services_Inventory,[정상] leaf1 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['leaf1.cfg']
VRF_RD_MAP,Services_Inventory,[정상] p3 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['p3.cfg']
VRF_RD_MAP,Services_Inventory,[정상] pe2 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,"{'VRF_AI': '65000:1', 'VRF_BIO': '65000:2', 'VRF_HPC': '65000:3'}",map,L1,['pe2.cfg']
VRF_RD_MAP,Services_Inventory,[정상] leaf4 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['leaf4.cfg']
VRF_RD_MAP,Services_Inventory,[정상] leaf2 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['leaf2.cfg']
VRF_RD_MAP,Services_Inventory,[정상] leaf3 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['leaf3.cfg']
VRF_RD_MAP,Services_Inventory,[정상] p1 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['p1.cfg']
VRF_RD_MAP,Services_Inventory,[정상] p2 장비에 설정된 VRF들의 이름과 RD(Route Distinguisher) 값을 함께 보여주세요.,{},map,L1,['p2.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] pe1 장비의 Route Target Import 설정은 총 몇 개입니까?,6,numeric,L1,['pe1.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] pe2 장비의 Route Target Import 설정은 총 몇 개입니까?,6,numeric,L1,['pe2.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] p1 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['p1.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] leaf2 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['leaf2.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] leaf3 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['leaf3.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] leaf4 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['leaf4.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] p3 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['p3.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] p4 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['p4.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] leaf1 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['leaf1.cfg']
RT_IMPORT_COUNT,Services_Inventory,[정상] p2 장비의 Route Target Import 설정은 총 몇 개입니까?,0,numeric,L1,['p2.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] leaf1 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['leaf1.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] p4 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['p4.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] p2 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['p2.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] pe2 장비의 Route Target Export 설정은 총 몇 개입니까?,6,numeric,L1,['pe2.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] leaf4 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['leaf4.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] leaf3 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['leaf3.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] leaf2 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['leaf2.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] pe1 장비의 Route Target Export 설정은 총 몇 개입니까?,6,numeric,L1,['pe1.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] p1 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['p1.cfg']
RT_EXPORT_COUNT,Services_Inventory,[정상] p3 장비의 Route Target Export 설정은 총 몇 개입니까?,0,numeric,L1,['p3.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] p2 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],Router-ID: 10.255.0.2,text,L1,['p2.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] pe2 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['pe2.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] leaf1 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['leaf1.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] pe1 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['pe1.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] p1 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],Router-ID: 10.255.0.1,text,L1,['p1.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] p4 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['p4.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] leaf4 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['leaf4.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] p3 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],Router-ID: 10.255.0.3,text,L1,['p3.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] leaf2 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['leaf2.cfg']
MPLS_LDP_PRESENT_BOOL,Services_Inventory,[정상] leaf3 장비의 MPLS LDP Router-ID를 알려주세요. [답변 형식: 'Router-ID: X.X.X.X' 또는 '미설정'],미설정,text,L1,['leaf3.cfg']
SSH_ENABLED_DEVICES,Security_Policy,[정상] SSH 접속이 가능한 장비 목록을 알려주세요.,"leaf1, leaf2, leaf3, leaf4, p1, p2, p3, p4, pe1, pe2",set,L2,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
SSH_MISSING_COUNT,Security_Policy,[정상] SSH 접속이 불가능한 장비는 총 몇 대입니까?,0,numeric,L2,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
AAA_MISSING_DEVICES,Security_Policy,[정상] AAA 기능이 비활성화된 장비 목록을 알려주세요.,"leaf1, leaf2, leaf3, leaf4, p1, p2, p3, p4, pe1, pe2",set,L2,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] {host} 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] pe1 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['pe1.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] leaf2 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['leaf2.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] pe2 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['pe2.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] leaf4 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['leaf4.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] p2 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['p2.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] p1 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['p1.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] leaf1 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['leaf1.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] leaf3 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['leaf3.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] p3 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['p3.cfg']
OSPF_AREA0_IF_COUNT,OSPF_Consistency,[정상] p4 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,0,numeric,L2,['p4.cfg']
IBGP_FULLMESH_OK,BGP_Consistency,"[정상] AS 65000의 iBGP Full-Mesh 상태와 누락된 피어링을 알려주세요. [답변 형식: '완전' 또는 '누락: A↔B, C↔D']",완전,text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
IBGP_MISSING_PAIRS_COUNT,BGP_Consistency,[정상] AS 65000의 iBGP Full-Mesh에서 누락된 링크는 총 몇 개입니까?,0,numeric,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
IBGP_UNDER_PEERED_COUNT,BGP_Consistency,[정상] AS 65000에서 iBGP 피어 수가 부족한 장비는 총 몇 대입니까?,0,numeric,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] {host} 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
VRF_RT_LIST_PER_DEVICE,VRF_Consistency,[정상] pe2 장비에 설정된 route-target(중복 제거) 전체 목록을 알려주세요.,"65000:1, 65000:2, 65000:3",set,L3,['pe2.cfg']
VRF_RT_LIST_PER_DEVICE,VRF_Consistency,[정상] pe1 장비에 설정된 route-target(중복 제거) 전체 목록을 알려주세요.,"65000:1, 65000:2, 65000:3",set,L3,['pe1.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['leaf4.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['pe2.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['leaf1.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['p2.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['leaf2.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['p1.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['leaf3.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['p3.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['p4.cfg']
VRF_WITHOUT_RT_COUNT,VRF_Consistency,[정상] route-target이 없는 VRF(장비/VRF)는 총 몇 개입니까?,0,numeric,L3,['pe1.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] leaf3 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['leaf3.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] p4 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['p4.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] p3 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['p3.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] pe2 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['pe2.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] leaf1 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['leaf1.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] leaf2 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['leaf2.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] p2 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['p2.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] pe1 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['pe1.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] leaf4 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['leaf4.cfg']
VRF_INTERFACE_BIND_COUNT,VRF_Consistency,[정상] p1 장비의 {vrf} VRF에 바인딩된 인터페이스는 총 몇 개입니까?,0,numeric,L3,['p1.cfg']
L2VPN_UNIDIR_COUNT,L2VPN_Consistency,[정상] 단방향으로만 설정된 L2VPN 회선은 총 몇 개입니까?,0,numeric,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
L2VPN_MISMATCH_COUNT,L2VPN_Consistency,[정상] PW-ID 불일치 또는 단방향 L2VPN 회선은 총 몇 개입니까?,0,numeric,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] leaf4과 p3의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'leaf4: N개, p3: M개, 차이: K개']","leaf4: 0개, p3: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] p2과 p3의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'p2: N개, p3: M개, 차이: K개']","p2: 0개, p3: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] leaf4과 pe2의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'leaf4: N개, pe2: M개, 차이: K개']","leaf4: 0개, pe2: 1개, 차이: 1개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] p2과 pe2의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'p2: N개, pe2: M개, 차이: K개']","p2: 0개, pe2: 1개, 차이: 1개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] p2과 p4의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'p2: N개, p4: M개, 차이: K개']","p2: 0개, p4: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] leaf3과 pe1의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'leaf3: N개, pe1: M개, 차이: K개']","leaf3: 0개, pe1: 1개, 차이: 1개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] leaf1과 p3의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'leaf1: N개, p3: M개, 차이: K개']","leaf1: 0개, p3: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] p3과 p4의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'p3: N개, p4: M개, 차이: K개']","p3: 0개, p4: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] leaf4과 p1의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'leaf4: N개, p1: M개, 차이: K개']","leaf4: 0개, p1: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
COMPARE_BGP_NEIGHBOR_COUNT,Comparison_Analysis,"[정상] leaf2과 p1의 BGP 피어 수는 각각 몇 개이며, 차이는 몇 개입니까? [답변 형식: 'leaf2: N개, p1: M개, 차이: K개']","leaf2: 0개, p1: 0개, 차이: 0개",text,L3,"['leaf1.cfg', 'leaf2.cfg', 'leaf3.cfg', 'leaf4.cfg', 'p1.cfg', 'p2.cfg', 'p3.cfg', 'p4.cfg', 'pe1.cfg', 'pe2.cfg']"
