id,category,answer_type,level,question,ground_truth,explanation,source_files
INTERFACE_MOP_XENABLED_BOOL_0054,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/0, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0055,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/0.1, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0056,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/1, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0057,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/1.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/1.100, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0058,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/1.200, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0059,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/1.300, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0060,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/1.400 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/1.400, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0061,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/2, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0062,Basic_Info,boolean,2,"sample7 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=GigabitEthernet0/0/0/3, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0063,Basic_Info,boolean,2,"sample7 장비의 Loopback0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=Loopback0, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0064,Basic_Info,boolean,2,"sample7 장비의 MgmtEth0/RP0/CPU0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample7, if=MgmtEth0/RP0/CPU0/0, type=DEVICE_IF → false",sample7.xml
INTERFACE_MOP_XENABLED_BOOL_0065,Basic_Info,boolean,2,"sample8 장비의 Ethernet0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=Ethernet0/0, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0066,Basic_Info,boolean,2,"sample8 장비의 Ethernet0/0.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=Ethernet0/0.100, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0067,Basic_Info,boolean,2,"sample8 장비의 Ethernet0/1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=Ethernet0/1, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0068,Basic_Info,boolean,2,"sample8 장비의 Ethernet0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=Ethernet0/2, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0069,Basic_Info,boolean,2,"sample8 장비의 Ethernet0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=Ethernet0/3, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0070,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/0, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0071,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/0.1, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0072,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/1, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0073,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/1.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/1.100, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0074,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/1.200, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0075,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/1.300, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0076,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/1.400 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/1.400, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0077,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/2, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0078,Basic_Info,boolean,2,"sample8 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=GigabitEthernet0/0/0/3, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0079,Basic_Info,boolean,2,"sample8 장비의 Loopback0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=Loopback0, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0080,Basic_Info,boolean,2,"sample8 장비의 MgmtEth0/RP0/CPU0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample8, if=MgmtEth0/RP0/CPU0/0, type=DEVICE_IF → false",sample8.xml
INTERFACE_MOP_XENABLED_BOOL_0081,Basic_Info,boolean,2,"sample9 장비의 Ethernet0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=Ethernet0/0, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0082,Basic_Info,boolean,2,"sample9 장비의 Ethernet0/0.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=Ethernet0/0.100, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0083,Basic_Info,boolean,2,"sample9 장비의 Ethernet0/1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=Ethernet0/1, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0084,Basic_Info,boolean,2,"sample9 장비의 Ethernet0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=Ethernet0/2, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0085,Basic_Info,boolean,2,"sample9 장비의 Ethernet0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=Ethernet0/3, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0086,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/0, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0087,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/0.1, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0088,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/1, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0089,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/1.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/1.100, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0090,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/1.200, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0091,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/1.300, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0092,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/1.400 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/1.400, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0093,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/2, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0094,Basic_Info,boolean,2,"sample9 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=GigabitEthernet0/0/0/3, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0095,Basic_Info,boolean,2,"sample9 장비의 Loopback0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=Loopback0, type=DEVICE_IF → false",sample9.xml
INTERFACE_MOP_XENABLED_BOOL_0096,Basic_Info,boolean,2,"sample9 장비의 MgmtEth0/RP0/CPU0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `interface_mop_xenabled_bool` on host=sample9, if=MgmtEth0/RP0/CPU0/0, type=DEVICE_IF → false",sample9.xml
IOS_CONFIG_REGISTER_TEXT_0001,Basic_Info,text,1,"CE1 장비의 config-register 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",0x0,"metric `ios_config_register_text` on host=CE1, type=DEVICE → 0x0",ce1.xml
IOS_CONFIG_REGISTER_TEXT_0002,Basic_Info,text,1,"CE2 장비의 config-register 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",0x0,"metric `ios_config_register_text` on host=CE2, type=DEVICE → 0x0",ce2.xml
IOS_CONFIG_REGISTER_TEXT_0003,Basic_Info,text,1,"sample10 장비의 config-register 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `ios_config_register_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
IOS_CONFIG_REGISTER_TEXT_0004,Basic_Info,text,1,"sample7 장비의 config-register 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `ios_config_register_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
IOS_CONFIG_REGISTER_TEXT_0005,Basic_Info,text,1,"sample8 장비의 config-register 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `ios_config_register_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
IOS_CONFIG_REGISTER_TEXT_0006,Basic_Info,text,1,"sample9 장비의 config-register 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `ios_config_register_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
IP_CEF_ENABLED_BOOL_0001,Basic_Info,boolean,1,"CE1 장비에서 IP CEF가 활성화되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",true,"metric `ip_cef_enabled_bool` on host=CE1, type=DEVICE → true",ce1.xml
IP_CEF_ENABLED_BOOL_0002,Basic_Info,boolean,1,"CE2 장비에서 IP CEF가 활성화되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",true,"metric `ip_cef_enabled_bool` on host=CE2, type=DEVICE → true",ce2.xml
IP_CEF_ENABLED_BOOL_0003,Basic_Info,boolean,1,"sample10 장비에서 IP CEF가 활성화되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_cef_enabled_bool` on host=sample10, type=DEVICE → false",sample10.xml
IP_CEF_ENABLED_BOOL_0004,Basic_Info,boolean,1,"sample7 장비에서 IP CEF가 활성화되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_cef_enabled_bool` on host=sample7, type=DEVICE → false",sample7.xml
IP_CEF_ENABLED_BOOL_0005,Basic_Info,boolean,1,"sample8 장비에서 IP CEF가 활성화되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_cef_enabled_bool` on host=sample8, type=DEVICE → false",sample8.xml
IP_CEF_ENABLED_BOOL_0006,Basic_Info,boolean,1,"sample9 장비에서 IP CEF가 활성화되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_cef_enabled_bool` on host=sample9, type=DEVICE → false",sample9.xml
IP_FORWARD_PROTOCOL_ND_BOOL_0001,Basic_Info,boolean,1,"CE1 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",true,"metric `ip_forward_protocol_nd_bool` on host=CE1, type=DEVICE → true",ce1.xml
IP_FORWARD_PROTOCOL_ND_BOOL_0002,Basic_Info,boolean,1,"CE2 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",true,"metric `ip_forward_protocol_nd_bool` on host=CE2, type=DEVICE → true",ce2.xml
IP_FORWARD_PROTOCOL_ND_BOOL_0003,Basic_Info,boolean,1,"sample10 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_forward_protocol_nd_bool` on host=sample10, type=DEVICE → false",sample10.xml
IP_FORWARD_PROTOCOL_ND_BOOL_0004,Basic_Info,boolean,1,"sample7 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_forward_protocol_nd_bool` on host=sample7, type=DEVICE → false",sample7.xml
IP_FORWARD_PROTOCOL_ND_BOOL_0005,Basic_Info,boolean,1,"sample8 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_forward_protocol_nd_bool` on host=sample8, type=DEVICE → false",sample8.xml
IP_FORWARD_PROTOCOL_ND_BOOL_0006,Basic_Info,boolean,1,"sample9 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false)
[답변 형식: true/false (소문자)]",false,"metric `ip_forward_protocol_nd_bool` on host=sample9, type=DEVICE → false",sample9.xml
LOGGING_BUFFERED_SEVERITY_TEXT_0001,Basic_Info,text,1,"CE1 장비에서 logging buffered의 severity-level은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",debugging,"metric `logging_buffered_severity_text` on host=CE1, type=DEVICE → debugging",ce1.xml
LOGGING_BUFFERED_SEVERITY_TEXT_0002,Basic_Info,text,1,"CE2 장비에서 logging buffered의 severity-level은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",debugging,"metric `logging_buffered_severity_text` on host=CE2, type=DEVICE → debugging",ce2.xml
LOGGING_BUFFERED_SEVERITY_TEXT_0003,Basic_Info,text,1,"sample10 장비에서 logging buffered의 severity-level은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `logging_buffered_severity_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
LOGGING_BUFFERED_SEVERITY_TEXT_0004,Basic_Info,text,1,"sample7 장비에서 logging buffered의 severity-level은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `logging_buffered_severity_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
LOGGING_BUFFERED_SEVERITY_TEXT_0005,Basic_Info,text,1,"sample8 장비에서 logging buffered의 severity-level은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `logging_buffered_severity_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
LOGGING_BUFFERED_SEVERITY_TEXT_0006,Basic_Info,text,1,"sample9 장비에서 logging buffered의 severity-level은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `logging_buffered_severity_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
SYSTEM_HOSTNAME_TEXT_0001,Basic_Info,text,1,"CE1 장비의 호스트네임은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",CE1,"metric `system_hostname_text` on host=CE1, type=DEVICE → CE1",ce1.xml
SYSTEM_HOSTNAME_TEXT_0002,Basic_Info,text,1,"CE2 장비의 호스트네임은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",CE2,"metric `system_hostname_text` on host=CE2, type=DEVICE → CE2",ce2.xml
SYSTEM_HOSTNAME_TEXT_0003,Basic_Info,text,1,"sample10 장비의 호스트네임은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",sample10,"metric `system_hostname_text` on host=sample10, type=DEVICE → sample10",sample10.xml
SYSTEM_HOSTNAME_TEXT_0004,Basic_Info,text,1,"sample7 장비의 호스트네임은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",sample7,"metric `system_hostname_text` on host=sample7, type=DEVICE → sample7",sample7.xml
SYSTEM_HOSTNAME_TEXT_0005,Basic_Info,text,1,"sample8 장비의 호스트네임은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",sample8,"metric `system_hostname_text` on host=sample8, type=DEVICE → sample8",sample8.xml
SYSTEM_HOSTNAME_TEXT_0006,Basic_Info,text,1,"sample9 장비의 호스트네임은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",sample9,"metric `system_hostname_text` on host=sample9, type=DEVICE → sample9",sample9.xml
SYSTEM_MGMT_ADDRESS_TEXT_0001,Basic_Info,text,1,"CE1 장비의 관리용 IP 주소는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",172.16.1.40,"metric `system_mgmt_address_text` on host=CE1, type=DEVICE → 172.16.1.40",ce1.xml
SYSTEM_MGMT_ADDRESS_TEXT_0002,Basic_Info,text,1,"CE2 장비의 관리용 IP 주소는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",172.16.1.41,"metric `system_mgmt_address_text` on host=CE2, type=DEVICE → 172.16.1.41",ce2.xml
SYSTEM_MGMT_ADDRESS_TEXT_0003,Basic_Info,text,1,"sample10 장비의 관리용 IP 주소는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",172.16.1.133,"metric `system_mgmt_address_text` on host=sample10, type=DEVICE → 172.16.1.133",sample10.xml
SYSTEM_MGMT_ADDRESS_TEXT_0004,Basic_Info,text,1,"sample7 장비의 관리용 IP 주소는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",172.16.1.130,"metric `system_mgmt_address_text` on host=sample7, type=DEVICE → 172.16.1.130",sample7.xml
SYSTEM_MGMT_ADDRESS_TEXT_0005,Basic_Info,text,1,"sample8 장비의 관리용 IP 주소는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",172.16.1.131,"metric `system_mgmt_address_text` on host=sample8, type=DEVICE → 172.16.1.131",sample8.xml
SYSTEM_MGMT_ADDRESS_TEXT_0006,Basic_Info,text,1,"sample9 장비의 관리용 IP 주소는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",172.16.1.132,"metric `system_mgmt_address_text` on host=sample9, type=DEVICE → 172.16.1.132",sample9.xml
SYSTEM_USERS_DETAIL_MAP_0001,Basic_Info,map,1,"CE1 장비의 사용자 상세 정보(UID/GID/password/ssh_keydir/homedir 등)를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","nso={'privilege': '15', 'secret_type': '5', 'secret': '$1$ou/O$Fc2FfZtj0B5/97GkzArNj/'}","metric `system_users_detail_map` on host=CE1, type=DEVICE → nso={'privilege': '15', 'secret_type': '5', 'secret': '$1$ou/O$Fc2FfZtj0B5/97GkzArNj/'}",ce1.xml
SYSTEM_USERS_DETAIL_MAP_0002,Basic_Info,map,1,"CE2 장비의 사용자 상세 정보(UID/GID/password/ssh_keydir/homedir 등)를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","nso={'privilege': '15', 'secret_type': '5', 'secret': '$1$ou/O$Fc2FfZtj0B5/97GkzArNj/'}","metric `system_users_detail_map` on host=CE2, type=DEVICE → nso={'privilege': '15', 'secret_type': '5', 'secret': '$1$ou/O$Fc2FfZtj0B5/97GkzArNj/'}",ce2.xml
SYSTEM_USERS_DETAIL_MAP_0003,Basic_Info,map,1,"sample10 장비의 사용자 상세 정보(UID/GID/password/ssh_keydir/homedir 등)를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","nso={'uid': '9000', 'gid': '100', 'password': '$1$4OXc$YKd36/09DZDXOk1MZ7r9r.', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}","metric `system_users_detail_map` on host=sample10, type=DEVICE → nso={'uid': '9000', 'gid': '100', 'password': '$1$4OXc$YKd36/09DZDXOk1MZ7r9r.', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}",sample10.xml
SYSTEM_USERS_DETAIL_MAP_0004,Basic_Info,map,1,"sample7 장비의 사용자 상세 정보(UID/GID/password/ssh_keydir/homedir 등)를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","nso={'uid': '9000', 'gid': '100', 'password': '$1$mUZJ$QPpVX3QwNEtq0gZBajM8T1', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}","metric `system_users_detail_map` on host=sample7, type=DEVICE → nso={'uid': '9000', 'gid': '100', 'password': '$1$mUZJ$QPpVX3QwNEtq0gZBajM8T1', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}",sample7.xml
