id,id_v2,category,level,question,answer_status,answer_type,answer,unknown_reason,evidence,pipeline_version,files
INTERFACE_IP_MAP_p4,interface_ip_map:8eb660897d,Interface_Inventory,L1,p4 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요. [답변 형식: {{'인터페이스': 'IP'}}],OK,map,"{""GigabitEthernet0/0"": ""10.0.5.1/31"", ""GigabitEthernet0/1"": ""10.0.6.1/31"", ""GigabitEthernet0/2"": ""10.0.7.0/31"", ""GigabitEthernet0/7"": ""10.10.10.14/24"", ""Loopback0"": ""10.255.0.4/32""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
INTERFACE_IP_MAP_asbr1,interface_ip_map:1e9e9c7f7a,Interface_Inventory,L1,asbr1 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요. [답변 형식: {{'인터페이스': 'IP'}}],OK,map,"{""GigabitEthernet0/0"": ""10.0.30.1/31"", ""GigabitEthernet0/1"": ""10.0.31.0/31"", ""GigabitEthernet0/2"": ""10.0.31.2/31"", ""GigabitEthernet0/3"": ""10.0.40.0/31"", ""GigabitEthernet0/7"": ""10.10.10.41/24"", ""Loopback0"": ""10.255.0.31/32""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",bd1a393,['asbr1.cfg']
INTERFACE_IP_MAP_pe7,interface_ip_map:d2a3d09688,Interface_Inventory,L1,pe7 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요. [답변 형식: {{'인터페이스': 'IP'}}],OK,map,"{""GigabitEthernet0/0"": ""10.0.41.3/31"", ""GigabitEthernet0/1"": ""172.19.1.1/24"", ""GigabitEthernet0/2"": ""172.19.2.1/24"", ""GigabitEthernet0/3"": ""10.0.44.1/31"", ""GigabitEthernet0/7"": ""10.10.10.53/24"", ""Loopback0"": ""10.255.0.43/32""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""interface_ip_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",bd1a393,['pe7.cfg']
SUBINTERFACE_COUNT_p9,subinterface_count:4636d19a52,Interface_Inventory,L1,p9 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p9""}}",bd1a393,['p9.cfg']
SUBINTERFACE_COUNT_leaf3,subinterface_count:6a7c231d8b,Interface_Inventory,L1,leaf3 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
SUBINTERFACE_COUNT_leaf15,subinterface_count:f52655ad5e,Interface_Inventory,L1,leaf15 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf15""}}",bd1a393,['leaf15.cfg']
SUBINTERFACE_COUNT_p10,subinterface_count:34f07ac92d,Interface_Inventory,L1,p10 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",bd1a393,['p10.cfg']
SUBINTERFACE_COUNT_leaf13,subinterface_count:f2f15f10e2,Interface_Inventory,L1,leaf13 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf13""}}",bd1a393,['leaf13.cfg']
SUBINTERFACE_COUNT_leaf2,subinterface_count:6e35c43dba,Interface_Inventory,L1,leaf2 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
SUBINTERFACE_COUNT_pe1,subinterface_count:4f36bb8808,Interface_Inventory,L1,pe1 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
SUBINTERFACE_COUNT_pe7,subinterface_count:d2a3d09688,Interface_Inventory,L1,pe7 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",bd1a393,['pe7.cfg']
SUBINTERFACE_COUNT_p7,subinterface_count:51589f45e8,Interface_Inventory,L1,p7 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",bd1a393,['p7.cfg']
SUBINTERFACE_COUNT_pe5,subinterface_count:cf50209904,Interface_Inventory,L1,pe5 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",bd1a393,['pe5.cfg']
SUBINTERFACE_COUNT_pe8,subinterface_count:aa85c6d59c,Interface_Inventory,L1,pe8 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe8""}}",bd1a393,['pe8.cfg']
SUBINTERFACE_COUNT_leaf16,subinterface_count:306bca46fe,Interface_Inventory,L1,leaf16 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",bd1a393,['leaf16.cfg']
SUBINTERFACE_COUNT_leaf8,subinterface_count:a81bf37e92,Interface_Inventory,L1,leaf8 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",bd1a393,['leaf8.cfg']
SUBINTERFACE_COUNT_pe6,subinterface_count:7041bfb7a3,Interface_Inventory,L1,pe6 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe6""}}",bd1a393,['pe6.cfg']
SUBINTERFACE_COUNT_leaf14,subinterface_count:1b105199e1,Interface_Inventory,L1,leaf14 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf14""}}",bd1a393,['leaf14.cfg']
SUBINTERFACE_COUNT_pe2,subinterface_count:3603999311,Interface_Inventory,L1,pe2 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
SUBINTERFACE_COUNT_leaf5,subinterface_count:c889ccb7cb,Interface_Inventory,L1,leaf5 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",bd1a393,['leaf5.cfg']
SUBINTERFACE_COUNT_p5,subinterface_count:5991ac5b4f,Interface_Inventory,L1,p5 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",bd1a393,['p5.cfg']
SUBINTERFACE_COUNT_p12,subinterface_count:44a0a3a308,Interface_Inventory,L1,p12 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p12""}}",bd1a393,['p12.cfg']
SUBINTERFACE_COUNT_leaf1,subinterface_count:f3e677391b,Interface_Inventory,L1,leaf1 장비에 설정된 서브인터페이스는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""subinterface_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
VRF_BIND_MAP_pe2,vrf_bind_map:3603999311,Interface_Inventory,L1,pe2 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/4"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
VRF_BIND_MAP_leaf14,vrf_bind_map:1b105199e1,Interface_Inventory,L1,leaf14 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf14""}}",bd1a393,['leaf14.cfg']
VRF_BIND_MAP_p7,vrf_bind_map:51589f45e8,Interface_Inventory,L1,p7 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",bd1a393,['p7.cfg']
VRF_BIND_MAP_leaf13,vrf_bind_map:f2f15f10e2,Interface_Inventory,L1,leaf13 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf13""}}",bd1a393,['leaf13.cfg']
VRF_BIND_MAP_pe3,vrf_bind_map:6ad90347c4,Interface_Inventory,L1,pe3 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",bd1a393,['pe3.cfg']
VRF_BIND_MAP_p6,vrf_bind_map:e05ff65dc3,Interface_Inventory,L1,p6 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",bd1a393,['p6.cfg']
VRF_BIND_MAP_p4,vrf_bind_map:8eb660897d,Interface_Inventory,L1,p4 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
VRF_BIND_MAP_pe6,vrf_bind_map:7041bfb7a3,Interface_Inventory,L1,pe6 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_SEC"", ""GigabitEthernet0/2"": ""VRF_MIL"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/4"": ""VRF_SEC"", ""GigabitEthernet0/5"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe6""}}",bd1a393,['pe6.cfg']
VRF_BIND_MAP_pe4,vrf_bind_map:a2fc790735,Interface_Inventory,L1,pe4 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",bd1a393,['pe4.cfg']
VRF_BIND_MAP_leaf10,vrf_bind_map:6c269c1b4e,Interface_Inventory,L1,leaf10 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",bd1a393,['leaf10.cfg']
VRF_BIND_MAP_leaf4,vrf_bind_map:45a2dbebe1,Interface_Inventory,L1,leaf4 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
VRF_BIND_MAP_p12,vrf_bind_map:44a0a3a308,Interface_Inventory,L1,p12 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p12""}}",bd1a393,['p12.cfg']
VRF_BIND_MAP_leaf12,vrf_bind_map:5e0abb2272,Interface_Inventory,L1,leaf12 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf12""}}",bd1a393,['leaf12.cfg']
VRF_BIND_MAP_pe1,vrf_bind_map:4f36bb8808,Interface_Inventory,L1,pe1 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
VRF_BIND_MAP_p1,vrf_bind_map:980d4425bd,Interface_Inventory,L1,p1 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
VRF_BIND_MAP_asbr1,vrf_bind_map:1e9e9c7f7a,Interface_Inventory,L1,asbr1 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",bd1a393,['asbr1.cfg']
VRF_BIND_MAP_leaf15,vrf_bind_map:f52655ad5e,Interface_Inventory,L1,leaf15 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf15""}}",bd1a393,['leaf15.cfg']
VRF_BIND_MAP_leaf6,vrf_bind_map:0f4017add8,Interface_Inventory,L1,leaf6 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",bd1a393,['leaf6.cfg']
VRF_BIND_MAP_fw1,vrf_bind_map:f5c3185672,Interface_Inventory,L1,fw1 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw1""}}",bd1a393,['fw1.cfg']
VRF_BIND_MAP_p11,vrf_bind_map:7dd092c30f,Interface_Inventory,L1,p11 장비의 각 인터페이스별 VRF 바인딩 현황을 알려주세요. [답변 형식: {{'인터페이스': 'VRF'}}],OK,map,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""vrf_bind_map"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",bd1a393,['p11.cfg']
BGP_LOCAL_AS_NUMERIC_p9,bgp_local_as_numeric:4636d19a52,Routing_Inventory,L1,p9 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p9""}}",bd1a393,['p9.cfg']
BGP_LOCAL_AS_NUMERIC_pe1,bgp_local_as_numeric:4f36bb8808,Routing_Inventory,L1,pe1 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65000,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
BGP_LOCAL_AS_NUMERIC_fw1,bgp_local_as_numeric:f5c3185672,Routing_Inventory,L1,fw1 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65002,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw1""}}",bd1a393,['fw1.cfg']
BGP_LOCAL_AS_NUMERIC_pe4,bgp_local_as_numeric:a2fc790735,Routing_Inventory,L1,pe4 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65000,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",bd1a393,['pe4.cfg']
BGP_LOCAL_AS_NUMERIC_p8,bgp_local_as_numeric:d61ee73c24,Routing_Inventory,L1,p8 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65000,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",bd1a393,['p8.cfg']
BGP_LOCAL_AS_NUMERIC_asbr2,bgp_local_as_numeric:43e487a8cc,Routing_Inventory,L1,asbr2 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65001,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",bd1a393,['asbr2.cfg']
BGP_LOCAL_AS_NUMERIC_pe8,bgp_local_as_numeric:aa85c6d59c,Routing_Inventory,L1,pe8 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65002,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe8""}}",bd1a393,['pe8.cfg']
BGP_LOCAL_AS_NUMERIC_fw2,bgp_local_as_numeric:f8aaadadd9,Routing_Inventory,L1,fw2 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65002,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw2""}}",bd1a393,['fw2.cfg']
BGP_LOCAL_AS_NUMERIC_p11,bgp_local_as_numeric:7dd092c30f,Routing_Inventory,L1,p11 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",bd1a393,['p11.cfg']
BGP_LOCAL_AS_NUMERIC_pe7,bgp_local_as_numeric:d2a3d09688,Routing_Inventory,L1,pe7 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],OK,number,65002,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",bd1a393,['pe7.cfg']
BGP_LOCAL_AS_NUMERIC_leaf3,bgp_local_as_numeric:6a7c231d8b,Routing_Inventory,L1,leaf3 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
BGP_LOCAL_AS_NUMERIC_leaf6,bgp_local_as_numeric:0f4017add8,Routing_Inventory,L1,leaf6 장비의 BGP Local-AS 번호는 무엇입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""bgp_local_as_numeric"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",bd1a393,['leaf6.cfg']
