id,id_v2,level,metric,answer_type,status,reason,parser_answer,dataset_answer,match,score,detail
INTERFACE_COUNT_leaf14,interface_count:1b105199e1,L1,interface_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
INTERFACE_COUNT_leaf16,interface_count:306bca46fe,L1,interface_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
INTERFACE_COUNT_pe1,interface_count:4f36bb8808,L1,interface_count,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
INTERFACE_COUNT_fw2,interface_count:f8aaadadd9,L1,interface_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACE_COUNT_asbr1,interface_count:1e9e9c7f7a,L1,interface_count,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
INTERFACE_COUNT_p1,interface_count:980d4425bd,L1,interface_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACE_COUNT_leaf4,interface_count:45a2dbebe1,L1,interface_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
INTERFACE_COUNT_p7,interface_count:51589f45e8,L1,interface_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACE_COUNT_pe8,interface_count:aa85c6d59c,L1,interface_count,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
INTERFACE_COUNT_leaf3,interface_count:6a7c231d8b,L1,interface_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
INTERFACE_COUNT_p4,interface_count:8eb660897d,L1,interface_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACE_IP_MAP_leaf14,interface_ip_map:1b105199e1,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.19.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.48/24""}","{""GigabitEthernet0/0"": ""172.19.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.48/24""}",True,1.0,exact
INTERFACE_IP_MAP_leaf13,interface_ip_map:f2f15f10e2,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.19.1.2/24"", ""GigabitEthernet0/7"": ""10.10.10.47/24""}","{""GigabitEthernet0/0"": ""172.19.1.2/24"", ""GigabitEthernet0/7"": ""10.10.10.47/24""}",True,1.0,exact
INTERFACE_IP_MAP_p2,interface_ip_map:f84ad4329a,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.2.1/31"", ""GigabitEthernet0/1"": ""10.0.4.0/31"", ""GigabitEthernet0/2"": ""10.0.5.0/31"", ""GigabitEthernet0/7"": ""10.10.10.12/24"", ""Loopback0"": ""10.255.0.2/32""}","{""GigabitEthernet0/0"": ""10.0.2.1/31"", ""GigabitEthernet0/1"": ""10.0.4.0/31"", ""GigabitEthernet0/2"": ""10.0.5.0/31"", ""GigabitEthernet0/7"": ""10.10.10.12/24"", ""Loopback0"": ""10.255.0.2/32""}",True,1.0,exact
INTERFACE_IP_MAP_leaf16,interface_ip_map:306bca46fe,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.19.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.50/24""}","{""GigabitEthernet0/0"": ""172.19.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.50/24""}",True,1.0,exact
INTERFACE_IP_MAP_fw2,interface_ip_map:f8aaadadd9,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.40.3/31"", ""GigabitEthernet0/1"": ""10.0.42.0/31"", ""GigabitEthernet0/2"": ""10.0.42.2/31"", ""GigabitEthernet0/7"": ""10.10.10.52/24"", ""Loopback0"": ""10.255.0.42/32""}","{""GigabitEthernet0/0"": ""10.0.40.3/31"", ""GigabitEthernet0/1"": ""10.0.42.0/31"", ""GigabitEthernet0/2"": ""10.0.42.2/31"", ""GigabitEthernet0/7"": ""10.10.10.52/24"", ""Loopback0"": ""10.255.0.42/32""}",True,1.0,exact
INTERFACE_IP_MAP_pe1,interface_ip_map:4f36bb8808,L1,interface_ip_map,map,MISMATCH,,"{""GigabitEthernet0/0"": """", ""GigabitEthernet0/1"": """", ""GigabitEthernet0/2"": """", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.21/24"", ""Loopback0"": ""10.255.0.11/32""}","{""GigabitEthernet0/0"": ""10.0.1.0/31"", ""GigabitEthernet0/1"": ""172.16.1.1/24"", ""GigabitEthernet0/2"": ""172.16.2.1/24"", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.21/24"", ""Loopback0"": ""10.255.0.11/32""}",False,0.5,"GigabitEthernet0/0: parser=, gold=10.0.1.0/31; GigabitEthernet0/1: parser=, gold=172.16.1.1/24; GigabitEthernet0/2: parser=, gold=172.16.2.1/24"
INTERFACE_IP_MAP_p11,interface_ip_map:7dd092c30f,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.41.1/31"", ""GigabitEthernet0/1"": ""10.0.43.0/31"", ""GigabitEthernet0/2"": ""10.0.43.2/31"", ""GigabitEthernet0/7"": ""10.10.10.55/24"", ""Loopback0"": ""10.255.0.51/32""}","{""GigabitEthernet0/0"": ""10.0.41.1/31"", ""GigabitEthernet0/1"": ""10.0.43.0/31"", ""GigabitEthernet0/2"": ""10.0.43.2/31"", ""GigabitEthernet0/7"": ""10.10.10.55/24"", ""Loopback0"": ""10.255.0.51/32""}",True,1.0,exact
INTERFACE_IP_MAP_leaf3,interface_ip_map:6a7c231d8b,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.16.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.33/24""}","{""GigabitEthernet0/0"": ""172.16.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.33/24""}",True,1.0,exact
INTERFACE_IP_MAP_pe2,interface_ip_map:3603999311,L1,interface_ip_map,map,MISMATCH,,"{""GigabitEthernet0/0"": """", ""GigabitEthernet0/1"": """", ""GigabitEthernet0/2"": """", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/4"": """", ""GigabitEthernet0/7"": ""10.10.10.22/24"", ""Loopback0"": ""10.255.0.12/32""}","{""GigabitEthernet0/0"": ""10.0.4.1/31"", ""GigabitEthernet0/1"": ""10.0.7.1/31"", ""GigabitEthernet0/2"": ""172.16.3.1/24"", ""GigabitEthernet0/3"": ""172.16.4.1/24"", ""GigabitEthernet0/4"": """", ""GigabitEthernet0/7"": ""10.10.10.22/24"", ""Loopback0"": ""10.255.0.12/32""}",False,0.42857142857142855,"GigabitEthernet0/0: parser=, gold=10.0.4.1/31; GigabitEthernet0/1: parser=, gold=10.0.7.1/31; GigabitEthernet0/2: parser=, gold=172.16.3.1/24; GigabitEthernet0/3: parser=, gold=172.16.4.1/24"
INTERFACE_IP_MAP_leaf6,interface_ip_map:0f4017add8,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.17.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.36/24""}","{""GigabitEthernet0/0"": ""172.17.2.2/24"", ""GigabitEthernet0/7"": ""10.10.10.36/24""}",True,1.0,exact
INTERFACE_IP_MAP_p1,interface_ip_map:980d4425bd,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.1.1/31"", ""GigabitEthernet0/1"": ""10.0.2.0/31"", ""GigabitEthernet0/2"": ""10.0.3.0/31"", ""GigabitEthernet0/7"": ""10.10.10.11/24"", ""Loopback0"": ""10.255.0.1/32""}","{""GigabitEthernet0/0"": ""10.0.1.1/31"", ""GigabitEthernet0/1"": ""10.0.2.0/31"", ""GigabitEthernet0/2"": ""10.0.3.0/31"", ""GigabitEthernet0/7"": ""10.10.10.11/24"", ""Loopback0"": ""10.255.0.1/32""}",True,1.0,exact
INTERFACE_IP_MAP_leaf12,interface_ip_map:5e0abb2272,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.18.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.46/24""}","{""GigabitEthernet0/0"": ""172.18.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.46/24""}",True,1.0,exact
INTERFACE_IP_MAP_leaf5,interface_ip_map:c889ccb7cb,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.17.1.2/24"", ""GigabitEthernet0/7"": ""10.10.10.35/24""}","{""GigabitEthernet0/0"": ""172.17.1.2/24"", ""GigabitEthernet0/7"": ""10.10.10.35/24""}",True,1.0,exact
INTERFACE_IP_MAP_leaf11,interface_ip_map:1bde0c35ac,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.18.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.45/24""}","{""GigabitEthernet0/0"": ""172.18.3.2/24"", ""GigabitEthernet0/7"": ""10.10.10.45/24""}",True,1.0,exact
INTERFACE_IP_MAP_p7,interface_ip_map:51589f45e8,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.15.1/31"", ""GigabitEthernet0/1"": ""10.0.16.0/31"", ""GigabitEthernet0/2"": ""10.0.30.0/31"", ""GigabitEthernet0/7"": ""10.10.10.17/24"", ""Loopback0"": ""10.255.0.7/32""}","{""GigabitEthernet0/0"": ""10.0.15.1/31"", ""GigabitEthernet0/1"": ""10.0.16.0/31"", ""GigabitEthernet0/2"": ""10.0.30.0/31"", ""GigabitEthernet0/7"": ""10.10.10.17/24"", ""Loopback0"": ""10.255.0.7/32""}",True,1.0,exact
INTERFACE_IP_MAP_fw1,interface_ip_map:f5c3185672,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.40.1/31"", ""GigabitEthernet0/1"": ""10.0.41.0/31"", ""GigabitEthernet0/2"": ""10.0.41.2/31"", ""GigabitEthernet0/7"": ""10.10.10.51/24"", ""Loopback0"": ""10.255.0.41/32""}","{""GigabitEthernet0/0"": ""10.0.40.1/31"", ""GigabitEthernet0/1"": ""10.0.41.0/31"", ""GigabitEthernet0/2"": ""10.0.41.2/31"", ""GigabitEthernet0/7"": ""10.10.10.51/24"", ""Loopback0"": ""10.255.0.41/32""}",True,1.0,exact
INTERFACE_IP_MAP_leaf8,interface_ip_map:a81bf37e92,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""172.17.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.38/24""}","{""GigabitEthernet0/0"": ""172.17.4.2/24"", ""GigabitEthernet0/7"": ""10.10.10.38/24""}",True,1.0,exact
INTERFACE_IP_MAP_p4,interface_ip_map:8eb660897d,L1,interface_ip_map,map,MATCH,,"{""GigabitEthernet0/0"": ""10.0.5.1/31"", ""GigabitEthernet0/1"": ""10.0.6.1/31"", ""GigabitEthernet0/2"": ""10.0.7.0/31"", ""GigabitEthernet0/7"": ""10.10.10.14/24"", ""Loopback0"": ""10.255.0.4/32""}","{""GigabitEthernet0/0"": ""10.0.5.1/31"", ""GigabitEthernet0/1"": ""10.0.6.1/31"", ""GigabitEthernet0/2"": ""10.0.7.0/31"", ""GigabitEthernet0/7"": ""10.10.10.14/24"", ""Loopback0"": ""10.255.0.4/32""}",True,1.0,exact
INTERFACE_IP_MAP_asbr1,interface_ip_map:1e9e9c7f7a,L1,interface_ip_map,map,MISMATCH,,"{""GigabitEthernet0/0"": """", ""GigabitEthernet0/1"": """", ""GigabitEthernet0/2"": """", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.41/24"", ""Loopback0"": ""10.255.0.31/32""}","{""GigabitEthernet0/0"": ""10.0.30.1/31"", ""GigabitEthernet0/1"": ""10.0.31.0/31"", ""GigabitEthernet0/2"": ""10.0.31.2/31"", ""GigabitEthernet0/3"": ""10.0.40.0/31"", ""GigabitEthernet0/7"": ""10.10.10.41/24"", ""Loopback0"": ""10.255.0.31/32""}",False,0.3333333333333333,"GigabitEthernet0/0: parser=, gold=10.0.30.1/31; GigabitEthernet0/1: parser=, gold=10.0.31.0/31; GigabitEthernet0/2: parser=, gold=10.0.31.2/31; GigabitEthernet0/3: parser=, gold=10.0.40.0/31"
INTERFACE_IP_MAP_pe7,interface_ip_map:d2a3d09688,L1,interface_ip_map,map,MISMATCH,,"{""GigabitEthernet0/0"": """", ""GigabitEthernet0/1"": """", ""GigabitEthernet0/2"": """", ""GigabitEthernet0/3"": """", ""GigabitEthernet0/7"": ""10.10.10.53/24"", ""Loopback0"": ""10.255.0.43/32""}","{""GigabitEthernet0/0"": ""10.0.41.3/31"", ""GigabitEthernet0/1"": ""172.19.1.1/24"", ""GigabitEthernet0/2"": ""172.19.2.1/24"", ""GigabitEthernet0/3"": ""10.0.44.1/31"", ""GigabitEthernet0/7"": ""10.10.10.53/24"", ""Loopback0"": ""10.255.0.43/32""}",False,0.3333333333333333,"GigabitEthernet0/0: parser=, gold=10.0.41.3/31; GigabitEthernet0/1: parser=, gold=172.19.1.1/24; GigabitEthernet0/2: parser=, gold=172.19.2.1/24; GigabitEthernet0/3: parser=, gold=10.0.44.1/31"
SUBINTERFACE_COUNT_p9,subinterface_count:4636d19a52,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf3,subinterface_count:6a7c231d8b,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf15,subinterface_count:f52655ad5e,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p10,subinterface_count:34f07ac92d,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf13,subinterface_count:f2f15f10e2,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf2,subinterface_count:6e35c43dba,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe1,subinterface_count:4f36bb8808,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe7,subinterface_count:d2a3d09688,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p7,subinterface_count:51589f45e8,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe5,subinterface_count:cf50209904,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe8,subinterface_count:aa85c6d59c,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf16,subinterface_count:306bca46fe,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf8,subinterface_count:a81bf37e92,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe6,subinterface_count:7041bfb7a3,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf14,subinterface_count:1b105199e1,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_pe2,subinterface_count:3603999311,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf5,subinterface_count:c889ccb7cb,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p5,subinterface_count:5991ac5b4f,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_p12,subinterface_count:44a0a3a308,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
SUBINTERFACE_COUNT_leaf1,subinterface_count:f3e677391b,L1,subinterface_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
VRF_BIND_MAP_pe2,vrf_bind_map:3603999311,L1,vrf_bind_map,map,MISMATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/4"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/4"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",False,0.7142857142857143,"GigabitEthernet0/2: parser=default, gold=VRF_RND; GigabitEthernet0/3: parser=default, gold=VRF_GOV"
VRF_BIND_MAP_leaf14,vrf_bind_map:1b105199e1,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p7,vrf_bind_map:51589f45e8,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf13,vrf_bind_map:f2f15f10e2,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_pe3,vrf_bind_map:6ad90347c4,L1,vrf_bind_map,map,MISMATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",False,0.6666666666666666,"GigabitEthernet0/1: parser=default, gold=VRF_GOV; GigabitEthernet0/2: parser=default, gold=VRF_EDU"
VRF_BIND_MAP_p6,vrf_bind_map:e05ff65dc3,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p4,vrf_bind_map:8eb660897d,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_pe6,vrf_bind_map:7041bfb7a3,L1,vrf_bind_map,map,MISMATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/4"": ""default"", ""GigabitEthernet0/5"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_SEC"", ""GigabitEthernet0/2"": ""VRF_MIL"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/4"": ""VRF_SEC"", ""GigabitEthernet0/5"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",False,0.625,"GigabitEthernet0/1: parser=default, gold=VRF_SEC; GigabitEthernet0/2: parser=default, gold=VRF_MIL; GigabitEthernet0/4: parser=default, gold=VRF_SEC"
VRF_BIND_MAP_pe4,vrf_bind_map:a2fc790735,L1,vrf_bind_map,map,MISMATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""VRF_RND"", ""GigabitEthernet0/3"": ""VRF_GOV"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",False,0.6666666666666666,"GigabitEthernet0/2: parser=default, gold=VRF_RND; GigabitEthernet0/3: parser=default, gold=VRF_GOV"
VRF_BIND_MAP_leaf10,vrf_bind_map:6c269c1b4e,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf4,vrf_bind_map:45a2dbebe1,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p12,vrf_bind_map:44a0a3a308,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf12,vrf_bind_map:5e0abb2272,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_pe1,vrf_bind_map:4f36bb8808,L1,vrf_bind_map,map,MISMATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""VRF_GOV"", ""GigabitEthernet0/2"": ""VRF_EDU"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",False,0.6666666666666666,"GigabitEthernet0/1: parser=default, gold=VRF_GOV; GigabitEthernet0/2: parser=default, gold=VRF_EDU"
VRF_BIND_MAP_p1,vrf_bind_map:980d4425bd,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_asbr1,vrf_bind_map:1e9e9c7f7a,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/3"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf15,vrf_bind_map:f52655ad5e,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_leaf6,vrf_bind_map:0f4017add8,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/7"": ""default""}",True,1.0,exact
VRF_BIND_MAP_fw1,vrf_bind_map:f5c3185672,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
VRF_BIND_MAP_p11,vrf_bind_map:7dd092c30f,L1,vrf_bind_map,map,MATCH,,"{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}","{""GigabitEthernet0/0"": ""default"", ""GigabitEthernet0/1"": ""default"", ""GigabitEthernet0/2"": ""default"", ""GigabitEthernet0/7"": ""default"", ""Loopback0"": ""default""}",True,1.0,exact
BGP_LOCAL_AS_NUMERIC_p9,bgp_local_as_numeric:4636d19a52,L1,bgp_local_as_numeric,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
BGP_LOCAL_AS_NUMERIC_pe1,bgp_local_as_numeric:4f36bb8808,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_fw1,bgp_local_as_numeric:f5c3185672,L1,bgp_local_as_numeric,number,MATCH,,65002,65002,True,1.0,"parser=65002.0, gold=65002.0"
BGP_LOCAL_AS_NUMERIC_pe4,bgp_local_as_numeric:a2fc790735,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_p8,bgp_local_as_numeric:d61ee73c24,L1,bgp_local_as_numeric,number,MATCH,,65000,65000,True,1.0,"parser=65000.0, gold=65000.0"
BGP_LOCAL_AS_NUMERIC_asbr2,bgp_local_as_numeric:43e487a8cc,L1,bgp_local_as_numeric,number,MATCH,,65001,65001,True,1.0,"parser=65001.0, gold=65001.0"
BGP_LOCAL_AS_NUMERIC_pe8,bgp_local_as_numeric:aa85c6d59c,L1,bgp_local_as_numeric,number,MATCH,,65002,65002,True,1.0,"parser=65002.0, gold=65002.0"
BGP_LOCAL_AS_NUMERIC_fw2,bgp_local_as_numeric:f8aaadadd9,L1,bgp_local_as_numeric,number,MATCH,,65002,65002,True,1.0,"parser=65002.0, gold=65002.0"
