id,id_v2,category,level,question,answer_status,answer_type,answer,unknown_reason,evidence,pipeline_version,files
NEIGHBOR_LIST_IBGP_leaf4,neighbor_list_ibgp:45a2dbebe1,Routing_Inventory,L1,leaf4 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
NEIGHBOR_LIST_IBGP_leaf3,neighbor_list_ibgp:6a7c231d8b,Routing_Inventory,L1,leaf3 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
NEIGHBOR_LIST_IBGP_p4,neighbor_list_ibgp:8eb660897d,Routing_Inventory,L1,p4 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
NEIGHBOR_LIST_IBGP_pe1,neighbor_list_ibgp:4f36bb8808,Routing_Inventory,L1,pe1 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.255.0.12""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,"['pe1.cfg', 'pe2.cfg']"
NEIGHBOR_LIST_IBGP_pe2,neighbor_list_ibgp:3603999311,Routing_Inventory,L1,pe2 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""10.255.0.11""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,"['pe1.cfg', 'pe2.cfg']"
NEIGHBOR_LIST_IBGP_p3,neighbor_list_ibgp:40d255b5d8,Routing_Inventory,L1,p3 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
NEIGHBOR_LIST_IBGP_p1,neighbor_list_ibgp:980d4425bd,Routing_Inventory,L1,p1 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
NEIGHBOR_LIST_IBGP_leaf1,neighbor_list_ibgp:f3e677391b,Routing_Inventory,L1,leaf1 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
NEIGHBOR_LIST_IBGP_p2,neighbor_list_ibgp:f84ad4329a,Routing_Inventory,L1,p2 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
NEIGHBOR_LIST_IBGP_leaf2,neighbor_list_ibgp:6e35c43dba,Routing_Inventory,L1,leaf2 장비와 iBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ibgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
NEIGHBOR_LIST_EBGP_p1,neighbor_list_ebgp:980d4425bd,Routing_Inventory,L1,p1 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
NEIGHBOR_LIST_EBGP_p2,neighbor_list_ebgp:f84ad4329a,Routing_Inventory,L1,p2 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
NEIGHBOR_LIST_EBGP_pe1,neighbor_list_ebgp:4f36bb8808,Routing_Inventory,L1,pe1 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
NEIGHBOR_LIST_EBGP_p4,neighbor_list_ebgp:8eb660897d,Routing_Inventory,L1,p4 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
NEIGHBOR_LIST_EBGP_p3,neighbor_list_ebgp:40d255b5d8,Routing_Inventory,L1,p3 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
NEIGHBOR_LIST_EBGP_leaf3,neighbor_list_ebgp:6a7c231d8b,Routing_Inventory,L1,leaf3 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
NEIGHBOR_LIST_EBGP_pe2,neighbor_list_ebgp:3603999311,Routing_Inventory,L1,pe2 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
NEIGHBOR_LIST_EBGP_leaf2,neighbor_list_ebgp:6e35c43dba,Routing_Inventory,L1,leaf2 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
NEIGHBOR_LIST_EBGP_leaf4,neighbor_list_ebgp:45a2dbebe1,Routing_Inventory,L1,leaf4 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
NEIGHBOR_LIST_EBGP_leaf1,neighbor_list_ebgp:f3e677391b,Routing_Inventory,L1,leaf1 장비와 eBGP로 연결된 피어들의 IP 주소 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""neighbor_list_ebgp"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
OSPF_PROCESS_IDS_SET_p4,ospf_process_ids_set:8eb660897d,Routing_Inventory,L1,p4 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""1""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
OSPF_PROCESS_IDS_SET_leaf2,ospf_process_ids_set:6e35c43dba,Routing_Inventory,L1,leaf2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
OSPF_PROCESS_IDS_SET_leaf1,ospf_process_ids_set:f3e677391b,Routing_Inventory,L1,leaf1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
OSPF_PROCESS_IDS_SET_pe2,ospf_process_ids_set:3603999311,Routing_Inventory,L1,pe2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""1""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
OSPF_PROCESS_IDS_SET_p3,ospf_process_ids_set:40d255b5d8,Routing_Inventory,L1,p3 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""1""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
OSPF_PROCESS_IDS_SET_p1,ospf_process_ids_set:980d4425bd,Routing_Inventory,L1,p1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""1""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
OSPF_PROCESS_IDS_SET_p2,ospf_process_ids_set:f84ad4329a,Routing_Inventory,L1,p2 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""1""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
OSPF_PROCESS_IDS_SET_leaf3,ospf_process_ids_set:6a7c231d8b,Routing_Inventory,L1,leaf3 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
OSPF_PROCESS_IDS_SET_pe1,ospf_process_ids_set:4f36bb8808,Routing_Inventory,L1,pe1 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""1""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
OSPF_PROCESS_IDS_SET_leaf4,ospf_process_ids_set:45a2dbebe1,Routing_Inventory,L1,leaf4 장비에 설정된 OSPF 프로세스 ID 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_process_ids_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
OSPF_AREA_SET_pe2,ospf_area_set:3603999311,Routing_Inventory,L1,pe2 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
OSPF_AREA_SET_p1,ospf_area_set:980d4425bd,Routing_Inventory,L1,p1 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
OSPF_AREA_SET_p4,ospf_area_set:8eb660897d,Routing_Inventory,L1,p4 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
OSPF_AREA_SET_leaf3,ospf_area_set:6a7c231d8b,Routing_Inventory,L1,leaf3 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
OSPF_AREA_SET_pe1,ospf_area_set:4f36bb8808,Routing_Inventory,L1,pe1 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
OSPF_AREA_SET_p2,ospf_area_set:f84ad4329a,Routing_Inventory,L1,p2 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
OSPF_AREA_SET_leaf1,ospf_area_set:f3e677391b,Routing_Inventory,L1,leaf1 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
OSPF_AREA_SET_leaf2,ospf_area_set:6e35c43dba,Routing_Inventory,L1,leaf2 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
OSPF_AREA_SET_leaf4,ospf_area_set:45a2dbebe1,Routing_Inventory,L1,leaf4 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
OSPF_AREA_SET_p3,ospf_area_set:40d255b5d8,Routing_Inventory,L1,p3 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
OSPF_AREA0_IF_LIST_pe2,ospf_area0_if_list:3603999311,Routing_Inventory,L1,pe2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""Loopback0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
OSPF_AREA0_IF_LIST_p1,ospf_area0_if_list:980d4425bd,Routing_Inventory,L1,p1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""Loopback0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
OSPF_AREA0_IF_LIST_p2,ospf_area0_if_list:f84ad4329a,Routing_Inventory,L1,p2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
OSPF_AREA0_IF_LIST_p3,ospf_area0_if_list:40d255b5d8,Routing_Inventory,L1,p3 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
OSPF_AREA0_IF_LIST_leaf3,ospf_area0_if_list:6a7c231d8b,Routing_Inventory,L1,leaf3 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
OSPF_AREA0_IF_LIST_leaf4,ospf_area0_if_list:45a2dbebe1,Routing_Inventory,L1,leaf4 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
OSPF_AREA0_IF_LIST_pe1,ospf_area0_if_list:4f36bb8808,Routing_Inventory,L1,pe1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""Loopback0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
OSPF_AREA0_IF_LIST_leaf2,ospf_area0_if_list:6e35c43dba,Routing_Inventory,L1,leaf2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
OSPF_AREA0_IF_LIST_leaf1,ospf_area0_if_list:f3e677391b,Routing_Inventory,L1,leaf1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
OSPF_AREA0_IF_LIST_p4,ospf_area0_if_list:8eb660897d,Routing_Inventory,L1,p4 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""Loopback0""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
VRF_NAMES_SET_p2,vrf_names_set:f84ad4329a,Services_Inventory,L1,p2 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
VRF_NAMES_SET_leaf1,vrf_names_set:f3e677391b,Services_Inventory,L1,leaf1 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
VRF_NAMES_SET_p1,vrf_names_set:980d4425bd,Services_Inventory,L1,p1 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
VRF_NAMES_SET_leaf3,vrf_names_set:6a7c231d8b,Services_Inventory,L1,leaf3 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
VRF_NAMES_SET_p3,vrf_names_set:40d255b5d8,Services_Inventory,L1,p3 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
VRF_NAMES_SET_pe2,vrf_names_set:3603999311,Services_Inventory,L1,pe2 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_AI"", ""VRF_BIO"", ""VRF_HPC""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
VRF_NAMES_SET_leaf2,vrf_names_set:6e35c43dba,Services_Inventory,L1,leaf2 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
VRF_NAMES_SET_p4,vrf_names_set:8eb660897d,Services_Inventory,L1,p4 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
VRF_NAMES_SET_pe1,vrf_names_set:4f36bb8808,Services_Inventory,L1,pe1 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_AI"", ""VRF_BIO"", ""VRF_HPC""]",,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
VRF_NAMES_SET_leaf4,vrf_names_set:45a2dbebe1,Services_Inventory,L1,leaf4 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
VRF_COUNT_pe1,vrf_count:4f36bb8808,Services_Inventory,L1,pe1 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],OK,number,3,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
VRF_COUNT_leaf3,vrf_count:6a7c231d8b,Services_Inventory,L1,leaf3 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
VRF_COUNT_leaf4,vrf_count:45a2dbebe1,Services_Inventory,L1,leaf4 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
VRF_COUNT_p3,vrf_count:40d255b5d8,Services_Inventory,L1,p3 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabA_Research_Institute_DC_10nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
