id,id_v2,level,metric,answer_type,status,reason,replay_answer,dataset_answer,match,score,detail
ASYMMETRIC_pe1_p2,asymmetric_path_comparison:48c27debe0,L4,asymmetric_path_comparison,text,MATCH,,"Forward: pe1 -> p2, Reverse: p2 -> pe1","""Forward: pe1 -> p2, Reverse: p2 -> pe1""",True,1.0,exact
ASYMMETRIC_leaf4_pe2,asymmetric_path_comparison:8949c63136,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf4 -> pe2, Reverse: pe2","""Forward: leaf4 -> pe2, Reverse: pe2""",True,1.0,exact
ASYMMETRIC_leaf1_p2,asymmetric_path_comparison:83efa1d896,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf1 -> pe1, Reverse: p2","""Forward: leaf1 -> pe1, Reverse: p2""",True,1.0,exact
ASYMMETRIC_p1_leaf3,asymmetric_path_comparison:28103885fd,L4,asymmetric_path_comparison,text,MATCH,,"Forward: p1, Reverse: leaf3 -> pe2","""Forward: p1, Reverse: leaf3 -> pe2""",True,1.0,exact
ASYMMETRIC_p1_p2,asymmetric_path_comparison:132ba71d56,L4,asymmetric_path_comparison,text,MATCH,,"Forward: p1 -> p2, Reverse: p2 -> p1","""Forward: p1 -> p2, Reverse: p2 -> p1""",True,1.0,exact
SPOF_DETECTION_GLOBAL,spof_detection:566d4b6821,L5,spof_detection,set_str,MATCH,,[],[],True,1.0,both_empty
OSPF_AREA0_ROUTERS_GLOBAL,ospf_area0_routers:566d4b6821,L5,ospf_area0_routers,set,MATCH,,"[""p1"", ""p2"", ""p3"", ""p4"", ""pe1""]","[""p1"", ""p2"", ""p3"", ""p4"", ""pe1""]",True,1.0,exact
K_FAILURE_leaf1_p3,redundant_paths_list:0d36366864,L5,redundant_paths_list,set,MATCH,,"[""leaf1 → pe1"", ""leaf1""]","[""leaf1 → pe1"", ""leaf1""]",True,1.0,exact
ROOT_CAUSE_leaf4_p4,root_cause_analysis:f7cfd4552b,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf4_leaf3,root_cause_analysis:85cf0a193c,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_pe2_leaf3,root_cause_analysis:1e09853abb,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf2_p1,root_cause_analysis:d622841e18,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf4_p3,root_cause_analysis:aeabb6b8ee,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf2_leaf4,root_cause_analysis:206c768141,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_p4_leaf3,root_cause_analysis:3fa7c5cc3e,L5,root_cause_analysis,text,MATCH,,p4,"""p4""",True,1.0,exact
ROOT_CAUSE_leaf2_pe2,root_cause_analysis:375210ff44,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf1_p4,root_cause_analysis:7286e34e9e,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf1_pe2,root_cause_analysis:7964e34ebc,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf2_p4,root_cause_analysis:005bb01dd2,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_pe1_leaf3,root_cause_analysis:1195432cf0,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf2_pe1,root_cause_analysis:9bcc27e256,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf4_pe1,root_cause_analysis:18b9916ffa,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf4_p2,root_cause_analysis:1f4e7172ba,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf1_leaf2,root_cause_analysis:dcc1e8bce1,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf4_pe2,root_cause_analysis:f63f1a1aec,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf2_p3,root_cause_analysis:04e4b8026d,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf3_p3,root_cause_analysis:4a9dfb3019,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf3_p2,root_cause_analysis:cef5b3f499,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf1_p1,root_cause_analysis:2ecc0b7be5,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_p1_leaf3,root_cause_analysis:cb0c9dd809,L5,root_cause_analysis,text,MATCH,,p1,"""p1""",True,1.0,exact
ROOT_CAUSE_leaf1_pe1,root_cause_analysis:18efb59f18,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf1_leaf3,root_cause_analysis:6e7d9f3688,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf1_p3,root_cause_analysis:0d36366864,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf2_leaf3,root_cause_analysis:b0c09408f5,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf2_p2,root_cause_analysis:32c2b3028e,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf4_p1,root_cause_analysis:2f25e1f7b7,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf1_leaf4,root_cause_analysis:a841e885b9,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf1_p2,root_cause_analysis:e3d845ce8f,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
NODE_FAILURE_leaf1,node_failure_impact:edcd1eab8d,L5,node_failure_impact,number,MATCH,,16,16,True,1.0,"parser=16.0, gold=16.0"
NODE_FAILURE_leaf2,node_failure_impact:132808f6af,L5,node_failure_impact,number,MATCH,,17,17,True,1.0,"parser=17.0, gold=17.0"
NODE_FAILURE_leaf4,node_failure_impact:87107ff302,L5,node_failure_impact,number,MATCH,,18,18,True,1.0,"parser=18.0, gold=18.0"
NODE_FAILURE_p1,node_failure_impact:04b035c88c,L5,node_failure_impact,number,MATCH,,18,18,True,1.0,"parser=18.0, gold=18.0"
NODE_FAILURE_p4,node_failure_impact:a628f3b07a,L5,node_failure_impact,number,MATCH,,18,18,True,1.0,"parser=18.0, gold=18.0"
NODE_FAILURE_pe2,node_failure_impact:8c1b88e5bd,L5,node_failure_impact,number,MATCH,,18,18,True,1.0,"parser=18.0, gold=18.0"
NODE_FAILURE_pe1,node_failure_impact:4ccbada267,L5,node_failure_impact,number,MATCH,,18,18,True,1.0,"parser=18.0, gold=18.0"
NODE_FAILURE_leaf3,node_failure_impact:3e6ee72920,L5,node_failure_impact,number,MATCH,,18,18,True,1.0,"parser=18.0, gold=18.0"
NODE_FAILURE_p2,node_failure_impact:99d2ef2e3f,L5,node_failure_impact,number,MATCH,,19,19,True,1.0,"parser=19.0, gold=19.0"
NODE_FAILURE_p3,node_failure_impact:43af57bf8f,L5,node_failure_impact,number,MATCH,,19,19,True,1.0,"parser=19.0, gold=19.0"
DUAL_FAILURE_leaf1_leaf2,redundancy_verification:b24f7175b1,L5,redundancy_verification,text,MATCH,,15,"""15""",True,1.0,exact
DUAL_FAILURE_leaf3_leaf4,redundancy_verification:52145e3ff9,L5,redundancy_verification,text,MATCH,,18,"""18""",True,1.0,exact
DUAL_FAILURE_p1_p2,redundancy_verification:40392f1b2f,L5,redundancy_verification,text,MATCH,,17,"""17""",True,1.0,exact
DUAL_FAILURE_p3_p4,redundancy_verification:a2dc4b309f,L5,redundancy_verification,text,MATCH,,18,"""18""",True,1.0,exact
DUAL_FAILURE_pe1_pe2,redundancy_verification:063c7e06a8,L5,redundancy_verification,text,MATCH,,17,"""17""",True,1.0,exact
TRIPLE_FAILURE_leaf1_leaf2_leaf3,triple_node_failure:cccbd0e03e,L5,triple_node_failure,text,MATCH,,NO (affected_flows: 15),"""NO (affected_flows: 15)""",True,1.0,exact
WORST_CASE_FAILURE,worst_case_failure_analysis:566d4b6821,L5,worst_case_failure_analysis,text,MATCH,,p2(19),"""p2(19)""",True,1.0,exact
NEGATIVE_TEST_FAKE_NODE,non_existent_node_check:4816fc9823,L5,non_existent_node_check,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
CONFIG_CHANGE_BASELINE,config_change_impact:7e00a5a8ed,L5,config_change_impact,text,MATCH,,"CHANGED (25 entries: 10.10.1.1 -> 10.10.10.32, 172.16.1.3 -> 10.10.10.32, 192.168.100.2 -> 10.10.10.32)","""CHANGED (25 entries: 10.10.1.1 -> 10.10.10.32, 172.16.1.3 -> 10.10.10.32, 192.168.100.2 -> 10.10.10.32)""",True,1.0,exact
DIFF_REACH_BASELINE,differential_reachability:01ca7759af,L5,differential_reachability,text,MATCH,,NO_DIFF,"""NO_DIFF""",True,1.0,exact
POLICY_COMPLIANCE_leaf1,policy_compliance_check:2e02e9d827,L5,policy_compliance_check,text,MATCH,,"VIOLATION: 10.10.1.1 -> 8.8.8.8, 172.16.1.3 -> 8.8.8.8, 192.168.100.2 -> 8.8.8.8","""VIOLATION: 10.10.1.1 -> 8.8.8.8, 172.16.1.3 -> 8.8.8.8, 192.168.100.2 -> 8.8.8.8""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf3,multi_link_failure_reachability:418b03e8c5,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p1_leaf2_p4,multi_link_failure_reachability:084a7fb3be,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe2_leaf3_p4,multi_link_failure_reachability:15a3b9f3da,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_p2_leaf3_p1,multi_link_failure_reachability:ea708fa37c,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_p4,multi_link_failure_reachability:bbcefdd9ea,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf3_leaf2_p2,multi_link_failure_reachability:106d99e52d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p1_leaf2_p2,multi_link_failure_reachability:2f7d505bd4,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf2_p4_leaf3_p3,multi_link_failure_reachability:5f8c3f54f2,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf3_leaf4,multi_link_failure_reachability:1d824636fa,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf3_p3,multi_link_failure_reachability:772605e3d4,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_pe2_leaf3_pe1,multi_link_failure_reachability:acdfa6046f,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p1_leaf2_p3,multi_link_failure_reachability:d16311b2e6,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p1_leaf3_leaf4,multi_link_failure_reachability:be5d75310b,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf3_leaf2_leaf4,multi_link_failure_reachability:57eb75632b,L5,multi_link_failure_reachability,text,MATCH,,REROUTED (path: p1 -> p2 -> p3),"""REROUTED (path: p1 -> p2 -> p3)""",True,1.0,exact
MULTI_FAIL_leaf2_p2_leaf3_pe1,multi_link_failure_reachability:c18ee5e10a,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_pe2,multi_link_failure_reachability:4e077eabcc,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_pe1,multi_link_failure_reachability:71cb3b7f75,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf3_p1,multi_link_failure_reachability:c5a64522c3,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_p4_leaf3_pe1,multi_link_failure_reachability:0572f227b4,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_pe2,multi_link_failure_reachability:1cb3aac1e2,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe2_leaf3_leaf2,multi_link_failure_reachability:ea08eccdff,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf2_pe1_leaf3_p3,multi_link_failure_reachability:40ecaca6cf,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf4,multi_link_failure_reachability:718dd3a66c,L5,multi_link_failure_reachability,text,MATCH,,REROUTED (path: p1 -> p2 -> p3),"""REROUTED (path: p1 -> p2 -> p3)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf3_leaf2,multi_link_failure_reachability:a9d2d0578d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf2_p1,multi_link_failure_reachability:134240e207,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf3_leaf2_pe1,multi_link_failure_reachability:ba8e3576ff,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf3_leaf4__6af82274,multi_link_failure_reachability:6af822748a,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf2_leaf4,multi_link_failure_reachability:1d0d4cd49e,L5,multi_link_failure_reachability,text,MATCH,,REROUTED (path: p1 -> p2 -> p3),"""REROUTED (path: p1 -> p2 -> p3)""",True,1.0,exact
MULTI_FAIL_leaf2_leaf1_leaf3_leaf4,multi_link_failure_reachability:b3a089ca7c,L5,multi_link_failure_reachability,text,MATCH,,REROUTED (path: p1 -> p2 -> p3),"""REROUTED (path: p1 -> p2 -> p3)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf3_pe2,multi_link_failure_reachability:72bc181e52,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p4_leaf3_p2,multi_link_failure_reachability:8d9acee9f8,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_p2,multi_link_failure_reachability:4671601cb8,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe2_leaf2_p1,multi_link_failure_reachability:f75401064c,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe2_leaf2_leaf4,multi_link_failure_reachability:8ee3bb641f,L5,multi_link_failure_reachability,text,MATCH,,REROUTED (path: p1 -> p2 -> p3),"""REROUTED (path: p1 -> p2 -> p3)""",True,1.0,exact
MULTI_FAIL_leaf2_pe1_leaf3_p3__9f6f0632,multi_link_failure_reachability:9f6f0632c3,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_leaf4_leaf3_pe2,multi_link_failure_reachability:a3b73d5bcc,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_p1_leaf3_p4,multi_link_failure_reachability:5e23cedb3e,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p4_leaf3_leaf4,multi_link_failure_reachability:a9b0e2e73b,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_p1_leaf3_leaf4,multi_link_failure_reachability:ee8bcbaae5,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf2_p4_leaf3_pe2,multi_link_failure_reachability:6867501858,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_p3,multi_link_failure_reachability:808080a1d2,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf3_leaf4,multi_link_failure_reachability:1922a4b5e8,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf2_leaf3_pe2,multi_link_failure_reachability:5a5d3f6174,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf3_leaf4,multi_link_failure_reachability:0c3f441887,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p1_leaf3_pe1,multi_link_failure_reachability:e9a52ce88f,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_p4,multi_link_failure_reachability:14aaa3a89d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe2_leaf2_p3,multi_link_failure_reachability:85e980ee82,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf1_pe2_leaf2_pe1,multi_link_failure_reachability:afd620c85d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe2),"""DISCONNECTED (reason: NO_ROUTE at pe2)""",True,1.0,exact
MULTI_FAIL_leaf2_p3_leaf3_leaf4,multi_link_failure_reachability:ad3234e928,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf4_leaf3_p2,multi_link_failure_reachability:f873a29324,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe1),"""DISCONNECTED (reason: NO_ROUTE at pe1)""",True,1.0,exact
