id,id_v2,level,metric,answer_type,status,reason,replay_answer,dataset_answer,match,score,detail
TRACEROUTE_leaf6_p2,traceroute_path:105267b824,L4,traceroute_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
TRACEROUTE_p8_p5,traceroute_path:a9f3252505,L4,traceroute_path,text,MATCH,,p8 -> p7 -> p6 -> p5,"""p8 -> p7 -> p6 -> p5""",True,1.0,exact
TRACEROUTE_leaf4_leaf1,traceroute_path:d34e152ee3,L4,traceroute_path,text,MATCH,,leaf4 -> pe2,"""leaf4 -> pe2""",True,1.0,exact
TRACEROUTE_pe3_leaf4,traceroute_path:8464c6b0cb,L4,traceroute_path,text,MATCH,,pe3,"""pe3""",True,1.0,exact
TRACEROUTE_p3_p5,traceroute_path:3f557fdf61,L4,traceroute_path,text,MATCH,,p3 -> p5,"""p3 -> p5""",True,1.0,exact
TRACEROUTE_p5_pe2,traceroute_path:b64ad1e7ee,L4,traceroute_path,text,MATCH,,p5 -> p3 -> p1 -> p2 -> pe2,"""p5 -> p3 -> p1 -> p2 -> pe2""",True,1.0,exact
TRACEROUTE_pe2_leaf1,traceroute_path:5294fb6d6c,L4,traceroute_path,text,MATCH,,pe2,"""pe2""",True,1.0,exact
TRACEROUTE_pe4_p1,traceroute_path:2993ae5c8c,L4,traceroute_path,text,MATCH,,pe4 -> p6 -> p5 -> p3 -> p1,"""pe4 -> p6 -> p5 -> p3 -> p1""",True,1.0,exact
TRACEROUTE_p2_leaf1,traceroute_path:893d74d2e8,L4,traceroute_path,text,MATCH,,p2,"""p2""",True,1.0,exact
TRACEROUTE_leaf7_p4,traceroute_path:dfc57b5621,L4,traceroute_path,text,MATCH,,leaf7 -> pe4,"""leaf7 -> pe4""",True,1.0,exact
TRACEROUTE_p1_p4,traceroute_path:a4b3456479,L4,traceroute_path,text,MATCH,,p1 -> p2 -> p4,"""p1 -> p2 -> p4""",True,1.0,exact
TRACEROUTE_leaf3_pe4,traceroute_path:a60e58af4b,L4,traceroute_path,text,MATCH,,leaf3 -> pe2,"""leaf3 -> pe2""",True,1.0,exact
TRACEROUTE_leaf8_p6,traceroute_path:c88437857c,L4,traceroute_path,text,MATCH,,leaf8 -> pe4,"""leaf8 -> pe4""",True,1.0,exact
TRACEROUTE_p3_leaf7,traceroute_path:31d9c738ec,L4,traceroute_path,text,MATCH,,p3,"""p3""",True,1.0,exact
TRACEROUTE_p3_leaf2,traceroute_path:4dc3e62468,L4,traceroute_path,text,MATCH,,p3,"""p3""",True,1.0,exact
TRACEROUTE_leaf5_p5,traceroute_path:a6f89f87c0,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_leaf6_leaf8,traceroute_path:6fbe007b47,L4,traceroute_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
TRACEROUTE_leaf6_leaf7,traceroute_path:1279ae07ff,L4,traceroute_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
TRACEROUTE_p5_leaf1,traceroute_path:5671a41931,L4,traceroute_path,text,MATCH,,p5,"""p5""",True,1.0,exact
TRACEROUTE_leaf4_p1,traceroute_path:2f25e1f7b7,L4,traceroute_path,text,MATCH,,leaf4 -> pe2,"""leaf4 -> pe2""",True,1.0,exact
TRACEROUTE_leaf5_leaf2,traceroute_path:0537bfa8c9,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_leaf7_p6,traceroute_path:6a572a9f46,L4,traceroute_path,text,MATCH,,leaf7 -> pe4,"""leaf7 -> pe4""",True,1.0,exact
TRACEROUTE_pe1_p4,traceroute_path:82f43d0fc6,L4,traceroute_path,text,MATCH,,pe1 -> p1 -> p2 -> p4,"""pe1 -> p1 -> p2 -> p4""",True,1.0,exact
TRACEROUTE_leaf5_leaf7,traceroute_path:1b39dca268,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_leaf5_p4,traceroute_path:4a34675070,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_p3_pe3,traceroute_path:4ef9afa20d,L4,traceroute_path,text,MATCH,,p3 -> p5 -> pe3,"""p3 -> p5 -> pe3""",True,1.0,exact
TRACEROUTE_p3_pe4,traceroute_path:38070994f5,L4,traceroute_path,text,MATCH,,p3 -> p5 -> p6 -> pe4,"""p3 -> p5 -> p6 -> pe4""",True,1.0,exact
TRACEROUTE_p8_leaf2,traceroute_path:9a8b8b1ae9,L4,traceroute_path,text,MATCH,,p8,"""p8""",True,1.0,exact
TRACEROUTE_leaf6_pe3,traceroute_path:41a57095a8,L4,traceroute_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
TRACEROUTE_leaf5_leaf3,traceroute_path:3c08ed8e90,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_pe4_p6,traceroute_path:af2b02261e,L4,traceroute_path,text,MATCH,,pe4 -> p6,"""pe4 -> p6""",True,1.0,exact
REACH_p8_leaf2_TCP,reachability_status:ede7d663e8,L4,reachability_status,text,MATCH,,PATH: p8; REACHABLE: FALSE; REASON: EXTERNAL,"""PATH: p8; REACHABLE: FALSE; REASON: EXTERNAL""",True,1.0,exact
REACH_leaf5_leaf3_ICMP,reachability_status:771fbdddc3,L4,reachability_status,text,MATCH,,PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf5_pe4_ICMP,reachability_status:28a0bc0ee7,L4,reachability_status,text,MATCH,,PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_p2_p5_ICMP,reachability_status:b86af2a685,L4,reachability_status,text,MATCH,,PATH: p2 -> p1 -> p3 -> p5; REACHABLE: TRUE,"""PATH: p2 -> p1 -> p3 -> p5; REACHABLE: TRUE""",True,1.0,exact
REACH_p2_p3_ICMP,reachability_status:c9b280ae4f,L4,reachability_status,text,MATCH,,PATH: p2 -> p1 -> p3; REACHABLE: TRUE,"""PATH: p2 -> p1 -> p3; REACHABLE: TRUE""",True,1.0,exact
REACH_p6_p1_TCP,reachability_status:c268caf652,L4,reachability_status,text,MATCH,,PATH: p6 -> p5 -> p3 -> p1; REACHABLE: TRUE,"""PATH: p6 -> p5 -> p3 -> p1; REACHABLE: TRUE""",True,1.0,exact
REACH_leaf7_p4_TCP,reachability_status:95cf7537a9,L4,reachability_status,text,MATCH,,PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf7_p4_ICMP,reachability_status:1f709c74ae,L4,reachability_status,text,MATCH,,PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf3_p1_ICMP,reachability_status:30731fe09b,L4,reachability_status,text,MATCH,,PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf7_p6_ICMP,reachability_status:82fd44677b,L4,reachability_status,text,MATCH,,PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_p5_pe4_ICMP,reachability_status:fe2eeed943,L4,reachability_status,text,MATCH,,PATH: p5 -> p6 -> pe4; REACHABLE: TRUE,"""PATH: p5 -> p6 -> pe4; REACHABLE: TRUE""",True,1.0,exact
REACH_leaf2_pe2_TCP,reachability_status:d80b27f3f7,L4,reachability_status,text,MATCH,,PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_p3_leaf3_TCP,reachability_status:c8432707de,L4,reachability_status,text,MATCH,,PATH: p3; REACHABLE: FALSE; REASON: EXTERNAL,"""PATH: p3; REACHABLE: FALSE; REASON: EXTERNAL""",True,1.0,exact
REACH_pe3_pe1_TCP,reachability_status:5a6b970efe,L4,reachability_status,text,MATCH,,PATH: pe3 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE,"""PATH: pe3 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE""",True,1.0,exact
REACH_leaf3_pe2_ICMP,reachability_status:782292f62c,L4,reachability_status,text,MATCH,,PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_pe3_p7_ICMP,reachability_status:75bfd72c9e,L4,reachability_status,text,MATCH,,PATH: pe3 -> p5 -> p6 -> p7; REACHABLE: TRUE,"""PATH: pe3 -> p5 -> p6 -> p7; REACHABLE: TRUE""",True,1.0,exact
REACH_p8_pe1_ICMP,reachability_status:13c1e3e8b2,L4,reachability_status,text,MATCH,,PATH: p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE,"""PATH: p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE""",True,1.0,exact
REACH_p2_leaf4_TCP,reachability_status:e97e19b54c,L4,reachability_status,text,MATCH,,PATH: p2; REACHABLE: FALSE; REASON: EXTERNAL,"""PATH: p2; REACHABLE: FALSE; REASON: EXTERNAL""",True,1.0,exact
REACH_leaf6_leaf8_ICMP,reachability_status:ab53bd682d,L4,reachability_status,text,MATCH,,PATH: leaf6 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf6 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_pe1_p6_TCP,reachability_status:338accf874,L4,reachability_status,text,MATCH,,PATH: pe1 -> p1 -> p3 -> p5 -> p6; REACHABLE: TRUE,"""PATH: pe1 -> p1 -> p3 -> p5 -> p6; REACHABLE: TRUE""",True,1.0,exact
REACH_leaf8_leaf3_ICMP,reachability_status:82a04faf90,L4,reachability_status,text,MATCH,,PATH: leaf8 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf8 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_p2_pe3_ICMP,reachability_status:ae27974d87,L4,reachability_status,text,MATCH,,PATH: p2 -> p1 -> p3 -> p5 -> pe3; REACHABLE: TRUE,"""PATH: p2 -> p1 -> p3 -> p5 -> pe3; REACHABLE: TRUE""",True,1.0,exact
REACH_leaf2_pe3_TCP,reachability_status:0359c4e287,L4,reachability_status,text,MATCH,,PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf2_pe1_TCP,reachability_status:06fc3ea2d8,L4,reachability_status,text,MATCH,,PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf4_leaf1_TCP,reachability_status:11fbec3dad,L4,reachability_status,text,MATCH,,PATH: leaf4 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf4 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_p5_leaf7_TCP,reachability_status:21352283f8,L4,reachability_status,text,MATCH,,PATH: p5; REACHABLE: FALSE; REASON: EXTERNAL,"""PATH: p5; REACHABLE: FALSE; REASON: EXTERNAL""",True,1.0,exact
REACH_leaf4_pe1_TCP,reachability_status:58722924e3,L4,reachability_status,text,MATCH,,PATH: leaf4 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf4 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf7_p7_ICMP,reachability_status:b8539283ca,L4,reachability_status,text,MATCH,,PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_leaf8_pe4_ICMP,reachability_status:03ebdd1022,L4,reachability_status,text,MATCH,,PATH: leaf8 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,"""PATH: leaf8 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",True,1.0,exact
REACH_p4_p7_TCP,reachability_status:4b802f7bc2,L4,reachability_status,text,MATCH,,PATH: p4 -> p3 -> p5 -> p6 -> p7; REACHABLE: TRUE,"""PATH: p4 -> p3 -> p5 -> p6 -> p7; REACHABLE: TRUE""",True,1.0,exact
LOOP_DETECTION_GLOBAL,loop_detection:566d4b6821,L4,loop_detection,text,MATCH,,NONE,"""NONE""",True,1.0,both_empty
ACL_BLOCKING_leaf7_p6,acl_blocking_point:8093f54112,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_p2_p7,acl_blocking_point:245568c642,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_leaf2_p6,acl_blocking_point:4e445956e9,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_p8_p1,acl_blocking_point:04d88fe771,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_leaf2_p6__cd1ddd68,acl_blocking_point:cd1ddd68c3,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_leaf7_p1,acl_blocking_point:cc76ad774a,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_leaf2_p1,acl_blocking_point:d00da9121e,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_leaf4_pe4,acl_blocking_point:cdb7e20d78,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_p2_leaf8,acl_blocking_point:500147de07,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
ACL_BLOCKING_p5_leaf4,acl_blocking_point:becca3c396,L4,acl_blocking_point,text,MATCH,,ALLOWED,"""ALLOWED""",True,1.0,exact
BOUNDED_PATH_leaf2_pe1,bounded_path_length:9bcc27e256,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_leaf7,bounded_path_length:659f26ebd4,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf2_p6,bounded_path_length:64f66e428c,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf4_p6,bounded_path_length:063f779794,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_p1,bounded_path_length:7f73c21e00,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_leaf3,bounded_path_length:9368949ec2,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf2_pe3,bounded_path_length:3ad9b76ea0,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_leaf4,bounded_path_length:54fb1519a7,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf4_pe4,bounded_path_length:7684c11d4f,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_p3,bounded_path_length:52bdef7e3c,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_leaf8,bounded_path_length:afb0b3f05e,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p8_p4,bounded_path_length:f24c3903f4,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_p3_p8,bounded_path_length:902609e3e3,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_p8_leaf3,bounded_path_length:281f1723e5,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf1_p7,bounded_path_length:ab64bce918,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_leaf2,bounded_path_length:4dc3e62468,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf5_leaf8,bounded_path_length:4485fff6f0,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_p7,bounded_path_length:07a6977cb7,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf8_leaf7,bounded_path_length:af0f40c009,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf8_leaf1,bounded_path_length:e96804595d,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_leaf4,bounded_path_length:126eb52afe,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_pe2,bounded_path_length:cd50cb155b,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_leaf8,bounded_path_length:6fbe007b47,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_p6,bounded_path_length:ff57634105,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_leaf1,bounded_path_length:dadd1a0b45,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_pe2,bounded_path_length:0b74d64daf,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_leaf1,bounded_path_length:35b0654190,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p6_leaf1,bounded_path_length:ffbf144cc9,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf5_leaf1,bounded_path_length:ae8cc47c8d,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_p6,bounded_path_length:9c54803a2e,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe2_p4,bounded_path_length:05b9883e5d,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_pe3_p1,bounded_path_length:bc9819fc09,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf5_leaf2,bounded_path_length:0537bfa8c9,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf4_pe1,bounded_path_length:18b9916ffa,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_pe3,bounded_path_length:60107833ec,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_leaf4,bounded_path_length:39352a8642,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_p1,bounded_path_length:af414e59b4,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_leaf4,bounded_path_length:9847c5795a,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_pe4_p4,bounded_path_length:c727d06a9c,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_p5_leaf7,bounded_path_length:49240e2a0c,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_pe1_p4,bounded_path_length:82f43d0fc6,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_p2_p6,bounded_path_length:d21a620f4e,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_leaf5_p8,bounded_path_length:176336e911,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p1_p4,bounded_path_length:a4b3456479,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_p3_leaf4,bounded_path_length:3f3d01e778,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf8_p4,bounded_path_length:ae041327ae,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_leaf7,bounded_path_length:1279ae07ff,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_pe1,bounded_path_length:c95ac20bb8,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_p8_leaf1,bounded_path_length:d6816d7cf2,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_pe1_pe2,bounded_path_length:011107df04,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf6_pe1,bounded_path_length:49bef6c809,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf2_leaf1,bounded_path_length:7d5796575d,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_leaf4,bounded_path_length:86e6dc4398,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_p4,bounded_path_length:4a34675070,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe1_p7,bounded_path_length:be9c1a22e0,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_leaf2_pe2,bounded_path_length:375210ff44,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe1_p1,bounded_path_length:00c5947fe1,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe4_pe2,bounded_path_length:f0b0344542,L4,bounded_path_length,number,MATCH,,7,7,True,1.0,"parser=7.0, gold=7.0"
BOUNDED_PATH_p2_p7,bounded_path_length:52a92f8f29,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_leaf2_leaf8,bounded_path_length:13c5b411ed,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_p4,bounded_path_length:8e2c8c7fa6,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_leaf3,bounded_path_length:571450bedf,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p5_pe2,bounded_path_length:b64ad1e7ee,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_p2_p3,bounded_path_length:30226e2aad,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf2_pe4,bounded_path_length:05eccbc79f,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_p2,bounded_path_length:8f4a2810d3,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf2_leaf3,bounded_path_length:b0c09408f5,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_leaf4,bounded_path_length:8464c6b0cb,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p5_pe1,bounded_path_length:77759921fc,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf5_leaf3,bounded_path_length:3c08ed8e90,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_p7,bounded_path_length:d54dd7b7a5,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf7_leaf3,bounded_path_length:7fa00d2c00,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_leaf7,bounded_path_length:5b16122db5,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf6_p2,bounded_path_length:105267b824,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_pe4,bounded_path_length:52b434bfc4,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_leaf2,bounded_path_length:0bc31aea31,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_pe3_p4,bounded_path_length:087dfea6ee,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf5_pe1,bounded_path_length:fb2eeb088c,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_pe2,bounded_path_length:804a6fbba1,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_p8,bounded_path_length:f94c2239cb,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
