id,category,answer_type,level,question,ground_truth,explanation,source_files
COMPARE_INTERFACE_COUNT_0005,Comparison_Analysis,text,L3,"CE01과 P04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 4개, P04: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE01, host2=P04, type=DEVICE_PAIR → CE01: 4개, P04: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0006,Comparison_Analysis,text,L3,"CE01과 PE02의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 4개, PE02: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE01, host2=PE02, type=DEVICE_PAIR → CE01: 4개, PE02: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0007,Comparison_Analysis,text,L3,"CE01과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 4개, PE03: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE01, host2=PE03, type=DEVICE_PAIR → CE01: 4개, PE03: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0008,Comparison_Analysis,text,L3,"CE02과 CE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 4개, CE03: 4개, 차이: 0개","metric `compare_interface_count` on host1=CE02, host2=CE03, type=DEVICE_PAIR → CE02: 4개, CE03: 4개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0009,Comparison_Analysis,text,L3,"CE02과 CE04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 4개, CE04: 4개, 차이: 0개","metric `compare_interface_count` on host1=CE02, host2=CE04, type=DEVICE_PAIR → CE02: 4개, CE04: 4개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0010,Comparison_Analysis,text,L3,"CE02과 P01의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 4개, P01: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE02, host2=P01, type=DEVICE_PAIR → CE02: 4개, P01: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0011,Comparison_Analysis,text,L3,"CE02과 P04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 4개, P04: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE02, host2=P04, type=DEVICE_PAIR → CE02: 4개, P04: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0012,Comparison_Analysis,text,L3,"CE02과 PE02의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 4개, PE02: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE02, host2=PE02, type=DEVICE_PAIR → CE02: 4개, PE02: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0013,Comparison_Analysis,text,L3,"CE02과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 4개, PE03: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE02, host2=PE03, type=DEVICE_PAIR → CE02: 4개, PE03: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0014,Comparison_Analysis,text,L3,"CE03과 CE04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE03: 4개, CE04: 4개, 차이: 0개","metric `compare_interface_count` on host1=CE03, host2=CE04, type=DEVICE_PAIR → CE03: 4개, CE04: 4개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0015,Comparison_Analysis,text,L3,"CE03과 P01의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE03: 4개, P01: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE03, host2=P01, type=DEVICE_PAIR → CE03: 4개, P01: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0016,Comparison_Analysis,text,L3,"CE03과 P04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE03: 4개, P04: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE03, host2=P04, type=DEVICE_PAIR → CE03: 4개, P04: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0017,Comparison_Analysis,text,L3,"CE03과 PE02의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE03: 4개, PE02: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE03, host2=PE02, type=DEVICE_PAIR → CE03: 4개, PE02: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0018,Comparison_Analysis,text,L3,"CE03과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE03: 4개, PE03: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE03, host2=PE03, type=DEVICE_PAIR → CE03: 4개, PE03: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0019,Comparison_Analysis,text,L3,"CE04과 P01의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE04: 4개, P01: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE04, host2=P01, type=DEVICE_PAIR → CE04: 4개, P01: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0020,Comparison_Analysis,text,L3,"CE04과 P04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE04: 4개, P04: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE04, host2=P04, type=DEVICE_PAIR → CE04: 4개, P04: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0021,Comparison_Analysis,text,L3,"CE04과 PE02의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE04: 4개, PE02: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE04, host2=PE02, type=DEVICE_PAIR → CE04: 4개, PE02: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0022,Comparison_Analysis,text,L3,"CE04과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE04: 4개, PE03: 8개, 차이: 4개","metric `compare_interface_count` on host1=CE04, host2=PE03, type=DEVICE_PAIR → CE04: 4개, PE03: 8개, 차이: 4개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0023,Comparison_Analysis,text,L3,"P01과 P04의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","P01: 8개, P04: 8개, 차이: 0개","metric `compare_interface_count` on host1=P01, host2=P04, type=DEVICE_PAIR → P01: 8개, P04: 8개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0024,Comparison_Analysis,text,L3,"P01과 PE02의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","P01: 8개, PE02: 8개, 차이: 0개","metric `compare_interface_count` on host1=P01, host2=PE02, type=DEVICE_PAIR → P01: 8개, PE02: 8개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0025,Comparison_Analysis,text,L3,"P01과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","P01: 8개, PE03: 8개, 차이: 0개","metric `compare_interface_count` on host1=P01, host2=PE03, type=DEVICE_PAIR → P01: 8개, PE03: 8개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0026,Comparison_Analysis,text,L3,"P04과 PE02의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","P04: 8개, PE02: 8개, 차이: 0개","metric `compare_interface_count` on host1=P04, host2=PE02, type=DEVICE_PAIR → P04: 8개, PE02: 8개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0027,Comparison_Analysis,text,L3,"P04과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","P04: 8개, PE03: 8개, 차이: 0개","metric `compare_interface_count` on host1=P04, host2=PE03, type=DEVICE_PAIR → P04: 8개, PE03: 8개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_INTERFACE_COUNT_0028,Comparison_Analysis,text,L3,"PE02과 PE03의 인터페이스 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","PE02: 8개, PE03: 8개, 차이: 0개","metric `compare_interface_count` on host1=PE02, host2=PE03, type=DEVICE_PAIR → PE02: 8개, PE03: 8개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0001,Comparison_Analysis,boolean,L3,"CE01과 CE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=CE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0002,Comparison_Analysis,boolean,L3,"CE01과 CE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=CE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0003,Comparison_Analysis,boolean,L3,"CE01과 CE04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=CE04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0004,Comparison_Analysis,boolean,L3,"CE01과 P01가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=P01, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0005,Comparison_Analysis,boolean,L3,"CE01과 P04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=P04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0006,Comparison_Analysis,boolean,L3,"CE01과 PE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=PE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0007,Comparison_Analysis,boolean,L3,"CE01과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE01, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0008,Comparison_Analysis,boolean,L3,"CE02과 CE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE02, host2=CE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0009,Comparison_Analysis,boolean,L3,"CE02과 CE04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE02, host2=CE04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0010,Comparison_Analysis,boolean,L3,"CE02과 P01가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE02, host2=P01, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0011,Comparison_Analysis,boolean,L3,"CE02과 P04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE02, host2=P04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0012,Comparison_Analysis,boolean,L3,"CE02과 PE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE02, host2=PE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0013,Comparison_Analysis,boolean,L3,"CE02과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE02, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0014,Comparison_Analysis,boolean,L3,"CE03과 CE04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE03, host2=CE04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0015,Comparison_Analysis,boolean,L3,"CE03과 P01가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE03, host2=P01, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0016,Comparison_Analysis,boolean,L3,"CE03과 P04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE03, host2=P04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0017,Comparison_Analysis,boolean,L3,"CE03과 PE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE03, host2=PE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0018,Comparison_Analysis,boolean,L3,"CE03과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE03, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0019,Comparison_Analysis,boolean,L3,"CE04과 P01가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE04, host2=P01, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0020,Comparison_Analysis,boolean,L3,"CE04과 P04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE04, host2=P04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0021,Comparison_Analysis,boolean,L3,"CE04과 PE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE04, host2=PE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0022,Comparison_Analysis,boolean,L3,"CE04과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=CE04, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0023,Comparison_Analysis,boolean,L3,"P01과 P04가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=P01, host2=P04, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0024,Comparison_Analysis,boolean,L3,"P01과 PE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=P01, host2=PE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0025,Comparison_Analysis,boolean,L3,"P01과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=P01, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0026,Comparison_Analysis,boolean,L3,"P04과 PE02가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=P04, host2=PE02, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0027,Comparison_Analysis,boolean,L3,"P04과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=P04, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_OSPF_AREAS_0028,Comparison_Analysis,boolean,L3,"PE02과 PE03가 참여하는 OSPF Area가 동일합니까?
[답변 형식: true/false (소문자)]",false,"metric `compare_ospf_areas` on host1=PE02, host2=PE03, type=DEVICE_PAIR → false","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0001,Comparison_Analysis,text,L3,"CE01과 CE02의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, CE02: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=CE02, type=DEVICE_PAIR → CE01: 0개, CE02: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0002,Comparison_Analysis,text,L3,"CE01과 CE03의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, CE03: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=CE03, type=DEVICE_PAIR → CE01: 0개, CE03: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0003,Comparison_Analysis,text,L3,"CE01과 CE04의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, CE04: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=CE04, type=DEVICE_PAIR → CE01: 0개, CE04: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0004,Comparison_Analysis,text,L3,"CE01과 P01의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, P01: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=P01, type=DEVICE_PAIR → CE01: 0개, P01: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0005,Comparison_Analysis,text,L3,"CE01과 P04의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, P04: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=P04, type=DEVICE_PAIR → CE01: 0개, P04: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0006,Comparison_Analysis,text,L3,"CE01과 PE02의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, PE02: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=PE02, type=DEVICE_PAIR → CE01: 0개, PE02: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0007,Comparison_Analysis,text,L3,"CE01과 PE03의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE01: 0개, PE03: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE01, host2=PE03, type=DEVICE_PAIR → CE01: 0개, PE03: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0008,Comparison_Analysis,text,L3,"CE02과 CE03의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 0개, CE03: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE02, host2=CE03, type=DEVICE_PAIR → CE02: 0개, CE03: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0009,Comparison_Analysis,text,L3,"CE02과 CE04의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 0개, CE04: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE02, host2=CE04, type=DEVICE_PAIR → CE02: 0개, CE04: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0010,Comparison_Analysis,text,L3,"CE02과 P01의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 0개, P01: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE02, host2=P01, type=DEVICE_PAIR → CE02: 0개, P01: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
COMPARE_VRF_COUNT_0011,Comparison_Analysis,text,L3,"CE02과 P04의 VRF 수는 각각 몇 개이며, 차이는 몇 개입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","CE02: 0개, P04: 0개, 차이: 0개","metric `compare_vrf_count` on host1=CE02, host2=P04, type=DEVICE_PAIR → CE02: 0개, P04: 0개, 차이: 0개","CE01.xml, CE02.xml, CE03.xml, CE04.xml, P01.xml, P04.xml, PE02.xml, PE03.xml"
