id,id_v2,level,metric,answer_type,status,reason,replay_answer,dataset_answer,match,score,detail
TRACEROUTE_p7_asbr2,traceroute_path:e5d8d817dc,L4,traceroute_path,text,MATCH,,p7 -> p8 -> asbr2,"""p7 -> p8 -> asbr2""",True,1.0,exact
TRACEROUTE_leaf14_p1,traceroute_path:3bf493e736,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_p4_pe8,traceroute_path:a6ce2e2c9f,L4,traceroute_path,text,MATCH,,p4 -> p3 -> p5 -> p6 -> pe4 -> p8 -> asbr2 -> fw2 -> pe8,"""p4 -> p3 -> p5 -> p6 -> pe4 -> p8 -> asbr2 -> fw2 -> pe8""",True,1.0,exact
TRACEROUTE_leaf12_leaf8,traceroute_path:0cc18b859f,L4,traceroute_path,text,MATCH,,leaf12 -> pe6,"""leaf12 -> pe6""",True,1.0,exact
TRACEROUTE_leaf14_leaf7,traceroute_path:89f79f49e9,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_leaf14_leaf1,traceroute_path:0b338f9038,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_leaf15_leaf3,traceroute_path:1b1e4aacf4,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_leaf10_p5,traceroute_path:d2b9e362c9,L4,traceroute_path,text,MATCH,,leaf10 -> pe5,"""leaf10 -> pe5""",True,1.0,exact
TRACEROUTE_leaf16_pe7,traceroute_path:a72590aa9b,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_leaf15_leaf13,traceroute_path:cbbf5dd165,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_leaf12_pe5,traceroute_path:b6c7acf896,L4,traceroute_path,text,MATCH,,leaf12 -> pe6,"""leaf12 -> pe6""",True,1.0,exact
TRACEROUTE_leaf8_leaf4,traceroute_path:045cb0c22a,L4,traceroute_path,text,MATCH,,leaf8 -> pe4,"""leaf8 -> pe4""",True,1.0,exact
TRACEROUTE_leaf15_leaf8,traceroute_path:3bfd2c872e,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_pe4_pe5,traceroute_path:e7ec4d4ae1,L4,traceroute_path,text,MATCH,,pe4 -> p6 -> p7 -> asbr1 -> pe5,"""pe4 -> p6 -> p7 -> asbr1 -> pe5""",True,1.0,exact
TRACEROUTE_p11_leaf15,traceroute_path:6e26e4026b,L4,traceroute_path,text,MATCH,,p11,"""p11""",True,1.0,exact
TRACEROUTE_pe3_leaf2,traceroute_path:c91c79f5d8,L4,traceroute_path,text,MATCH,,pe3,"""pe3""",True,1.0,exact
TRACEROUTE_leaf16_leaf3,traceroute_path:8cad6307c0,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_leaf5_leaf4,traceroute_path:126eb52afe,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_fw2_leaf7,traceroute_path:8f14554f98,L4,traceroute_path,text,MATCH,,fw2,"""fw2""",True,1.0,exact
TRACEROUTE_pe1_p6,traceroute_path:ca0ab732a8,L4,traceroute_path,text,MATCH,,pe1 -> p1 -> p3 -> p5 -> p6,"""pe1 -> p1 -> p3 -> p5 -> p6""",True,1.0,exact
TRACEROUTE_p12_pe3,traceroute_path:5925a4d284,L4,traceroute_path,text,MATCH,,p12 -> fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> pe3,"""p12 -> fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> pe3""",True,1.0,exact
TRACEROUTE_pe1_pe2,traceroute_path:011107df04,L4,traceroute_path,text,MATCH,,pe1 -> p1 -> p2 -> pe2,"""pe1 -> p1 -> p2 -> pe2""",True,1.0,exact
TRACEROUTE_fw2_p3,traceroute_path:fc477f8f03,L4,traceroute_path,text,MATCH,,fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3,"""fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3""",True,1.0,exact
TRACEROUTE_p11_leaf4,traceroute_path:64672864f0,L4,traceroute_path,text,MATCH,,p11,"""p11""",True,1.0,exact
TRACEROUTE_fw2_leaf9,traceroute_path:a99dbf79f0,L4,traceroute_path,text,MATCH,,fw2,"""fw2""",True,1.0,exact
TRACEROUTE_leaf11_p9,traceroute_path:bca5863a51,L4,traceroute_path,text,MATCH,,leaf11 -> pe6,"""leaf11 -> pe6""",True,1.0,exact
TRACEROUTE_leaf16_pe2,traceroute_path:8662f1a0e9,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_p10_p6,traceroute_path:b1e5d667c8,L4,traceroute_path,text,MATCH,,p10 -> asbr2 -> p8 -> p7 -> p6,"""p10 -> asbr2 -> p8 -> p7 -> p6""",True,1.0,exact
TRACEROUTE_leaf16_leaf7,traceroute_path:7e43860398,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_leaf12_pe7,traceroute_path:ccc6866d5b,L4,traceroute_path,text,MATCH,,leaf12 -> pe6,"""leaf12 -> pe6""",True,1.0,exact
TRACEROUTE_leaf5_leaf7,traceroute_path:1b39dca268,L4,traceroute_path,text,MATCH,,leaf5 -> pe3,"""leaf5 -> pe3""",True,1.0,exact
TRACEROUTE_pe4_leaf11,traceroute_path:4508268aa9,L4,traceroute_path,text,MATCH,,pe4,"""pe4""",True,1.0,exact
TRACEROUTE_leaf15_leaf11,traceroute_path:2f3df0166a,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_leaf11_leaf1,traceroute_path:3b93a3bad3,L4,traceroute_path,text,MATCH,,leaf11 -> pe6,"""leaf11 -> pe6""",True,1.0,exact
TRACEROUTE_asbr1_p12,traceroute_path:1544352ec1,L4,traceroute_path,text,MATCH,,asbr1 -> fw1 -> p11 -> p12,"""asbr1 -> fw1 -> p11 -> p12""",True,1.0,exact
TRACEROUTE_asbr1_pe5,traceroute_path:76a7087ba1,L4,traceroute_path,text,MATCH,,asbr1 -> pe5,"""asbr1 -> pe5""",True,1.0,exact
TRACEROUTE_p7_p9,traceroute_path:89822b4d4c,L4,traceroute_path,text,MATCH,,p7 -> asbr1 -> p9,"""p7 -> asbr1 -> p9""",True,1.0,exact
TRACEROUTE_leaf11_leaf8,traceroute_path:7544ef6587,L4,traceroute_path,text,MATCH,,leaf11 -> pe6,"""leaf11 -> pe6""",True,1.0,exact
TRACEROUTE_asbr2_leaf3,traceroute_path:62124e243a,L4,traceroute_path,text,MATCH,,asbr2,"""asbr2""",True,1.0,exact
TRACEROUTE_p11_pe4,traceroute_path:b63b9f017d,L4,traceroute_path,text,MATCH,,p11 -> fw1 -> asbr1 -> p7 -> p6 -> pe4,"""p11 -> fw1 -> asbr1 -> p7 -> p6 -> pe4""",True,1.0,exact
TRACEROUTE_leaf15_p3,traceroute_path:7b74d4e82c,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_leaf15_pe5,traceroute_path:45755f53c4,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_p2_pe7,traceroute_path:6974241179,L4,traceroute_path,text,MATCH,,p2 -> p1 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1 -> pe7,"""p2 -> p1 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1 -> pe7""",True,1.0,exact
TRACEROUTE_p12_leaf5,traceroute_path:41a5dae53b,L4,traceroute_path,text,MATCH,,p12,"""p12""",True,1.0,exact
TRACEROUTE_leaf3_pe7,traceroute_path:1accd7efe5,L4,traceroute_path,text,MATCH,,leaf3 -> pe2,"""leaf3 -> pe2""",True,1.0,exact
TRACEROUTE_pe1_leaf12,traceroute_path:06afadf01c,L4,traceroute_path,text,MATCH,,pe1,"""pe1""",True,1.0,exact
TRACEROUTE_pe2_leaf1,traceroute_path:5294fb6d6c,L4,traceroute_path,text,MATCH,,pe2,"""pe2""",True,1.0,exact
TRACEROUTE_pe3_pe8,traceroute_path:ab12af168f,L4,traceroute_path,text,MATCH,,pe3 -> p5 -> p6 -> pe4 -> p8 -> asbr2 -> fw2 -> pe8,"""pe3 -> p5 -> p6 -> pe4 -> p8 -> asbr2 -> fw2 -> pe8""",True,1.0,exact
TRACEROUTE_leaf15_fw1,traceroute_path:bfa8e1aeb6,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_p8_leaf7,traceroute_path:5b16122db5,L4,traceroute_path,text,MATCH,,p8,"""p8""",True,1.0,exact
TRACEROUTE_pe1_leaf5,traceroute_path:bdcb21b563,L4,traceroute_path,text,MATCH,,pe1,"""pe1""",True,1.0,exact
TRACEROUTE_leaf6_pe5,traceroute_path:7149802ecb,L4,traceroute_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
TRACEROUTE_leaf16_leaf5,traceroute_path:396edc7c03,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_pe4_fw2,traceroute_path:4a31c940bd,L4,traceroute_path,text,MATCH,,pe4 -> p8 -> asbr2 -> fw2,"""pe4 -> p8 -> asbr2 -> fw2""",True,1.0,exact
TRACEROUTE_pe4_leaf5,traceroute_path:a2b17e93e4,L4,traceroute_path,text,MATCH,,pe4,"""pe4""",True,1.0,exact
TRACEROUTE_leaf15_leaf7,traceroute_path:30580fc48a,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_leaf2_leaf13,traceroute_path:8c7e58bf34,L4,traceroute_path,text,MATCH,,leaf2 -> pe1,"""leaf2 -> pe1""",True,1.0,exact
TRACEROUTE_fw2_p5,traceroute_path:a792d5fb6c,L4,traceroute_path,text,MATCH,,fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5,"""fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5""",True,1.0,exact
TRACEROUTE_leaf15_leaf12,traceroute_path:188c951ef9,L4,traceroute_path,text,MATCH,,leaf15 -> pe8,"""leaf15 -> pe8""",True,1.0,exact
TRACEROUTE_asbr1_leaf6,traceroute_path:fb98687582,L4,traceroute_path,text,MATCH,,asbr1,"""asbr1""",True,1.0,exact
TRACEROUTE_leaf6_fw1,traceroute_path:b7bd3e16bc,L4,traceroute_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
TRACEROUTE_pe2_leaf6,traceroute_path:17e8d82e97,L4,traceroute_path,text,MATCH,,pe2,"""pe2""",True,1.0,exact
TRACEROUTE_pe1_leaf1,traceroute_path:1435203c63,L4,traceroute_path,text,MATCH,,pe1,"""pe1""",True,1.0,exact
TRACEROUTE_pe4_leaf1,traceroute_path:7f17a328e7,L4,traceroute_path,text,MATCH,,pe4,"""pe4""",True,1.0,exact
TRACEROUTE_fw2_pe2,traceroute_path:c6b9ec9520,L4,traceroute_path,text,MATCH,,fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> p2 -> pe2,"""fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> p2 -> pe2""",True,1.0,exact
TRACEROUTE_leaf14_p2,traceroute_path:a3c149ce41,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_p12_leaf9,traceroute_path:5c258f3cbf,L4,traceroute_path,text,MATCH,,p12,"""p12""",True,1.0,exact
TRACEROUTE_pe1_pe3,traceroute_path:831925086b,L4,traceroute_path,text,MATCH,,pe1 -> p1 -> p3 -> p5 -> pe3,"""pe1 -> p1 -> p3 -> p5 -> pe3""",True,1.0,exact
TRACEROUTE_p4_p3,traceroute_path:9412aeec36,L4,traceroute_path,text,MATCH,,p4 -> p3,"""p4 -> p3""",True,1.0,exact
TRACEROUTE_pe3_p7,traceroute_path:d54dd7b7a5,L4,traceroute_path,text,MATCH,,pe3 -> p5 -> p6 -> p7,"""pe3 -> p5 -> p6 -> p7""",True,1.0,exact
TRACEROUTE_asbr1_p6,traceroute_path:f521cbbd09,L4,traceroute_path,text,MATCH,,asbr1 -> p7 -> p6,"""asbr1 -> p7 -> p6""",True,1.0,exact
TRACEROUTE_pe4_leaf8,traceroute_path:59f9f9fa59,L4,traceroute_path,text,MATCH,,pe4,"""pe4""",True,1.0,exact
TRACEROUTE_asbr1_leaf13,traceroute_path:e5e0a57b9d,L4,traceroute_path,text,MATCH,,asbr1,"""asbr1""",True,1.0,exact
TRACEROUTE_pe8_pe5,traceroute_path:d068184e22,L4,traceroute_path,text,MATCH,,pe8 -> p11 -> fw1 -> asbr1 -> pe5,"""pe8 -> p11 -> fw1 -> asbr1 -> pe5""",True,1.0,exact
TRACEROUTE_leaf11_p4,traceroute_path:86ec4ea05e,L4,traceroute_path,text,MATCH,,leaf11 -> pe6,"""leaf11 -> pe6""",True,1.0,exact
TRACEROUTE_leaf14_p11,traceroute_path:d043f68fb0,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_leaf16_leaf1,traceroute_path:f60b205dd3,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_p9_leaf4,traceroute_path:1908dfe82a,L4,traceroute_path,text,MATCH,,p9,"""p9""",True,1.0,exact
TRACEROUTE_p2_pe8,traceroute_path:2a237d7cdd,L4,traceroute_path,text,MATCH,,p2 -> p1 -> p3 -> p5 -> p6 -> pe4 -> p8 -> asbr2 -> fw2 -> pe8,"""p2 -> p1 -> p3 -> p5 -> p6 -> pe4 -> p8 -> asbr2 -> fw2 -> pe8""",True,1.0,exact
TRACEROUTE_leaf10_pe5,traceroute_path:8905954277,L4,traceroute_path,text,MATCH,,leaf10 -> pe5,"""leaf10 -> pe5""",True,1.0,exact
TRACEROUTE_leaf11_leaf6,traceroute_path:9fc952cf10,L4,traceroute_path,text,MATCH,,leaf11 -> pe6,"""leaf11 -> pe6""",True,1.0,exact
TRACEROUTE_leaf8_leaf7,traceroute_path:af0f40c009,L4,traceroute_path,text,MATCH,,leaf8 -> pe4,"""leaf8 -> pe4""",True,1.0,exact
TRACEROUTE_p9_leaf7,traceroute_path:edef79c322,L4,traceroute_path,text,MATCH,,p9,"""p9""",True,1.0,exact
TRACEROUTE_pe6_pe8,traceroute_path:ad6fdc7009,L4,traceroute_path,text,MATCH,,pe6 -> asbr2 -> fw2 -> pe8,"""pe6 -> asbr2 -> fw2 -> pe8""",True,1.0,exact
TRACEROUTE_pe4_p2,traceroute_path:312b5f59c5,L4,traceroute_path,text,MATCH,,pe4 -> p6 -> p5 -> p3 -> p1 -> p2,"""pe4 -> p6 -> p5 -> p3 -> p1 -> p2""",True,1.0,exact
TRACEROUTE_fw1_pe5,traceroute_path:00eb2cf913,L4,traceroute_path,text,MATCH,,fw1 -> asbr1 -> pe5,"""fw1 -> asbr1 -> pe5""",True,1.0,exact
TRACEROUTE_p5_leaf7,traceroute_path:49240e2a0c,L4,traceroute_path,text,MATCH,,p5,"""p5""",True,1.0,exact
TRACEROUTE_p11_pe2,traceroute_path:759feddfe5,L4,traceroute_path,text,MATCH,,p11 -> fw1 -> asbr1 -> p7 -> p6 -> p5 -> p3 -> p1 -> p2 -> pe2,"""p11 -> fw1 -> asbr1 -> p7 -> p6 -> p5 -> p3 -> p1 -> p2 -> pe2""",True,1.0,exact
TRACEROUTE_p4_p8,traceroute_path:d18ee49fb1,L4,traceroute_path,text,MATCH,,p4 -> p3 -> p5 -> p6 -> p7 -> p8,"""p4 -> p3 -> p5 -> p6 -> p7 -> p8""",True,1.0,exact
TRACEROUTE_asbr1_pe8,traceroute_path:c303c6cc4e,L4,traceroute_path,text,MATCH,,asbr1 -> fw1 -> p11 -> pe8,"""asbr1 -> fw1 -> p11 -> pe8""",True,1.0,exact
TRACEROUTE_leaf16_leaf4,traceroute_path:0546c25bf4,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_p7_fw2,traceroute_path:16b5f447ab,L4,traceroute_path,text,MATCH,,p7 -> p8 -> asbr2 -> fw2,"""p7 -> p8 -> asbr2 -> fw2""",True,1.0,exact
TRACEROUTE_leaf9_leaf13,traceroute_path:51f24002f7,L4,traceroute_path,text,MATCH,,leaf9 -> pe5,"""leaf9 -> pe5""",True,1.0,exact
TRACEROUTE_asbr1_p8,traceroute_path:b680a5b339,L4,traceroute_path,text,MATCH,,asbr1 -> p7 -> p8,"""asbr1 -> p7 -> p8""",True,1.0,exact
TRACEROUTE_p1_leaf2,traceroute_path:0c84d22545,L4,traceroute_path,text,MATCH,,p1,"""p1""",True,1.0,exact
TRACEROUTE_p11_pe6,traceroute_path:1b6f76f000,L4,traceroute_path,text,MATCH,,p11 -> p12 -> fw2 -> asbr2 -> pe6,"""p11 -> p12 -> fw2 -> asbr2 -> pe6""",True,1.0,exact
TRACEROUTE_p10_leaf5,traceroute_path:ac2c474657,L4,traceroute_path,text,MATCH,,p10,"""p10""",True,1.0,exact
TRACEROUTE_p10_p12,traceroute_path:dd996d153a,L4,traceroute_path,text,MATCH,,p10 -> asbr2 -> fw2 -> p12,"""p10 -> asbr2 -> fw2 -> p12""",True,1.0,exact
TRACEROUTE_pe6_fw1,traceroute_path:7bbb11ae23,L4,traceroute_path,text,MATCH,,pe6 -> p9 -> asbr1 -> fw1,"""pe6 -> p9 -> asbr1 -> fw1""",True,1.0,exact
TRACEROUTE_leaf8_leaf13,traceroute_path:daca1cac7b,L4,traceroute_path,text,MATCH,,leaf8 -> pe4,"""leaf8 -> pe4""",True,1.0,exact
TRACEROUTE_asbr2_leaf7,traceroute_path:b9e66d3993,L4,traceroute_path,text,MATCH,,asbr2,"""asbr2""",True,1.0,exact
TRACEROUTE_leaf9_leaf7,traceroute_path:5888540b36,L4,traceroute_path,text,MATCH,,leaf9 -> pe5,"""leaf9 -> pe5""",True,1.0,exact
TRACEROUTE_pe2_pe5,traceroute_path:5df14fc344,L4,traceroute_path,text,MATCH,,pe2 -> p4 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> pe5,"""pe2 -> p4 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> pe5""",True,1.0,exact
TRACEROUTE_p7_leaf12,traceroute_path:d7282d6040,L4,traceroute_path,text,MATCH,,p7,"""p7""",True,1.0,exact
TRACEROUTE_pe2_leaf2,traceroute_path:de50d27014,L4,traceroute_path,text,MATCH,,pe2,"""pe2""",True,1.0,exact
TRACEROUTE_pe3_p9,traceroute_path:8e8c67b6bc,L4,traceroute_path,text,MATCH,,pe3 -> p5 -> p6 -> p7 -> asbr1 -> p9,"""pe3 -> p5 -> p6 -> p7 -> asbr1 -> p9""",True,1.0,exact
TRACEROUTE_leaf10_p6,traceroute_path:f49db49615,L4,traceroute_path,text,MATCH,,leaf10 -> pe5,"""leaf10 -> pe5""",True,1.0,exact
TRACEROUTE_pe8_leaf4,traceroute_path:c3292509fb,L4,traceroute_path,text,MATCH,,pe8,"""pe8""",True,1.0,exact
TRACEROUTE_pe6_p4,traceroute_path:978b29a75c,L4,traceroute_path,text,MATCH,,pe6 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p4,"""pe6 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p4""",True,1.0,exact
TRACEROUTE_pe2_pe7,traceroute_path:fbabf805c1,L4,traceroute_path,text,MATCH,,pe2 -> p4 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1 -> pe7,"""pe2 -> p4 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1 -> pe7""",True,1.0,exact
TRACEROUTE_p7_pe7,traceroute_path:7a47ab273a,L4,traceroute_path,text,MATCH,,p7 -> asbr1 -> fw1 -> pe7,"""p7 -> asbr1 -> fw1 -> pe7""",True,1.0,exact
TRACEROUTE_fw2_leaf3,traceroute_path:5b16fbad89,L4,traceroute_path,text,MATCH,,fw2,"""fw2""",True,1.0,exact
TRACEROUTE_asbr2_leaf5,traceroute_path:4055e221b7,L4,traceroute_path,text,MATCH,,asbr2,"""asbr2""",True,1.0,exact
TRACEROUTE_p12_p4,traceroute_path:16e2b9e872,L4,traceroute_path,text,MATCH,,p12 -> fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p4,"""p12 -> fw2 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p4""",True,1.0,exact
TRACEROUTE_leaf1_p1,traceroute_path:2ecc0b7be5,L4,traceroute_path,text,MATCH,,leaf1 -> pe1,"""leaf1 -> pe1""",True,1.0,exact
TRACEROUTE_asbr1_p10,traceroute_path:fe25d6720d,L4,traceroute_path,text,MATCH,,asbr1 -> p9 -> p10,"""asbr1 -> p9 -> p10""",True,1.0,exact
TRACEROUTE_p1_leaf5,traceroute_path:158761bcf1,L4,traceroute_path,text,MATCH,,p1,"""p1""",True,1.0,exact
TRACEROUTE_p10_pe3,traceroute_path:c6fce681b6,L4,traceroute_path,text,MATCH,,p10 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> pe3,"""p10 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> pe3""",True,1.0,exact
TRACEROUTE_p5_leaf13,traceroute_path:0d609ab5d1,L4,traceroute_path,text,MATCH,,p5,"""p5""",True,1.0,exact
TRACEROUTE_p3_leaf9,traceroute_path:ce801b08b1,L4,traceroute_path,text,MATCH,,p3,"""p3""",True,1.0,exact
TRACEROUTE_p12_pe7,traceroute_path:ab9b190e29,L4,traceroute_path,text,MATCH,,p12 -> p11 -> fw1 -> pe7,"""p12 -> p11 -> fw1 -> pe7""",True,1.0,exact
TRACEROUTE_pe2_p5,traceroute_path:a41361499e,L4,traceroute_path,text,MATCH,,pe2 -> p4 -> p3 -> p5,"""pe2 -> p4 -> p3 -> p5""",True,1.0,exact
TRACEROUTE_asbr2_leaf2,traceroute_path:1344093ee8,L4,traceroute_path,text,MATCH,,asbr2,"""asbr2""",True,1.0,exact
TRACEROUTE_p9_leaf9,traceroute_path:a460d3d32a,L4,traceroute_path,text,MATCH,,p9,"""p9""",True,1.0,exact
TRACEROUTE_p11_p3,traceroute_path:1afa3468f3,L4,traceroute_path,text,MATCH,,p11 -> fw1 -> asbr1 -> p7 -> p6 -> p5 -> p3,"""p11 -> fw1 -> asbr1 -> p7 -> p6 -> p5 -> p3""",True,1.0,exact
TRACEROUTE_pe6_p8,traceroute_path:4a74db0730,L4,traceroute_path,text,MATCH,,pe6 -> asbr2 -> p8,"""pe6 -> asbr2 -> p8""",True,1.0,exact
TRACEROUTE_leaf4_leaf13,traceroute_path:f32e4b0d34,L4,traceroute_path,text,MATCH,,leaf4 -> pe2,"""leaf4 -> pe2""",True,1.0,exact
TRACEROUTE_asbr1_leaf1,traceroute_path:f18eeb3077,L4,traceroute_path,text,MATCH,,asbr1,"""asbr1""",True,1.0,exact
TRACEROUTE_leaf14_fw2,traceroute_path:96dc4618f0,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_p1_p8,traceroute_path:5304de0ea1,L4,traceroute_path,text,MATCH,,p1 -> p3 -> p5 -> p6 -> p7 -> p8,"""p1 -> p3 -> p5 -> p6 -> p7 -> p8""",True,1.0,exact
TRACEROUTE_leaf11_pe5,traceroute_path:a08c01370e,L4,traceroute_path,text,MATCH,,leaf11 -> pe6,"""leaf11 -> pe6""",True,1.0,exact
TRACEROUTE_p10_pe1,traceroute_path:29e7b759f2,L4,traceroute_path,text,MATCH,,p10 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1,"""p10 -> asbr2 -> p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1""",True,1.0,exact
TRACEROUTE_leaf16_p7,traceroute_path:88b9b0cf7d,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_p3_pe5,traceroute_path:e461874fd6,L4,traceroute_path,text,MATCH,,p3 -> p5 -> p6 -> p7 -> asbr1 -> pe5,"""p3 -> p5 -> p6 -> p7 -> asbr1 -> pe5""",True,1.0,exact
TRACEROUTE_asbr2_leaf9,traceroute_path:f6caa6ac57,L4,traceroute_path,text,MATCH,,asbr2,"""asbr2""",True,1.0,exact
TRACEROUTE_p12_pe4,traceroute_path:e9e6522d34,L4,traceroute_path,text,MATCH,,p12 -> fw2 -> asbr2 -> p8 -> pe4,"""p12 -> fw2 -> asbr2 -> p8 -> pe4""",True,1.0,exact
TRACEROUTE_p5_leaf3,traceroute_path:406c659628,L4,traceroute_path,text,MATCH,,p5,"""p5""",True,1.0,exact
TRACEROUTE_pe1_leaf4,traceroute_path:5f5ad2c1b9,L4,traceroute_path,text,MATCH,,pe1,"""pe1""",True,1.0,exact
TRACEROUTE_leaf7_p6,traceroute_path:6a572a9f46,L4,traceroute_path,text,MATCH,,leaf7 -> pe4,"""leaf7 -> pe4""",True,1.0,exact
TRACEROUTE_p1_pe7,traceroute_path:237cb4211b,L4,traceroute_path,text,MATCH,,p1 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1 -> pe7,"""p1 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1 -> pe7""",True,1.0,exact
TRACEROUTE_p5_p8,traceroute_path:3223769384,L4,traceroute_path,text,MATCH,,p5 -> p6 -> p7 -> p8,"""p5 -> p6 -> p7 -> p8""",True,1.0,exact
TRACEROUTE_leaf16_pe3,traceroute_path:dc7d0f012b,L4,traceroute_path,text,MATCH,,leaf16 -> pe8,"""leaf16 -> pe8""",True,1.0,exact
TRACEROUTE_p10_fw1,traceroute_path:80880d52bd,L4,traceroute_path,text,MATCH,,p10 -> p9 -> asbr1 -> fw1,"""p10 -> p9 -> asbr1 -> fw1""",True,1.0,exact
TRACEROUTE_pe3_leaf11,traceroute_path:dec3b06ec5,L4,traceroute_path,text,MATCH,,pe3,"""pe3""",True,1.0,exact
TRACEROUTE_leaf12_leaf5,traceroute_path:24af676f44,L4,traceroute_path,text,MATCH,,leaf12 -> pe6,"""leaf12 -> pe6""",True,1.0,exact
TRACEROUTE_leaf14_p3,traceroute_path:9a3c8e250f,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_p10_leaf2,traceroute_path:d27bc4df60,L4,traceroute_path,text,MATCH,,p10,"""p10""",True,1.0,exact
TRACEROUTE_leaf14_asbr2,traceroute_path:477256c8c4,L4,traceroute_path,text,MATCH,,leaf14 -> pe7,"""leaf14 -> pe7""",True,1.0,exact
TRACEROUTE_fw2_pe5,traceroute_path:04c9438a8a,L4,traceroute_path,text,MATCH,,fw2 -> asbr2 -> p10 -> pe5,"""fw2 -> asbr2 -> p10 -> pe5""",True,1.0,exact
TRACEROUTE_leaf12_leaf7,traceroute_path:d60fbf2bb2,L4,traceroute_path,text,MATCH,,leaf12 -> pe6,"""leaf12 -> pe6""",True,1.0,exact
