id,id_v2,category,level,question,answer_status,answer_type,answer,unknown_reason,evidence,pipeline_version,files
OSPF_AREA_SET_leaf5,ospf_area_set:c889ccb7cb,Routing_Inventory,L1,leaf5 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",bd1a393,['leaf5.cfg']
OSPF_AREA_SET_leaf2,ospf_area_set:6e35c43dba,Routing_Inventory,L1,leaf2 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
OSPF_AREA_SET_p4,ospf_area_set:8eb660897d,Routing_Inventory,L1,p4 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
OSPF_AREA_SET_p7,ospf_area_set:51589f45e8,Routing_Inventory,L1,p7 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",bd1a393,['p7.cfg']
OSPF_AREA_SET_p5,ospf_area_set:5991ac5b4f,Routing_Inventory,L1,p5 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",bd1a393,['p5.cfg']
OSPF_AREA_SET_pe2,ospf_area_set:3603999311,Routing_Inventory,L1,pe2 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
OSPF_AREA_SET_leaf10,ospf_area_set:6c269c1b4e,Routing_Inventory,L1,leaf10 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",bd1a393,['leaf10.cfg']
OSPF_AREA_SET_p1,ospf_area_set:980d4425bd,Routing_Inventory,L1,p1 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
OSPF_AREA_SET_p6,ospf_area_set:e05ff65dc3,Routing_Inventory,L1,p6 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",bd1a393,['p6.cfg']
OSPF_AREA_SET_leaf6,ospf_area_set:0f4017add8,Routing_Inventory,L1,leaf6 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",bd1a393,['leaf6.cfg']
OSPF_AREA_SET_pe4,ospf_area_set:a2fc790735,Routing_Inventory,L1,pe4 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",bd1a393,['pe4.cfg']
OSPF_AREA_SET_p8,ospf_area_set:d61ee73c24,Routing_Inventory,L1,p8 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",bd1a393,['p8.cfg']
OSPF_AREA_SET_leaf3,ospf_area_set:6a7c231d8b,Routing_Inventory,L1,leaf3 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
OSPF_AREA_SET_leaf7,ospf_area_set:66e16ac9ac,Routing_Inventory,L1,leaf7 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",bd1a393,['leaf7.cfg']
OSPF_AREA_SET_asbr2,ospf_area_set:43e487a8cc,Routing_Inventory,L1,asbr2 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0"", ""1""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",bd1a393,['asbr2.cfg']
OSPF_AREA_SET_p3,ospf_area_set:40d255b5d8,Routing_Inventory,L1,p3 장비가 참여하는 OSPF Area 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
OSPF_AREA0_IF_LIST_pe4,ospf_area0_if_list:a2fc790735,Routing_Inventory,L1,pe4 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",bd1a393,['pe4.cfg']
OSPF_AREA0_IF_LIST_leaf6,ospf_area0_if_list:0f4017add8,Routing_Inventory,L1,leaf6 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",bd1a393,['leaf6.cfg']
OSPF_AREA0_IF_LIST_leaf1,ospf_area0_if_list:f3e677391b,Routing_Inventory,L1,leaf1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",bd1a393,['leaf1.cfg']
OSPF_AREA0_IF_LIST_p3,ospf_area0_if_list:40d255b5d8,Routing_Inventory,L1,p3 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
OSPF_AREA0_IF_LIST_leaf3,ospf_area0_if_list:6a7c231d8b,Routing_Inventory,L1,leaf3 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
OSPF_AREA0_IF_LIST_p6,ospf_area0_if_list:e05ff65dc3,Routing_Inventory,L1,p6 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",bd1a393,['p6.cfg']
OSPF_AREA0_IF_LIST_pe6,ospf_area0_if_list:7041bfb7a3,Routing_Inventory,L1,pe6 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe6""}}",bd1a393,['pe6.cfg']
OSPF_AREA0_IF_LIST_leaf11,ospf_area0_if_list:1bde0c35ac,Routing_Inventory,L1,leaf11 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",bd1a393,['leaf11.cfg']
OSPF_AREA0_IF_LIST_leaf9,ospf_area0_if_list:a49fad1930,Routing_Inventory,L1,leaf9 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",bd1a393,['leaf9.cfg']
OSPF_AREA0_IF_LIST_p10,ospf_area0_if_list:34f07ac92d,Routing_Inventory,L1,p10 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",bd1a393,['p10.cfg']
OSPF_AREA0_IF_LIST_p2,ospf_area0_if_list:f84ad4329a,Routing_Inventory,L1,p2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
OSPF_AREA0_IF_LIST_asbr2,ospf_area0_if_list:43e487a8cc,Routing_Inventory,L1,asbr2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",bd1a393,['asbr2.cfg']
OSPF_AREA0_IF_LIST_p4,ospf_area0_if_list:8eb660897d,Routing_Inventory,L1,p4 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
OSPF_AREA0_IF_LIST_pe2,ospf_area0_if_list:3603999311,Routing_Inventory,L1,pe2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
OSPF_AREA0_IF_LIST_leaf2,ospf_area0_if_list:6e35c43dba,Routing_Inventory,L1,leaf2 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
OSPF_AREA0_IF_LIST_leaf8,ospf_area0_if_list:a81bf37e92,Routing_Inventory,L1,leaf8 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",bd1a393,['leaf8.cfg']
OSPF_AREA0_IF_LIST_pe5,ospf_area0_if_list:cf50209904,Routing_Inventory,L1,pe5 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",bd1a393,['pe5.cfg']
OSPF_AREA0_IF_LIST_asbr1,ospf_area0_if_list:1e9e9c7f7a,Routing_Inventory,L1,asbr1 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",bd1a393,['asbr1.cfg']
OSPF_AREA0_IF_LIST_p7,ospf_area0_if_list:51589f45e8,Routing_Inventory,L1,p7 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""GigabitEthernet0/0"", ""GigabitEthernet0/1"", ""GigabitEthernet0/2"", ""Loopback0""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",bd1a393,['p7.cfg']
OSPF_AREA0_IF_LIST_leaf5,ospf_area0_if_list:c889ccb7cb,Routing_Inventory,L1,leaf5 장비의 OSPF Area 0에 연결된 인터페이스 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""ospf_area0_if_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",bd1a393,['leaf5.cfg']
VRF_NAMES_SET_p8,vrf_names_set:d61ee73c24,Services_Inventory,L1,p8 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",bd1a393,['p8.cfg']
VRF_NAMES_SET_leaf4,vrf_names_set:45a2dbebe1,Services_Inventory,L1,leaf4 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",bd1a393,['leaf4.cfg']
VRF_NAMES_SET_asbr2,vrf_names_set:43e487a8cc,Services_Inventory,L1,asbr2 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",bd1a393,['asbr2.cfg']
VRF_NAMES_SET_leaf12,vrf_names_set:5e0abb2272,Services_Inventory,L1,leaf12 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf12""}}",bd1a393,['leaf12.cfg']
VRF_NAMES_SET_pe5,vrf_names_set:cf50209904,Services_Inventory,L1,pe5 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_MIL"", ""VRF_SEC""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",bd1a393,['pe5.cfg']
VRF_NAMES_SET_leaf5,vrf_names_set:c889ccb7cb,Services_Inventory,L1,leaf5 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",bd1a393,['leaf5.cfg']
VRF_NAMES_SET_leaf8,vrf_names_set:a81bf37e92,Services_Inventory,L1,leaf8 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",bd1a393,['leaf8.cfg']
VRF_NAMES_SET_leaf11,vrf_names_set:1bde0c35ac,Services_Inventory,L1,leaf11 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",bd1a393,['leaf11.cfg']
VRF_NAMES_SET_p1,vrf_names_set:980d4425bd,Services_Inventory,L1,p1 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",bd1a393,['p1.cfg']
VRF_NAMES_SET_leaf2,vrf_names_set:6e35c43dba,Services_Inventory,L1,leaf2 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
VRF_NAMES_SET_pe1,vrf_names_set:4f36bb8808,Services_Inventory,L1,pe1 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_EDU"", ""VRF_GOV"", ""VRF_RND""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
VRF_NAMES_SET_p4,vrf_names_set:8eb660897d,Services_Inventory,L1,p4 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",bd1a393,['p4.cfg']
VRF_NAMES_SET_leaf3,vrf_names_set:6a7c231d8b,Services_Inventory,L1,leaf3 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",bd1a393,['leaf3.cfg']
VRF_NAMES_SET_p9,vrf_names_set:4636d19a52,Services_Inventory,L1,p9 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p9""}}",bd1a393,['p9.cfg']
VRF_NAMES_SET_pe3,vrf_names_set:6ad90347c4,Services_Inventory,L1,pe3 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_EDU"", ""VRF_GOV"", ""VRF_RND""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",bd1a393,['pe3.cfg']
VRF_NAMES_SET_pe2,vrf_names_set:3603999311,Services_Inventory,L1,pe2 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_EDU"", ""VRF_GOV"", ""VRF_RND""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",bd1a393,['pe2.cfg']
VRF_NAMES_SET_p5,vrf_names_set:5991ac5b4f,Services_Inventory,L1,p5 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",bd1a393,['p5.cfg']
VRF_NAMES_SET_leaf10,vrf_names_set:6c269c1b4e,Services_Inventory,L1,leaf10 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",bd1a393,['leaf10.cfg']
VRF_NAMES_SET_p10,vrf_names_set:34f07ac92d,Services_Inventory,L1,p10 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],NOT_CONFIGURED,set,[],,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",bd1a393,['p10.cfg']
VRF_NAMES_SET_pe4,vrf_names_set:a2fc790735,Services_Inventory,L1,pe4 장비에 설정된 VRF 이름 목록을 알려주세요. [답변 형식: 리스트],OK,set,"[""VRF_EDU"", ""VRF_GOV"", ""VRF_RND""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_names_set"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",bd1a393,['pe4.cfg']
VRF_COUNT_asbr2,vrf_count:43e487a8cc,Services_Inventory,L1,asbr2 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",bd1a393,['asbr2.cfg']
VRF_COUNT_p3,vrf_count:40d255b5d8,Services_Inventory,L1,p3 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",bd1a393,['p3.cfg']
VRF_COUNT_leaf7,vrf_count:66e16ac9ac,Services_Inventory,L1,leaf7 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",bd1a393,['leaf7.cfg']
VRF_COUNT_p2,vrf_count:f84ad4329a,Services_Inventory,L1,p2 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",bd1a393,['p2.cfg']
VRF_COUNT_leaf2,vrf_count:6e35c43dba,Services_Inventory,L1,leaf2 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",bd1a393,['leaf2.cfg']
VRF_COUNT_pe1,vrf_count:4f36bb8808,Services_Inventory,L1,pe1 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],OK,number,3,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",bd1a393,['pe1.cfg']
VRF_COUNT_p6,vrf_count:e05ff65dc3,Services_Inventory,L1,p6 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",bd1a393,['p6.cfg']
VRF_COUNT_leaf5,vrf_count:c889ccb7cb,Services_Inventory,L1,leaf5 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",bd1a393,['leaf5.cfg']
VRF_COUNT_leaf11,vrf_count:1bde0c35ac,Services_Inventory,L1,leaf11 장비에 설정된 VRF는 총 몇 개입니까? [답변 형식: 숫자],NOT_CONFIGURED,number,0,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""vrf_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",bd1a393,['leaf11.cfg']
